,alg_name,iteration,cont_size,evals,nb_updated,avg,std,min,max,ft_min,ft_max,qd_score,elapsed
0,algoQD,0,43/400,100,59,[0.6099],[0.2823],[0.0049],[0.9955],"[-6.9866,-6.9486]","[6.6994,5.1033]",26.23,1212.58
1,algoQD,1,68/400,100,46,[0.648],[0.3039],[0.0049],[0.9955],"[-6.9866,-7.6662]","[6.6994,5.1033]",44.07,620.83
2,algoQD,2,85/400,100,40,[0.6869],[0.2748],[0.0044],[0.9955],"[-7.6842,-7.6662]","[6.8723,5.2592]",58.39,591.75
3,algoQD,3,96/400,100,28,[0.6994],[0.2904],[0.0022],[0.9955],"[-8.0261,-7.6662]","[6.8723,5.3628]",67.14,611.39
4,algoQD,4,109/400,100,24,[0.7031],[0.2903],[0.0044],[0.9982],"[-8.8386,-7.6662]","[6.8723,5.3628]",76.64,605.86
5,algoQD,5,126/400,100,36,[0.6913],[0.3006],[0.0042],[0.9982],"[-8.8386,-7.6662]","[8.6880,7.9940]",87.11,622.72
6,algoQD,6,136/400,100,26,[0.7173],[0.2862],[0.0042],[0.9987],"[-9.8552,-7.6662]","[8.6880,7.9940]",97.55,612.59
7,algoQD,7,151/400,100,24,[0.7117],[0.2896],[0.0042],[0.999],"[-9.8552,-7.6662]","[8.6880,7.9940]",107.47,597.89
8,algoQD,8,163/400,100,25,[0.7094],[0.2926],[0.0042],[0.9999],"[-9.7341,-7.6662]","[8.6880,7.9940]",115.63,618.67
9,algoQD,9,172/400,100,27,[0.7179],[0.2886],[0.0028],[0.9999],"[-9.7341,-8.3970]","[8.6880,8.4829]",123.48,627.76
10,algoQD,10,181/400,100,17,[0.7127],[0.2909],[0.0028],[1.],"[-9.7341,-8.3970]","[8.6880,8.7942]",129.00,592.64
11,algoQD,11,187/400,100,27,[0.7304],[0.2852],[0.0028],[1.],"[-9.7341,-8.3970]","[8.6880,8.7942]",136.58,615.74
12,algoQD,12,194/400,100,15,[0.7327],[0.2799],[0.0028],[1.],"[-9.7341,-8.3970]","[8.6880,8.7942]",142.15,637.97
13,algoQD,13,196/400,100,11,[0.7433],[0.2784],[0.0028],[1.],"[-9.7341,-8.3970]","[8.6880,8.7942]",145.70,621.38
14,algoQD,14,205/400,100,21,[0.7565],[0.2634],[0.0028],[1.],"[-9.7341,-8.8307]","[8.6880,9.3627]",155.09,611.48
15,algoQD,15,215/400,100,19,[0.7546],[0.2666],[0.0028],[1.],"[-9.7341,-8.8307]","[8.6880,9.8183]",162.24,605.09
16,algoQD,16,220/400,100,14,[0.7601],[0.2646],[0.0028],[1.],"[-9.7341,-8.8307]","[8.6880,9.8183]",167.23,614.79
17,algoQD,17,224/400,100,12,[0.7596],[0.2648],[0.0028],[1.],"[-9.7341,-8.8307]","[8.6880,9.8183]",170.14,601.11
18,algoQD,18,229/400,100,11,[0.7608],[0.2619],[0.0028],[1.],"[-9.7341,-8.8307]","[8.6880,9.8183]",174.22,625.27
19,algoQD,19,232/400,100,16,[0.7688],[0.2589],[0.0028],[1.],"[-9.7341,-8.8307]","[8.6880,9.8183]",178.37,587.22
20,algoQD,20,236/400,100,14,[0.7727],[0.2532],[0.0028],[1.],"[-9.7341,-8.8307]","[9.0697,9.8183]",182.37,611.25
21,algoQD,21,242/400,100,16,[0.7699],[0.2561],[0.0028],[1.],"[-9.7341,-8.8307]","[9.0697,9.8183]",186.32,611.64
22,algoQD,22,247/400,100,14,[0.7813],[0.2501],[0.0028],[1.],"[-9.7341,-8.8307]","[9.0697,9.8183]",192.98,605.08
23,algoQD,23,250/400,100,15,[0.7868],[0.2424],[0.0028],[1.],"[-9.7341,-8.8307]","[9.0697,9.8183]",196.70,608.32
24,algoQD,24,252/400,100,16,[0.8014],[0.2301],[0.0028],[1.],"[-9.7341,-8.8307]","[9.0697,9.8183]",201.94,587.62
25,algoQD,25,258/400,100,20,[0.8042],[0.2321],[0.0028],[1.],"[-9.7341,-8.8307]","[9.0697,9.8183]",207.48,626.36
26,algoQD,26,260/400,100,10,[0.8045],[0.2345],[0.0028],[1.],"[-9.7341,-8.8307]","[9.0697,9.8183]",209.18,604.58
27,algoQD,27,265/400,100,15,[0.8086],[0.2331],[0.0028],[1.],"[-9.7341,-9.9122]","[9.0697,9.8183]",214.29,589.18
28,algoQD,28,267/400,100,11,[0.817],[0.2247],[0.0207],[1.],"[-9.7341,-9.9122]","[9.0697,9.8183]",218.13,608.84
29,algoQD,29,271/400,100,16,[0.8199],[0.2229],[0.0207],[1.],"[-9.7341,-9.9122]","[9.1786,9.8183]",222.20,620.92
30,algoQD,30,274/400,100,12,[0.8202],[0.2245],[0.0207],[1.],"[-9.7341,-9.9122]","[9.1786,9.8183]",224.74,617.83
31,algoQD,31,277/400,100,12,[0.8171],[0.23],[0.0207],[1.],"[-9.7341,-9.9122]","[9.1786,9.8183]",226.32,598.65
32,algoQD,32,283/400,100,15,[0.8172],[0.2318],[0.0049],[1.],"[-9.7341,-9.9122]","[9.1786,9.8183]",231.26,627.57
33,algoQD,33,286/400,100,17,[0.8211],[0.228],[0.0049],[1.],"[-9.7341,-9.9122]","[9.1786,9.8183]",234.83,603.95
34,algoQD,34,289/400,100,11,[0.8221],[0.2278],[0.0049],[1.],"[-9.7341,-9.9122]","[9.1786,9.8183]",237.58,606.98
