,0
0,92
1,107
2,162
3,163
4,177
5,201
6,207
7,221
8,243
9,275
10,276
11,277
12,278
13,282
14,289
15,298
16,305
17,330
18,377
19,378
20,387
21,391
22,395
23,396
24,402
25,418
26,431
27,432
28,433
29,434
30,435
31,444
32,446
33,448
34,451
35,454
36,462
37,463
38,465
39,467
40,470
41,471
42,473
43,474
44,475
45,479
46,483
47,486
48,492
49,501
50,502
51,507
52,510
53,527
54,533
55,535
56,540
57,543
58,544
59,551
60,556
61,559
62,561
63,567
64,568
65,570
66,574
67,575
68,586
69,591
70,601
71,606
72,612
73,614
74,615
75,617
76,618
77,621
78,623
79,624
80,627
81,629
82,631
83,633
84,638
85,639
86,640
87,642
88,646
89,647
90,649
91,652
92,654
93,656
94,658
95,662
96,675
97,676
98,677
99,681
100,685
101,687
102,691
103,696
104,701
105,702
106,704
107,705
108,707
109,712
110,713
111,717
112,724
113,725
114,730
115,732
116,734
117,738
118,739
119,742
120,743
121,745
122,746
123,747
124,749
125,753
126,754
127,755
128,758
129,759
130,760
131,763
132,767
133,768
134,769
135,770
136,771
137,772
138,774
139,779
140,782
141,785
142,786
143,787
144,791
145,792
146,793
147,794
148,796
149,801
150,802
151,807
152,810
153,812
154,813
155,814
156,815
157,816
158,818
159,819
160,821
161,824
162,825
163,826
164,832
165,835
166,836
167,838
168,841
169,842
170,843
171,848
172,850
173,852
174,854
175,855
176,857
177,860
178,862
179,865
180,867
181,868
182,869
183,870
184,874
185,875
186,876
187,878
188,879
189,881
190,883
191,884
192,885
193,888
194,891
195,892
196,893
197,895
198,898
199,900
200,902
201,904
202,905
203,907
204,909
205,910
206,911
207,912
208,913
209,917
210,919
211,922
212,923
213,924
214,925
215,926
216,929
217,930
218,931
219,932
220,933
221,935
222,936
223,938
224,939
225,940
226,941
227,942
228,943
229,944
230,945
231,947
232,948
233,951
234,952
235,953
236,954
237,955
238,956
239,958
240,959
241,960
242,961
243,963
244,964
245,965
246,966
247,967
248,968
249,969
250,971
251,972
252,973
253,975
254,976
255,977
256,978
257,979
258,980
259,981
260,982
261,983
262,984
263,985
264,987
265,988
266,989
267,990
268,991
269,993
270,994
271,995
272,996
273,997
274,1000
275,1001
276,1002
277,1003
278,1004
279,1005
280,1006
281,1009
282,1010
283,1011
284,1012
285,1013
286,1014
287,1015
288,1016
289,1017
290,1018
291,1019
292,1020
293,1021
294,1022
295,1023
296,1024
297,1025
298,1026
299,1027
300,1028
301,1029
302,1030
