Format Version,1.23,Take Name,123_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-27 04.26.29.722 P.M.,Capture Start Frame,576318,Total Frames in Take,1770,Total Exported Frames,1770,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Q,Q,Q,Q,Q,Q
,ID,"9E3EFA7F049D11EF8C9DA3D1AAC468C","9E3EFA7F049D11EF8C9DA3D1AAC468C","9E3EFA7F049D11EF8C9DA3D1AAC468C","9E3EFA7F049D11EF8C9DA3D1AAC468C","9E3EFA7F049D11EF8C9DA3D1AAC468C","9E3EFA7F049D11EF8C9DA3D1AAC468C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,-3.398561,4.855680,-1.535541,-14.983694,12.630494,16.472055
1,0.010000,-3.502990,4.483130,-1.287520,-14.987103,12.609844,16.465136
2,0.020000,8.462547,10.298338,1.531999,-15.153826,12.824422,16.602879
3,0.030000,8.486793,10.195735,1.507470,-15.147959,12.828901,16.610422
4,0.040000,-3.352228,4.806321,-1.514358,-14.990107,12.624995,16.473362
5,0.050000,-3.301998,4.699895,-1.539155,-15.003139,12.618839,16.480268
6,0.060000,-3.301996,4.699894,-1.539160,-15.216687,12.587303,16.256704
7,0.070000,0.993519,6.556853,-1.502117,-15.143342,12.472679,16.361874
8,0.080000,-1.601650,4.717769,0.394502,-15.028593,12.449519,16.477907
9,0.090000,-3.405209,4.812688,-1.390630,-14.992164,12.634415,16.470327
10,0.100000,-3.405211,4.812687,-1.390633,-15.282993,12.625168,16.607830
11,0.110000,-3.392176,4.869221,-1.544636,-14.984967,12.629189,16.469229
12,0.120000,-1.533481,4.639263,0.376701,-15.035354,12.452388,16.471300
13,0.130000,-3.417663,4.865123,-1.507200,-14.982139,12.634225,16.470505
14,0.140000,-3.417661,4.865121,-1.507201,-15.223883,12.579182,16.275839
15,0.150000,-1.423445,4.880344,-0.497616,-15.021700,12.364564,16.447308
16,0.160000,-1.423444,4.880338,-0.497616,-15.202636,12.557181,16.233107
17,0.170000,-1.938181,8.122922,-1.917563,-15.104241,12.715689,16.152815
18,0.180000,1.056481,6.528472,-1.509382,-15.147905,12.468797,16.350737
19,0.190000,-3.398555,4.855680,-1.535553,-14.983694,12.630491,16.472055
20,0.200000,-3.398556,4.855676,-1.535551,-15.284115,12.618223,16.614174
21,0.210000,8.492981,10.241246,1.441003,-15.153223,12.832114,16.611542
22,0.220000,8.492977,10.241244,1.441001,-14.846201,11.804542,16.271217
23,0.230000,-3.341989,4.797156,-1.520195,-14.990767,12.624398,16.475698
24,0.240000,-3.341985,4.797158,-1.520193,-15.287852,12.614186,16.613316
25,0.250000,-3.402285,4.863121,-1.504291,-14.986171,12.632351,16.470591
26,0.260000,-3.424363,4.845461,-1.444820,-14.987651,12.635838,16.472397
27,0.270000,-1.418600,4.857851,-0.507108,-15.024090,12.363584,16.446743
28,0.280000,-3.341989,4.797156,-1.520195,-14.990767,12.624398,16.475698
29,0.290000,-3.366491,4.750494,-1.513179,-14.997736,12.627719,16.478256
30,0.300000,-3.312919,4.343860,-1.293101,-15.009112,12.596038,16.467915
31,0.310000,-3.447241,4.824188,-1.509862,-14.984554,12.628491,16.479084
32,0.320000,-3.447242,4.824188,-1.509861,-14.959216,12.652317,16.447863
33,0.330000,8.469277,10.215118,1.493708,-15.148607,12.829177,16.612383
34,0.340000,-1.709753,4.724907,0.424214,-15.025063,12.451642,16.481873
35,0.350000,-1.584745,4.642438,0.441657,-15.032908,12.450945,16.480589
36,0.360000,-2.514133,4.601567,2.679390,-15.077165,12.628762,16.475985
37,0.370000,-1.897326,2.596637,-0.920669,-15.205996,12.434574,16.492998
38,0.380000,-1.897323,2.596632,-0.920668,-15.427928,12.510765,16.589319
39,0.390000,-3.407100,4.860908,-1.525178,-14.983024,12.631822,16.470953
40,0.400000,-3.407102,4.860908,-1.525182,-15.283525,12.618798,16.614294
41,0.410000,-3.423506,4.829715,-1.411005,-14.989427,12.638412,16.476160
42,0.420000,-3.138136,4.949253,-2.428722,-14.930880,12.583592,16.452105
43,0.430000,-1.600345,4.496136,0.658021,-15.047828,12.458583,16.508678
44,0.440000,-3.378682,4.797005,-1.423946,-14.993789,12.630468,16.473433
45,0.450000,-3.387590,4.848485,-1.509251,-14.987400,12.631371,16.473345
46,0.460000,-1.581736,4.657085,0.399835,-15.031931,12.447267,16.477886
47,0.470000,-3.352051,4.791259,-1.480391,-14.991799,12.627649,16.477055
48,0.480000,-2.596942,3.467605,-0.942137,-15.092328,12.547174,16.467342
49,0.490000,-1.618108,4.706094,0.392655,-15.028350,12.450827,16.481062
50,0.500000,-1.631254,4.703050,0.419365,-15.034773,12.450111,16.475269
51,0.510000,8.516212,10.254207,1.389938,-15.158123,12.835275,16.610245
52,0.520000,-1.591487,4.704928,0.328651,-15.029928,12.443285,16.481636
53,0.530000,-3.398560,4.855684,-1.535543,-14.983694,12.630494,16.472057
54,0.540000,-3.269168,4.832314,-1.556072,-14.989092,12.626794,16.464647
55,0.550000,-3.269170,4.832308,-1.556071,-15.287476,12.608767,16.608995
56,0.560000,-3.269171,4.832309,-1.556068,-15.286192,12.609135,16.611969
57,0.570000,-3.269171,4.832309,-1.556068,-15.102580,12.789829,16.508739
58,0.580000,-3.269171,4.832309,-1.556068,-15.286192,12.609135,16.611969
59,0.590000,-3.176323,4.889501,-2.335829,-14.936139,12.581219,16.455959
60,0.600000,-1.673409,4.663767,0.412397,-15.029897,12.449071,16.484669
61,0.610000,-3.095874,4.929519,-2.426018,-14.935628,12.577674,16.447353
62,0.620000,-3.321965,4.867476,-1.567858,-14.981389,12.633589,16.466188
63,0.630000,-3.322225,4.702950,-1.493182,-15.003652,12.622626,16.479366
64,0.640000,-3.128119,4.952345,-2.595592,-14.925328,12.577587,16.446981
65,0.650000,-1.681420,4.681670,0.468358,-15.033577,12.461818,16.473316
66,0.660000,-3.325995,4.837264,-1.593509,-14.981479,12.633792,16.459234
67,0.670000,-3.398560,4.855685,-1.535543,-14.983694,12.630494,16.472057
68,0.680000,-3.352228,4.806321,-1.514358,-14.990107,12.624995,16.473362
69,0.690000,-1.744497,4.692724,0.484206,-15.028461,12.457975,16.476696
