Format Version,1.23,Take Name,2_linje1_005,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-11 11.47.32.616 A.M.,Capture Start Frame,11703774,Total Frames in Take,1910,Total Exported Frames,1910,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee2,Qutee2,Qutee2,Qutee2,Qutee2,Qutee2
,ID,"565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,1.528652,12.510913,-0.174497,-17.600754,12.577273,19.091475
1,0.010000,1.580171,12.520089,-0.099820,-17.600740,12.575899,19.097006
2,0.020000,1.563444,12.496634,-0.116673,-17.605356,12.579791,19.094376
3,0.030000,1.565247,12.544293,-0.120955,-17.602715,12.576803,19.098013
4,0.040000,1.501530,12.478006,-0.262135,-17.600985,12.580557,19.096107
5,0.050000,1.509813,12.561239,-0.227639,-17.597368,12.582481,19.102049
6,0.060000,1.495389,12.527298,-0.205423,-17.601381,12.580590,19.096426
7,0.070000,1.496712,12.487301,-0.245924,-17.600504,12.575878,19.097086
8,0.080000,1.568466,12.545308,-0.124291,-17.602213,12.575223,19.097803
9,0.090000,1.563885,12.543859,-0.119720,-17.602972,12.577457,19.098045
10,0.100000,1.469860,12.488549,-0.286526,-17.603992,12.583740,19.098095
11,0.110000,1.518123,12.528949,-0.118924,-17.603685,12.575795,19.097687
12,0.120000,1.478346,12.522307,-0.191272,-17.602568,12.578435,19.094437
13,0.130000,1.500440,12.532466,-0.117961,-17.604019,12.574294,19.099192
14,0.140000,1.481237,12.440252,-0.249937,-17.607302,12.581161,19.093340
15,0.150000,1.570993,12.503444,-0.114248,-17.604048,12.578459,19.094572
16,0.160000,1.507594,12.491455,-0.183503,-17.602617,12.579449,19.092077
17,0.170000,1.548841,12.511008,-0.132434,-17.602320,12.573218,19.090715
18,0.180000,1.525861,12.525555,-0.121862,-17.603350,12.576826,19.099552
19,0.190000,1.511418,12.512425,-0.127529,-17.604012,12.577863,19.100349
20,0.200000,1.613285,12.499656,-0.119234,-17.599884,12.581121,19.098976
21,0.210000,1.586643,12.506965,-0.115212,-17.602331,12.578024,19.096647
