,0
0,32
1,42
2,77
3,104
4,127
5,169
6,194
7,228
8,234
9,270
10,272
11,286
12,293
13,311
14,324
15,332
16,336
17,339
18,348
19,355
20,371
21,385
22,386
23,389
24,396
25,397
26,415
27,423
28,440
29,443
30,447
31,455
32,472
33,477
34,479
35,482
36,497
37,511
38,512
39,531
40,532
41,540
42,556
43,559
44,560
45,567
46,572
47,575
48,586
49,588
50,602
51,610
52,615
53,616
54,617
55,622
56,629
57,634
58,646
59,647
60,657
61,659
62,668
63,675
64,687
65,693
66,704
67,706
68,709
69,712
70,717
71,718
72,724
73,729
74,730
75,748
76,752
77,753
78,759
79,763
80,764
81,768
82,771
83,772
84,773
85,777
86,779
87,782
88,788
89,789
90,791
91,792
92,795
93,799
94,800
95,803
96,806
97,807
98,808
99,810
100,811
101,814
102,823
103,825
104,831
105,832
106,836
107,841
108,842
109,843
110,847
111,848
112,854
113,857
114,859
115,860
116,863
117,865
118,867
119,873
120,878
121,880
122,881
123,882
124,885
125,892
126,893
127,894
128,895
129,896
130,897
131,903
132,904
133,911
134,913
135,914
136,917
137,919
138,924
139,932
140,934
141,935
142,937
143,938
144,939
145,940
146,942
147,943
148,945
149,946
150,947
151,949
152,950
153,952
154,953
155,954
156,956
157,957
158,959
159,961
160,963
161,964
162,965
163,966
164,971
165,972
166,974
167,976
168,977
169,978
170,980
171,981
172,982
173,983
174,984
175,985
176,988
177,990
178,991
179,992
180,994
181,995
182,996
183,997
184,998
185,1002
186,1003
187,1005
188,1006
189,1008
190,1009
191,1010
192,1013
193,1014
194,1016
195,1017
196,1018
197,1019
198,1021
199,1023
200,1025
201,1026
202,1028
203,1029
204,1030
205,1031
206,1033
207,1034
208,1035
209,1037
210,1038
211,1040
212,1042
213,1043
214,1044
215,1045
216,1047
217,1048
218,1049
219,1050
220,1051
221,1052
222,1053
223,1054
224,1055
225,1056
226,1057
227,1058
228,1059
229,1061
230,1063
231,1065
232,1066
233,1067
234,1069
235,1070
236,1071
237,1072
238,1073
239,1074
240,1076
241,1077
242,1078
243,1079
244,1080
245,1081
246,1082
247,1083
248,1084
249,1085
250,1086
251,1087
252,1088
253,1089
254,1090
255,1091
256,1094
257,1095
258,1096
259,1097
260,1099
261,1100
262,1101
263,1103
264,1104
265,1105
266,1106
267,1107
268,1108
269,1109
270,1110
271,1112
272,1113
273,1114
274,1115
275,1116
276,1117
277,1119
278,1121
279,1122
280,1125
281,1126
282,1127
283,1128
284,1130
285,1131
286,1132
287,1133
288,1134
289,1135
290,1136
291,1137
292,1138
293,1140
294,1141
295,1142
296,1143
297,1144
298,1145
299,1146
300,1147
301,1148
302,1151
303,1152
304,1153
305,1154
306,1155
307,1156
308,1157
309,1158
310,1159
311,1160
312,1161
313,1162
314,1163
315,1164
316,1165
317,1166
318,1167
319,1168
320,1169
321,1170
322,1171
