,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,"(0.4263845655653211,)","(0.5182623121473524,)","(0.8156130684746636,)","(0.9459496392144098,)","(0.7539865493774414,)","(0.7608778211805556,)",,,,
2,,,,,,,,,"(0.9337592813703749,)",,"(0.8233093791537814,)","(0.608606465657552,)","(0.6916988796657986,)","(0.7246216244167751,)","(0.9422059377034505,)","(0.7582781897650824,)",,,,
3,,,,,,"(0.6401939815945095,)","(0.954373280207316,)","(0.9955260965559217,)","(0.9631007777320014,)","(0.997824474175771,)","(0.9944289008776347,)","(0.6918202718098958,)","(0.7164359622531467,)","(0.8560264375474718,)","(0.6551221847534179,)","(0.7675740559895834,)","(0.9096863004896376,)","(0.8095060348510742,)",,
4,,,,"(0.7291280534532335,)","(0.9707079251607259,)","(0.9948339223861694,)","(0.9691938479741414,)","(0.984316877524058,)","(0.9747848219341702,)","(0.9891395568847656,)","(0.9983660883373684,)","(0.9910118228859371,)","(0.9905880153179168,)","(0.9448721408843994,)","(0.9640085697174072,)","(0.9426538414425321,)",,,,
5,,,,"(0.9450260162353515,)","(0.9098222944471571,)","(0.9700521972444323,)","(0.9584133466084798,)","(0.9878412511613633,)","(0.9701662460962931,)","(0.9962106863657634,)","(0.9982897947231929,)","(0.9923895902103848,)","(0.9920865972836812,)","(0.9718388769361708,)","(0.9465002801683214,)","(0.9537193298339843,)","(0.9847655057907104,)","(0.7647086673312717,)",,
6,,,,"(0.29586872524685326,)","(0.9980167587598164,)","(0.9984535323248969,)","(0.9977088934845395,)","(0.991863575246599,)","(0.9779784586694505,)","(0.9979369266165627,)","(0.9980065476563241,)","(0.9889539387491014,)","(0.9870221111509535,)","(0.9738961246278551,)","(0.968965408537123,)","(0.9751562489403619,)","(0.9960721711317698,)",,,
7,,,"(0.5941930982801649,)","(0.9790304991934035,)","(0.9959114657508003,)","(0.9696431769265069,)","(0.9982724931504992,)","(0.9956361081865098,)","(0.9939290914270613,)","(0.9918462938732571,)","(0.998502246538798,)","(0.9991605824894375,)","(0.9870995839436849,)","(0.9600580957200792,)","(0.9929540342754788,)","(0.9768616914749145,)","(0.9755224598778619,)","(0.9611430353588528,)",,
8,"(0.6279739379882812,)",,"(0.9895173178778754,)","(0.9960238830910788,)","(0.9909885512457953,)","(0.9886431720521714,)","(0.9936066521538629,)","(0.9955990437004302,)","(0.9985895302560595,)","(0.9965855250755946,)","(0.9967779030402502,)","(0.9984913110733032,)","(0.9965330325894886,)","(0.9888555341296725,)","(0.9828722026613024,)","(0.9595648765563964,)","(0.7937834845648871,)",,,
9,,,"(0.9873273584577772,)","(0.901883061726888,)","(0.9808235738012526,)","(0.9764394866095649,)","(0.9954671561717987,)","(0.9855028841230604,)","(0.999737803141276,)","(0.9996662913925118,)","(0.9999476012256411,)","(0.9994608762363593,)","(0.9991585459146235,)","(0.9890734354654948,)","(0.992439497841729,)","(0.9655827840169271,)","(0.7313468297322592,)","(0.5915806664360894,)",,
10,"(0.7081817626953124,)",,"(0.8884935167100695,)","(0.9738116025924682,)","(0.9265182495117188,)","(0.98487548828125,)","(0.9743652926550971,)","(0.9934618486298455,)","(0.998171251349979,)","(0.9998969184027777,)","(0.99982131852044,)","(0.9972591620352533,)","(0.9998282062510649,)","(0.9989058946569761,)","(0.9400784015655518,)","(0.957832603984409,)","(0.9724345074759589,)","(0.934470166100396,)",,"(0.5858306884765625,)"
11,"(0.7428947024875217,)","(0.7481445312499999,)",,"(0.9645760244793362,)","(0.9507474581400553,)","(0.9989940643310546,)","(0.9544997586144341,)","(0.9940054025914934,)","(0.9961718397008048,)","(0.9996047814687093,)","(0.9978695415788227,)","(0.9965070340368483,)","(0.9958808531363805,)","(0.9626352336671617,)","(0.9796760267681546,)","(0.907843123541938,)","(0.8574756410386827,)","(0.9606996748182509,)",,
12,"(0.7033489439222548,)","(0.9199637360042996,)","(0.8676053153143989,)","(0.9558257049984402,)","(0.9892291559113396,)","(0.9843248075909085,)","(0.9868819793065389,)","(0.996142256922192,)","(0.9954714712169436,)","(0.9972097996208403,)","(0.9902117954360115,)","(0.9851739909913805,)","(0.9985119054714838,)","(0.9912441472212473,)","(0.9959219091468388,)","(0.9999665306674109,)","(0.5288842942979601,)","(0.3969482845730251,)",,
13,,"(0.8065844217936198,)","(0.7140185250176323,)","(0.9327483124203152,)","(0.9775534417894152,)","(0.9967405998044544,)","(0.9990080986585882,)","(0.9963072929117415,)","(0.968056239022149,)","(0.9904301325480144,)","(0.9968896372450723,)","(0.9952358881632487,)","(0.9911026689741347,)","(0.9912422584162818,)","(0.9794895622465346,)","(0.8799440383911132,)","(0.958975076675415,)","(0.8312001546223958,)","(0.998660895228386,)",
14,,"(0.7151617685953776,)","(0.8644684897528754,)","(0.9669894403881497,)","(0.9620730929904514,)","(0.9983424405256908,)","(0.9846968438890246,)","(0.9299971474541558,)","(0.9862104402648078,)","(0.9894973284668392,)","(0.9997854868570963,)","(0.998090210556984,)","(0.9948802716202206,)","(0.9820017576217651,)","(0.9670990334616767,)","(0.9524437798394098,)","(0.9522775491078694,)",,,
15,,,"(0.9501329633924697,)","(0.8514205720689562,)","(0.9860974073410034,)","(0.9974060960941844,)","(0.9836269285943773,)","(0.961070892545912,)","(0.993945888015959,)","(0.9480155997806126,)","(0.9973937779664993,)","(0.9769389470418294,)","(0.9810510290993585,)","(0.9955653538306554,)","(0.973002733124627,)","(0.7796139823065864,)","(0.70528687371148,)",,,
16,,,"(0.9427249908447266,)","(0.9608978350957235,)","(0.9878874672783746,)","(0.9872672438621521,)","(0.9877377006742689,)","(0.9882427811622619,)","(0.950772582160102,)","(0.9608428743150499,)","(0.9579265064663357,)","(0.9919804268413119,)","(0.9900686959425609,)","(0.9295765135023328,)","(0.8310678058200412,)","(0.7220211029052734,)",,,,
17,,,"(0.9214199119144015,)","(0.9950570268763437,)","(0.980327942636278,)","(0.9685991022321913,)","(0.9891227172480689,)","(0.9980051014158461,)","(0.9495458179050021,)","(0.8931869506835938,)","(0.9748963567945692,)","(0.9066664589775933,)","(0.9908695836861928,)","(0.8906178368462456,)","(0.7528367360432943,)",,,,,
18,,,,,,"(0.9471628665924072,)","(0.9828157954745822,)","(0.9587231530083551,)","(0.8686762491861979,)","(0.9731685373518202,)","(0.8127630233764649,)","(0.7157236946953667,)","(0.49314367506239143,)",,,,,,,
