,x,z,y_rot,ind
0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0
2,-0.0015896647,-0.00085985044,1.4354419,0
3,-0.003739198,-0.0014660244,2.7812858,0
4,-0.0056486325,-0.001977207,4.01569,0
5,-0.0070037185,-0.0024773276,5.1495895,0
6,-0.0077807195,-0.0029271827,6.182559,0
7,-0.007895844,-0.0033785133,7.128243,0
8,-0.007915417,-0.0038668523,7.9912624,0
9,-0.00719136,-0.004320835,8.841952,0
10,-0.0061491225,-0.004567046,9.568005,0
11,-0.008297948,-0.0035240566,9.988084,0
12,0.0012223143,0.0010720929,10.166382,0
13,0.012631685,0.0074233245,10.207347,0
14,0.023015954,0.0149759045,10.141513,0
15,0.03144131,0.022565307,10.03652,0
16,0.038812347,0.028657362,9.818194,0
17,0.045087487,0.03431914,9.415066,0
18,0.05270247,0.042337887,8.8000765,0
19,0.06064231,0.05027482,8.017747,0
20,0.06825389,0.059422813,7.0804462,0
21,0.07541491,0.07084036,5.9655704,0
22,0.082235195,0.084959604,4.6894946,0
23,0.088296264,0.10164414,3.3412435,0
24,0.093363926,0.12019833,1.9507494,0
25,0.097044446,0.14046247,0.5340347,0
26,0.099151,0.16053104,-0.8637924,0
27,0.100102276,0.17814864,-2.1397324,0
28,0.099131934,0.1932841,-3.388054,0
29,0.09512962,0.20670065,-4.6552963,0
30,0.088777706,0.21843576,-5.783043,0
31,0.07934101,0.22826457,-6.901848,0
32,0.06620836,0.23740247,-8.046928,0
33,0.053960446,0.24309762,-10.003166,0
34,0.041936096,0.24906933,-12.056633,0
35,0.03228703,0.25447476,-13.938194,0
36,0.023599647,0.25962305,-15.711174,0
37,0.015907936,0.264198,-17.362206,0
38,0.009941313,0.26755446,-18.78756,0
39,0.0064032525,0.2698639,-19.816246,0
40,0.0046879165,0.27140126,-20.556664,0
41,0.0045500193,0.2724908,-20.991478,0
42,0.0056670886,0.27340174,-21.165855,0
43,0.007902522,0.2739288,-21.04705,0
44,0.01113896,0.27562186,-20.662071,0
45,0.014691952,0.27786645,-20.239952,0
46,0.018721765,0.28058732,-19.668266,0
47,0.022451209,0.28370866,-19.09188,0
48,0.02850695,0.2898362,-18.606682,0
49,0.034372278,0.29466474,-17.940666,0
50,0.042644314,0.30199426,-17.368858,0
51,0.052435346,0.31173998,-16.741478,0
52,0.062192667,0.32227275,-16.037254,0
53,0.072068214,0.33542454,-15.257164,0
54,0.081730835,0.351455,-14.375969,0
55,0.09069504,0.3680457,-13.346519,0
56,0.098521024,0.38523558,-12.211906,0
57,0.1049365,0.40222764,-10.969048,0
58,0.11029886,0.42156428,-9.867729,0
59,0.11259712,0.44227174,-8.434135,0
60,0.111884184,0.4546867,-7.2534714,0
61,0.10875259,0.4610524,-6.181511,0
62,0.102870345,0.4650096,-4.9634323,0
63,0.096192025,0.4673977,-3.58712,0
64,0.09195842,0.46811813,-2.5900192,0
65,0.08509755,0.46553686,-1.955101,0
66,0.07851294,0.46138385,-1.3703842,0
