,0
0,140
1,158
2,191
3,207
4,209
5,228
6,238
7,245
8,270
9,290
10,293
11,313
12,315
13,324
14,330
15,365
16,366
17,369
18,385
19,390
20,392
21,404
22,407
23,410
24,429
25,430
26,433
27,446
28,448
29,456
30,465
31,495
32,502
33,505
34,512
35,515
36,516
37,520
38,527
39,537
40,539
41,548
42,550
43,553
44,562
45,565
46,568
47,578
48,579
49,583
50,588
51,590
52,595
53,596
54,599
55,601
56,606
57,608
58,619
59,635
60,651
61,656
62,659
63,661
64,670
65,680
66,681
67,688
68,696
69,707
70,709
71,710
72,716
73,724
74,726
75,727
76,728
77,729
78,730
79,735
80,736
81,739
82,741
83,747
84,749
85,756
86,758
87,759
88,761
89,762
90,765
91,767
92,768
93,769
94,770
95,771
96,772
97,774
98,776
99,777
100,778
101,779
102,781
103,783
104,784
105,785
106,787
107,789
108,793
109,795
110,798
111,800
112,801
113,803
114,804
115,812
116,814
117,818
118,825
119,826
120,827
121,830
122,833
123,839
124,841
125,842
126,844
127,846
128,851
129,852
130,854
131,855
132,857
133,858
134,860
135,862
136,863
137,866
138,868
139,871
140,875
141,878
142,881
143,882
144,883
145,885
146,887
147,888
148,889
149,897
150,900
151,902
152,903
153,904
154,905
155,911
156,914
157,915
158,918
159,919
160,920
161,925
162,927
163,928
164,929
165,931
166,933
167,936
168,938
169,939
170,947
171,951
172,952
173,954
174,956
175,957
176,958
177,959
178,961
179,962
180,964
181,966
182,967
183,969
184,971
185,972
186,973
187,974
188,975
189,976
190,977
191,980
192,981
193,984
194,985
195,987
196,989
197,991
198,992
199,996
200,999
201,1000
202,1002
203,1003
204,1004
205,1005
206,1006
207,1008
208,1009
209,1010
210,1011
211,1013
212,1014
213,1016
214,1019
215,1020
216,1022
217,1023
218,1024
219,1025
220,1026
221,1027
222,1028
223,1030
224,1036
225,1037
226,1039
227,1042
228,1043
229,1048
230,1050
231,1052
232,1053
233,1056
234,1057
235,1058
236,1061
237,1062
238,1063
239,1064
240,1065
241,1066
242,1068
243,1070
244,1071
245,1072
246,1075
247,1076
248,1077
249,1078
250,1079
251,1081
252,1083
253,1084
254,1085
255,1086
256,1087
257,1090
258,1091
259,1093
260,1095
261,1096
262,1097
263,1098
264,1099
265,1100
266,1101
267,1103
268,1104
269,1105
270,1106
271,1107
272,1108
273,1109
274,1110
275,1113
276,1114
277,1115
278,1117
279,1118
280,1119
281,1120
282,1122
283,1123
284,1124
285,1125
286,1126
287,1127
288,1128
289,1129
290,1130
291,1131
292,1132
293,1133
294,1134
295,1135
296,1137
297,1138
298,1140
299,1141
300,1142
301,1144
302,1145
303,1146
304,1147
305,1148
306,1149
307,1150
308,1151
309,1152
310,1153
311,1154
312,1155
313,1156
314,1157
315,1158
316,1159
317,1160
318,1162
319,1163
320,1164
321,1165
322,1166
323,1167
324,1168
325,1169
326,1170
327,1171
328,1172
329,1173
330,1174
331,1175
332,1176
333,1177
334,1178
335,1179
336,1180
337,1181
338,1182
339,1183
340,1184
341,1185
342,1186
343,1187
344,1188
345,1189
346,1190
347,1191
348,1192
