,0
0,106
1,145
2,146
3,177
4,193
5,212
6,220
7,222
8,236
9,255
10,256
11,262
12,288
13,293
14,307
15,322
16,345
17,346
18,361
19,364
20,375
21,383
22,411
23,420
24,421
25,427
26,428
27,429
28,434
29,435
30,436
31,438
32,442
33,458
34,467
35,477
36,484
37,494
38,509
39,510
40,511
41,513
42,515
43,519
44,521
45,525
46,526
47,531
48,534
49,538
50,547
51,548
52,552
53,558
54,560
55,561
56,562
57,566
58,571
59,574
60,587
61,590
62,599
63,602
64,612
65,616
66,620
67,621
68,622
69,623
70,628
71,632
72,636
73,637
74,644
75,655
76,657
77,662
78,664
79,671
80,682
81,691
82,695
83,698
84,705
85,710
86,711
87,712
88,714
89,733
90,735
91,736
92,738
93,740
94,747
95,748
96,751
97,752
98,754
99,757
100,758
101,760
102,768
103,772
104,775
105,778
106,780
107,781
108,785
109,786
110,788
111,789
112,794
113,796
114,797
115,803
116,806
117,812
118,815
119,816
120,817
121,819
122,824
123,827
124,828
125,833
126,834
127,835
128,838
129,840
130,841
131,842
132,846
133,853
134,854
135,855
136,856
137,861
138,862
139,864
140,866
141,868
142,874
143,875
144,879
145,881
146,883
147,885
148,887
149,888
150,889
151,890
152,891
153,893
154,894
155,897
156,899
157,900
158,902
159,904
160,905
161,906
162,909
163,910
164,912
165,913
166,914
167,915
168,917
169,920
170,921
171,923
172,924
173,925
174,926
175,928
176,931
177,934
178,936
179,938
180,941
181,944
182,945
183,946
184,948
185,950
186,954
187,956
188,957
189,958
190,959
191,961
192,963
193,964
194,965
195,966
196,967
197,969
198,976
199,978
200,979
201,980
202,982
203,986
204,987
205,988
206,989
207,992
208,993
209,994
210,997
211,1000
212,1001
213,1002
214,1005
215,1008
216,1009
217,1010
218,1013
219,1014
220,1015
221,1017
222,1018
223,1019
224,1020
225,1021
226,1023
227,1024
228,1028
229,1030
230,1034
231,1035
232,1036
233,1037
234,1038
235,1040
236,1041
237,1042
238,1043
239,1047
240,1048
241,1057
242,1059
243,1061
244,1063
245,1064
246,1065
247,1066
248,1067
249,1068
250,1072
251,1074
252,1075
253,1076
254,1077
255,1081
256,1084
257,1086
258,1088
259,1091
260,1092
261,1093
262,1094
263,1095
264,1096
265,1097
266,1098
267,1099
268,1100
269,1101
270,1103
271,1104
272,1106
273,1107
274,1108
275,1111
276,1112
277,1113
278,1114
279,1116
280,1117
281,1118
282,1119
283,1120
284,1121
285,1122
286,1126
287,1128
288,1130
289,1131
290,1132
291,1133
292,1134
293,1136
294,1137
295,1138
296,1140
297,1141
298,1142
299,1143
300,1145
301,1146
302,1147
303,1149
304,1150
305,1151
306,1152
307,1153
308,1154
309,1156
310,1157
311,1158
312,1159
313,1160
314,1161
315,1162
316,1163
317,1165
318,1166
319,1167
320,1168
321,1169
322,1171
323,1172
324,1173
325,1174
326,1175
327,1176
328,1177
329,1178
330,1180
331,1181
332,1182
333,1183
334,1184
335,1185
336,1186
337,1188
338,1190
339,1191
340,1193
341,1194
342,1195
343,1196
344,1198
345,1199
346,1200
347,1202
348,1204
349,1205
350,1206
351,1207
352,1208
353,1209
354,1210
355,1211
356,1212
357,1213
358,1214
359,1215
360,1216
361,1217
362,1218
363,1219
364,1220
365,1221
366,1222
367,1223
368,1224
369,1225
370,1226
371,1227
372,1228
373,1229
