,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.9020140718057474,0.03404497571082521,-0.9409247287041589,0.04081471228075584,0.6764420594248368,0.48559812357244714,-0.18309497702970967,0.8098130032032613,0.4167229468530025,0.555034649258054,-0.28756844806064374,-0.19947863392556964,-0.6857118049266964
1,-0.15031407995821744,0.16800336225765622,0.785992539858072,0.7472600220849828,-0.9348759621978533,-0.11884131998764835,-0.6902578129236006,0.9119029981334474,-0.6771081247799664,0.684367636644361,0.29851200508379483,-0.7984414683788912,-0.07007547669380632
2,0.5096869654714811,0.9419832664370598,-0.29980209288657966,-0.4384597166965407,0.04299498605779606,-0.4208833744994602,-0.6938585480782153,0.6115531405954417,0.2997085591398776,-0.038109507618944605,-0.6432369097818382,-0.7733523314125075,-0.7529955111908007
3,0.8636065910434529,-0.5844475863884688,-0.4348655485445092,0.4290198219576411,0.9871833548025526,-0.6956813322106932,-0.4313574689540791,0.36040032480772655,0.9612974514688954,0.5596010086368586,-0.2126497821280482,0.9302103887614879,-0.645240114913151
4,0.7801620631679449,0.8683789650008698,0.12334038130672131,0.8767659009165947,0.4303557706225918,-0.4340624802962332,-0.7692646154175651,0.13727527067421463,-0.5683667908982963,0.8672804651554957,-0.11536003106684456,-0.4043176722663069,0.6787181340890867
5,-0.13799423387734433,-0.5682066003017516,0.9330775574716663,0.037294682102434695,-0.4791106297912302,0.9630502458767052,0.8038485252168903,0.015812990057927356,-0.720234346085,0.6159932880110257,0.35314370731679223,0.7288952482888069,-0.8471827680599009
6,0.022913617464597857,-0.39757829528927635,0.8183263802528975,-0.4725933952849599,0.6764414192254173,-0.5173673104657099,0.45457666306051037,0.8956555270686273,-0.1752778427043169,0.5556407119373128,-0.8734217567425269,-0.27273620753384287,0.46966312210112604
7,-0.0022564713156167926,-0.6293564583385871,-0.6484043588313697,0.6409810426158591,-0.8805630253210157,0.7361331629438688,-0.8481065573173365,-0.08668494264883742,-0.32031425750937204,0.549469485829899,-0.9232010909231405,-0.9832618928011636,0.8239280847343706
8,0.9878881768964518,0.28212749005965376,0.45868551162480964,-0.7030017923329255,-0.308518827039834,0.8105000646025342,0.4543683571526196,-0.22677747472302312,-0.46044298862456423,0.5548424131482905,0.11659123770616064,0.023807383744116617,-0.5125067660703062
9,0.5654016103260038,0.9148009907608974,-0.5034841911269341,-0.1226775434732581,0.4982825257628367,0.5343002943946433,0.8554771090115039,-0.9855892702261475,0.31574845940674146,0.8805803378444641,-0.8128185329297277,0.3603487661062099,0.32912359111129086
10,0.7400447320631482,0.7316601607120772,0.1974751329917821,0.8958533588934283,0.47180126291829527,-0.6206225667092788,-0.7692646154175651,0.15346711361366205,-0.583820134748992,0.8672804651554957,-0.11536003106684456,-0.449171063797398,0.5904524427832898
11,0.658826069557267,0.07772999024325022,0.5423355002296775,0.43818846367034237,0.6203726724426022,0.23769087143033474,-0.5671885417969325,0.5662324062281519,-0.23000132493792447,0.2768427269278051,0.771006330171895,-0.34416738563602634,0.894283230605315
12,0.3332996506615431,-0.16444775867418548,-0.7673504189362212,0.40884636459084733,-0.3602225690251528,0.14814017391489198,0.5257360649455809,-0.7643451322074339,0.7953573922733459,-0.6880107721854192,-0.5345204487327673,0.7785178371648613,-0.3919836640825016
13,0.29614461511183077,-0.9289618382107052,-0.9728284754182861,-0.4866011291308501,-0.01745271231040646,0.6183864906284133,0.8496140042342601,-0.6265595997843334,-0.008603554487992549,0.9397977722025022,0.8447375584646182,0.9815215715720988,-0.3237364643566052
14,0.5106085309568114,0.9148009907608974,-0.3865528239012692,-0.19572477462407978,0.3218470528012365,0.573318733321543,0.7297681799747544,-0.9855892702261475,0.3676726443609821,0.716321375715012,-0.8128185329297277,0.3603487661062099,0.32912359111129086
15,-0.7284080404808313,0.08795271728693788,0.37286477603707846,0.3684258386356767,0.47325261339738356,-0.9420122904146402,0.24466829717825478,0.7102475659452738,0.7704326395734573,0.5066604082229593,-0.025201314958900323,-0.7722062269730545,-0.07225889477591241
16,0.6486200474772672,0.19331754535969692,0.8034183213238564,-0.10195589117745985,0.3561364356542278,-0.6798104378967957,-0.8580785950442511,-0.5687102581752801,-0.6492797703248985,0.47999871921581505,-0.3727309361294715,-0.6073051633727427,0.5358645627775165
17,0.39007170163442506,0.9258197830397152,-0.9751730421954325,-0.9126459702930714,-0.4339483117416387,-0.506607222301414,-0.36126912024175706,0.685527373785926,0.2125213563010726,0.9511368938335705,0.9545192188232672,-0.9189182138764918,0.11752523937902426
