,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,,,,,"(0.9876589934031169,)",,"(0.7074736701117621,)","(0.773665534125434,)","(0.9964973760975732,)","(0.950190363989936,)","(0.902642642127143,)","(0.94162507587009,)","(0.9849616871939765,)","(0.9955468446016311,)","(0.9922667463620504,)","(0.9976858033074273,)","(0.7961069318983289,)","(0.8190254423353407,)","(0.582474856906467,)","(0.996147076288859,)"
1,,,,,"(0.6287030537923177,)","(0.5279418097601996,)","(0.9665850692325169,)","(0.8394918441772461,)","(0.2036851671006944,)","(0.809401151869032,)","(0.9393916341993543,)","(0.9901761253674825,)","(0.9767525619930691,)","(0.8893810484144422,)","(0.9854820476637947,)","(0.7775421990288629,)","(0.7967162662082248,)","(0.931489102045695,)","(0.8086036894056532,)",
2,,,,"(0.3081336127387152,)","(0.6896815405951606,)","(0.5736730363633897,)","(0.9357242849138048,)","(0.9765649795532226,)","(0.9875768727726406,)","(0.9766599443223741,)","(0.9785284267531501,)","(0.9816205316119724,)","(0.9947343422306909,)","(0.9990699044532246,)","(0.8700253062778049,)","(0.9301465352376302,)","(0.9137918419308133,)","(0.9750313440958659,)","(0.7988628387451172,)","(0.8132596121893989,)"
3,,,"(0.5959963056776258,)","(0.7731254365709093,)",,"(0.8522918277316623,)","(0.8588138898213704,)","(0.9110252804226345,)","(0.9955498629146152,)","(0.9744838184780544,)","(0.9960539622439278,)","(0.9889987316396501,)","(0.9860667162471347,)","(0.9574575821558634,)","(0.9733328951729668,)","(0.9907497929202186,)","(0.9276821560329861,)","(0.92413756052653,)","(0.9119867218865289,)","(0.9559863461388483,)"
4,,,"(0.8827038658989801,)","(0.939720090230306,)","(0.9952432837751176,)","(0.984349955452813,)","(0.9943398283587561,)","(0.9940717935562133,)","(0.9892360104454888,)","(0.9964215490553114,)","(0.9977033242583275,)","(0.9366495556301541,)","(0.9921730505095587,)","(0.9731697082519531,)","(0.9889566606945461,)","(0.980803906917572,)","(0.860025946299235,)","(0.9895602252748278,)",,"(0.8022783491346571,)"
5,,"(0.8666208691067165,)","(0.7586125267876519,)","(0.7785278744167752,)","(0.9434249189164904,)","(0.9947729739877913,)","(0.9887170804871453,)","(0.9916260719299317,)","(0.9951748112837474,)","(0.9632722536722819,)","(0.9841914918687609,)","(0.9917072965039148,)","(0.998384443587727,)","(0.9986255000034968,)","(0.9785667816797893,)","(0.9838134090105692,)","(0.855628776550293,)","(0.9163853963216146,)","(0.9980814506610235,)","(0.7511320961846246,)"
6,,"(0.7384211858113607,)","(0.8999865743849013,)","(0.9510278754764133,)","(0.9089243359035916,)","(0.9946269856558906,)","(0.9814105921321445,)","(0.9954574760463503,)","(0.9909564707014296,)","(0.9916331443521712,)","(0.9641274823082818,)","(0.9997368117173513,)","(0.9887499411900839,)","(0.9930620981587304,)","(0.9799654006958007,)","(0.9751743608050876,)","(0.9914737946457333,)","(0.9271793630388048,)","(0.9410174263848199,)","(0.9075581868489583,)"
7,"(0.724911265903049,)","(0.972904176182217,)","(0.814142926534017,)","(0.9524735344780816,)","(0.9727387534247505,)","(0.9879531012641058,)","(0.987514411078559,)","(0.9789459533161587,)","(0.9949872652689616,)","(0.9940101623535156,)","(0.9890245974063874,)","(0.9963217036591636,)","(0.980868477291531,)","(0.9926364050971137,)","(0.9878782894876268,)","(0.9984212204813957,)","(0.9756380399068196,)","(0.9714317109849718,)","(0.9537813822428385,)","(0.969340811835395,)"
8,"(0.984308327568902,)","(0.783640628390842,)","(0.9788751496209038,)","(0.8787091149224175,)","(0.9919632169935438,)","(0.9856412106090122,)","(0.9607699420717027,)","(0.986621532175276,)","(0.9991390228271484,)","(0.9965251260333591,)","(0.9969261053535673,)","(0.9996006753709581,)","(0.9961491303311454,)","(0.9899390816688538,)","(0.9838043530782064,)","(0.9631219228108724,)","(0.9941631158192953,)","(0.9722290330462986,)","(0.8751257578531901,)","(0.8392728169759114,)"
9,"(0.9985621558295356,)","(0.9501094235314264,)","(0.8975757386949327,)","(0.987571030192905,)","(0.997473665078481,)","(0.9939638793468475,)","(0.9939645581775242,)","(0.9942269358370039,)","(0.9981139792336358,)","(0.9994160758124457,)","(0.9998302466339535,)","(0.9984313148591254,)","(0.9999486711290148,)","(0.9957028160492579,)","(0.9996888329585393,)","(0.9878082116444905,)","(0.9919686476389568,)","(0.9605741606818305,)","(0.919590081108941,)","(0.9804434418678284,)"
10,"(0.9930518335766263,)","(0.8746864742702908,)","(0.9908891949388716,)","(0.9655840767754449,)","(0.9501006497277154,)","(0.9757180478837755,)","(0.9960730151997672,)","(0.9884799109564887,)","(0.9993128971921073,)","(0.9991977267795139,)","(0.9998005674117141,)","(0.9988344510396322,)","(0.9926815681987339,)","(0.9879505581325955,)","(0.9945900599161784,)","(0.9934428559409247,)","(0.9611958927578397,)","(0.9331777678595649,)","(0.9995565285285314,)","(0.9725974003473917,)"
11,"(0.9642760276794433,)","(0.9644019550747341,)","(0.9991995096206665,)","(0.9809386716948615,)","(0.9996206981440385,)","(0.9610831128226386,)","(0.9972482975986269,)","(0.983321115705702,)","(0.9982084376944436,)","(0.9989397837056054,)","(0.9937878794140286,)","(0.9917763710021973,)","(0.988995705710517,)","(0.9927526871363322,)","(0.9997257656521268,)","(0.9983488930596246,)","(0.9672078450520833,)","(0.9711952050526936,)","(0.979284389813741,)","(0.7333089616563585,)"
12,"(0.8458412806193034,)","(0.9821405410766602,)","(0.9897327635023329,)","(0.9882437030474345,)","(0.9741371976004707,)","(0.9886762301127116,)","(0.9946567853291829,)","(0.9998637093438043,)","(0.9952367027600606,)","(0.9923162579536438,)","(0.9998791257540385,)","(0.9831563022401598,)","(0.937074523501926,)","(0.9783771806293063,)","(0.9982579045825535,)","(0.9859136475457085,)","(0.9793718973795573,)","(0.9778853575388591,)","(0.9879176007376776,)","(0.9962549527486165,)"
13,,"(0.9999466021855672,)","(0.9812483191490173,)","(0.9800696187549167,)","(0.9970732397503324,)","(0.9712952084011501,)","(0.988070735666487,)","(0.9859409968058268,)","(0.9947362499104606,)","(0.9982937501536475,)","(0.9778108874956767,)","(0.9131763034396702,)","(0.996148427327474,)","(0.9521741019354926,)","(0.9842098991076151,)","(0.9978239271375868,)","(0.9942044324345058,)","(0.9864609056048923,)","(0.9762720478905572,)","(0.9000102996826171,)"
14,,"(0.9701659546958076,)","(0.9386847601996527,)","(0.9783769620789422,)","(0.9877034054862128,)","(0.9976651769545343,)","(0.9843257678879632,)","(0.9727405865987142,)","(0.999492327372233,)","(0.994415635532803,)","(0.9999091313531001,)","(0.9836348003811306,)","(0.9718686792585585,)","(0.9685029135810004,)","(0.9910747369130453,)","(0.966550064086914,)","(0.9797626813252767,)","(0.9700667142868042,)","(0.9737524244520399,)",
15,,"(0.923510546154446,)","(0.9963414483600193,)","(0.9958205964830187,)","(0.9924990839428371,)","(0.9905050542619493,)","(0.9826148377524482,)","(0.9821624967787,)","(0.9727270762125652,)","(0.9850874821345011,)","(0.9355687088436551,)","(0.9643616411421034,)","(0.9999624146355524,)","(0.9942138248019748,)","(0.9564072926839192,)","(0.9590364085303412,)","(0.9513971487681071,)","(0.9583679172727797,)","(0.9721337503857083,)",
16,,"(0.9736193524466621,)","(0.839100095960829,)","(0.9826280540890164,)","(0.9514038933648004,)","(0.9974488200412857,)","(0.995612370636728,)","(0.9971130940649244,)","(0.9824593755933974,)","(0.9849832031461928,)","(0.9889824973212348,)","(0.9382151497734917,)","(0.8957276556226942,)","(0.9517899089389377,)","(0.9788641929626465,)","(0.9932316939036051,)","(0.9794172975752089,)","(0.8998058213127984,)","(0.9609208928214179,)","(0.3763098822699652,)"
17,,,"(0.9702135430441963,)","(0.9768917189704047,)","(0.9979445881313748,)","(0.975964265399509,)","(0.9292849010891384,)","(0.9983283269736501,)","(0.9899104701148139,)","(0.9814619978268941,)","(0.9723000526428223,)","(0.9680304474300808,)","(0.7910010443793403,)","(0.8511934492323133,)","(0.9319469451904296,)","(0.986862137582567,)","(0.9765787733925714,)",,,
18,,,,"(0.814628643459744,)","(0.7603817833794488,)","(0.9590572357177735,)","(0.8370887968275282,)","(0.9118100272284614,)","(0.987019063366784,)","(0.9873761667145623,)","(0.9939748134877947,)","(0.9838813106218974,)","(0.7171498192681207,)","(0.943073590596517,)","(0.7174692365858291,)","(0.7543068991767036,)","(0.7741168551974826,)",,,"(0.2189180162217882,)"
19,,,,,,"(0.8800476921929253,)","(0.9757747411727905,)","(0.9926862822638618,)","(0.955660014682346,)","(0.9118152406480577,)","(0.8188581042819553,)","(0.8673113928900824,)","(0.8549057748582628,)","(0.8788722568088108,)","(0.8207346810234918,)","(0.1289805942111545,)","(0.29083124796549475,)",,,
