Format Version,1.23,Take Name,21_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-23 01.24.02.014 P.M.,Capture Start Frame,15264965,Total Frames in Take,1664,Total Exported Frames,1664,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee,Qutee,Qutee,Qutee,Qutee,Qutee
,ID,"D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,2.975931,-2.099433,-1.990883,-17.166401,12.418797,16.246315
1,0.010000,1.925605,-2.537393,-2.814501,-17.165302,12.443876,16.206797
2,0.020000,2.259991,-2.439276,-2.801945,-17.172546,12.470367,16.205599
3,0.030000,,,,,,
4,0.040000,,,,,,
5,0.050000,,,,,,
6,0.060000,,,,,,
7,0.070000,,,,,,
8,0.080000,,,,,,
9,0.090000,,,,,,
10,0.100000,,,,,,
11,0.110000,,,,,,
12,0.120000,,,,,,
13,0.130000,,,,,,
14,0.140000,,,,,,
15,0.150000,2.264653,-2.443509,-2.815366,-17.172302,12.469363,16.206871
16,0.160000,1.978683,-2.483626,-2.858137,-17.164488,12.449786,16.207878
17,0.170000,2.252074,-2.436707,-2.867811,-17.170305,12.469235,16.209518
18,0.180000,2.016808,-2.490477,-2.831082,-17.167627,12.449549,16.213015
19,0.190000,2.282698,-2.439098,-2.869317,-17.172474,12.465152,16.205673
20,0.200000,1.718342,-2.961506,-1.867818,-17.236572,12.528293,16.256680
21,0.210000,2.259980,-2.441242,-2.801797,-17.172575,12.470412,16.206173
22,0.220000,1.965459,-2.466550,-2.821411,-17.164001,12.452744,16.205492
23,0.230000,2.270704,-2.440859,-2.842657,-17.171724,12.467628,16.209797
24,0.240000,2.260032,-2.438297,-2.802007,-17.172554,12.470346,16.205194
25,0.250000,2.252037,-2.436510,-2.867817,-17.170279,12.469270,16.209690
26,0.260000,2.273220,-2.455634,-2.839112,-17.172863,12.467475,16.208801
27,0.270000,1.994096,-2.484678,-2.824081,-17.167456,12.449126,16.208918
28,0.280000,2.259917,-2.439175,-2.801929,-17.172462,12.470418,16.206102
29,0.290000,2.252073,-2.436706,-2.867811,-17.170307,12.469235,16.209517
30,0.300000,2.252067,-2.437172,-2.867778,-17.170324,12.469249,16.209633
31,0.310000,2.647774,-2.133409,-1.910899,-17.153814,12.398544,16.240105
32,0.320000,2.898219,-2.092587,-1.909085,-17.156569,12.417871,16.236917
33,0.330000,1.983011,-2.464589,-2.822445,-17.165337,12.453940,16.209238
34,0.340000,2.273228,-2.455264,-2.839141,-17.172848,12.467460,16.208679
35,0.350000,2.273263,-2.455956,-2.839100,-17.172894,12.467442,16.208616
36,0.360000,2.264713,-2.444871,-2.815285,-17.172390,12.469344,16.206806
37,0.370000,1.698879,-2.930670,-1.907305,-17.230915,12.528036,16.258507
38,0.380000,1.979698,-2.460593,-2.813053,-17.167088,12.454634,16.208292
39,0.390000,2.238843,-2.420501,-2.830570,-17.169992,12.472163,16.206474
40,0.400000,1.993059,-2.474910,-2.850559,-17.167435,12.451647,16.210606
41,0.410000,2.238749,-2.420211,-2.830577,-17.169884,12.472212,16.206976
42,0.420000,2.014220,-2.494839,-2.821894,-17.169973,12.449887,16.209955
43,0.430000,2.273256,-2.456411,-2.839068,-17.172913,12.467454,16.208740
44,0.440000,2.259980,-2.440516,-2.801853,-17.172564,12.470387,16.205944
45,0.450000,2.000918,-2.481770,-2.784371,-17.169760,12.452828,16.207331
46,0.460000,2.908587,-2.142855,-1.993474,-17.159397,12.413443,16.241873
47,0.470000,1.982989,-2.463536,-2.822508,-17.165281,12.453953,16.209244
48,0.480000,1.999661,-2.499811,-2.829704,-17.166866,12.448061,16.207270
49,0.490000,1.981820,-2.486246,-2.809602,-17.168167,12.454731,16.207630
50,0.500000,2.004003,-2.479662,-2.794132,-17.167665,12.452186,16.208506
51,0.510000,2.242040,-2.423071,-2.840003,-17.168165,12.471507,16.207773
52,0.520000,2.017371,-2.499389,-2.830647,-17.168287,12.449220,16.210720
53,0.530000,2.255116,-2.436587,-2.876819,-17.168468,12.468550,16.209843
