,0
0,32
1,92
2,191
3,205
4,216
5,225
6,230
7,235
8,273
9,306
10,308
11,321
12,330
13,332
14,340
15,353
16,367
17,371
18,393
19,397
20,401
21,408
22,427
23,428
24,443
25,449
26,458
27,475
28,489
29,492
30,497
31,498
32,499
33,516
34,519
35,523
36,526
37,528
38,535
39,541
40,550
41,558
42,559
43,562
44,568
45,570
46,575
47,586
48,589
49,590
50,593
51,595
52,600
53,610
54,613
55,615
56,616
57,633
58,635
59,636
60,640
61,646
62,647
63,652
64,653
65,663
66,668
67,674
68,675
69,679
70,685
71,696
72,699
73,702
74,704
75,705
76,706
77,709
78,710
79,713
80,715
81,723
82,725
83,728
84,730
85,734
86,740
87,742
88,745
89,746
90,751
91,753
92,754
93,756
94,760
95,764
96,766
97,767
98,768
99,773
100,774
101,777
102,780
103,782
104,785
105,787
106,788
107,790
108,792
109,793
110,795
111,796
112,800
113,801
114,802
115,803
116,804
117,805
118,806
119,807
120,811
121,814
122,815
123,816
124,818
125,821
126,823
127,825
128,830
129,836
130,842
131,845
132,846
133,856
134,858
135,861
136,862
137,865
138,866
139,869
140,871
141,877
142,883
143,884
144,885
145,886
146,890
147,892
148,893
149,898
150,899
151,900
152,901
153,903
154,904
155,906
156,908
157,913
158,915
159,918
160,919
161,923
162,927
163,928
164,930
165,931
166,932
167,934
168,935
169,936
170,937
171,941
172,942
173,943
174,944
175,946
176,947
177,949
178,950
179,951
180,954
181,955
182,956
183,961
184,962
185,964
186,966
187,967
188,968
189,970
190,974
191,975
192,976
193,977
194,982
195,987
196,988
197,990
198,993
199,995
200,996
201,1000
202,1001
203,1002
204,1003
205,1007
206,1009
207,1011
208,1012
209,1013
210,1015
211,1016
212,1017
213,1019
214,1021
215,1022
216,1024
217,1025
218,1026
219,1027
220,1028
221,1030
222,1032
223,1037
224,1038
225,1039
226,1040
227,1042
228,1043
229,1044
230,1045
231,1046
232,1047
233,1048
234,1050
235,1052
236,1053
237,1054
238,1055
239,1056
240,1057
241,1058
242,1059
243,1062
244,1063
245,1065
246,1066
247,1068
248,1069
249,1070
250,1071
251,1072
252,1073
253,1074
254,1076
255,1077
256,1078
257,1080
258,1081
259,1083
260,1084
261,1086
262,1090
263,1091
264,1092
265,1093
266,1095
267,1096
268,1097
269,1098
270,1099
271,1100
272,1101
273,1102
274,1103
275,1105
276,1106
277,1107
278,1108
279,1110
280,1112
281,1113
282,1114
283,1115
284,1116
285,1117
286,1119
287,1120
288,1121
289,1122
290,1124
291,1125
292,1127
293,1129
294,1130
295,1131
296,1133
297,1134
298,1135
299,1136
300,1137
301,1138
302,1139
303,1140
304,1142
305,1143
306,1144
307,1145
308,1146
309,1147
310,1148
311,1149
312,1150
313,1152
314,1153
315,1154
316,1155
317,1156
318,1157
319,1159
320,1160
321,1161
322,1162
323,1163
324,1164
325,1166
326,1167
327,1168
328,1169
329,1170
330,1172
331,1173
332,1174
333,1176
334,1178
335,1179
336,1180
337,1181
338,1182
339,1183
340,1184
341,1185
342,1186
343,1187
344,1188
345,1189
346,1190
347,1191
348,1192
349,1193
350,1194
351,1195
352,1196
353,1197
354,1198
355,1199
356,1200
357,1201
358,1202
359,1203
360,1204
361,1205
362,1206
