,0
0,63
1,73
2,80
3,89
4,190
5,203
6,230
7,233
8,245
9,251
10,253
11,261
12,266
13,267
14,269
15,287
16,292
17,293
18,294
19,300
20,307
21,309
22,312
23,313
24,324
25,326
26,329
27,331
28,338
29,339
30,346
31,349
32,356
33,357
34,369
35,375
36,387
37,390
38,398
39,402
40,405
41,416
42,418
43,431
44,435
45,436
46,440
47,442
48,445
49,450
50,455
51,463
52,466
53,471
54,472
55,476
56,478
57,480
58,488
59,489
60,490
61,493
62,494
63,497
64,502
65,503
66,506
67,507
68,509
69,511
70,512
71,515
72,518
73,519
74,524
75,528
76,530
77,534
78,538
79,544
80,546
81,549
82,551
83,554
84,555
85,558
86,562
87,563
88,565
89,569
90,570
91,571
92,574
93,575
94,578
95,583
96,585
97,587
98,588
99,589
100,592
101,593
102,594
103,596
104,598
105,602
106,604
107,609
108,610
109,613
110,616
111,619
112,620
113,621
114,623
115,625
116,627
117,628
118,629
119,631
120,633
121,635
122,636
123,637
124,640
125,644
126,645
127,646
128,647
129,648
130,650
131,652
132,654
133,655
134,658
135,659
136,662
137,663
138,664
139,665
140,666
141,667
142,668
143,669
144,670
145,673
146,674
147,676
148,677
149,678
150,680
151,681
152,682
153,686
154,687
155,688
156,691
157,692
158,695
159,696
160,697
161,698
162,699
163,701
164,702
165,704
166,705
167,706
168,707
169,708
170,709
171,710
172,711
173,713
174,714
175,715
176,716
177,717
178,719
179,720
180,722
181,723
182,724
183,725
184,726
185,728
186,729
187,730
188,731
189,732
190,733
191,734
192,736
193,739
194,740
195,741
196,742
197,743
198,744
199,745
200,747
201,749
202,750
203,751
204,753
205,754
206,755
207,756
208,758
209,759
210,760
211,761
212,763
213,764
214,765
215,766
216,767
217,768
218,769
219,771
220,772
221,774
222,775
223,776
224,777
225,778
226,779
227,780
228,781
229,782
230,783
231,784
232,785
233,786
234,787
235,788
