,0
0,3
1,121
2,131
3,158
4,172
5,173
6,181
7,197
8,200
9,205
10,226
11,240
12,248
13,253
14,259
15,274
16,275
17,276
18,277
19,284
20,294
21,296
22,301
23,303
24,305
25,307
26,312
27,314
28,322
29,329
30,338
31,344
32,346
33,348
34,355
35,356
36,359
37,364
38,369
39,372
40,376
41,378
42,380
43,383
44,386
45,388
46,393
47,394
48,396
49,402
50,407
51,408
52,411
53,412
54,415
55,419
56,421
57,426
58,427
59,428
60,431
61,433
62,434
63,435
64,436
65,437
66,442
67,443
68,444
69,445
70,447
71,449
72,453
73,454
74,456
75,459
76,460
77,463
78,465
79,466
80,469
81,474
82,475
83,476
84,477
85,479
86,480
87,484
88,487
89,494
90,496
91,498
92,499
93,500
94,501
95,502
96,503
97,505
98,507
99,508
100,510
101,511
102,513
103,514
104,516
105,520
106,523
107,524
108,525
109,527
110,529
111,530
112,531
113,532
114,533
115,534
116,535
117,536
118,538
119,540
120,542
121,544
122,545
123,546
124,547
125,549
126,551
127,553
128,554
129,555
130,556
131,559
132,560
133,561
134,562
135,563
136,564
137,565
138,566
139,567
140,568
141,569
142,570
143,571
144,572
145,573
146,574
147,575
148,576
149,577
150,578
151,579
152,580
153,581
154,582
155,583
156,584
157,585
158,586
159,587
160,588
161,589
162,590
163,591
164,592
