Format Version,1.23,Take Name,Z_TWoffFq_B_1_linje1_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-05 02.28.24.085 P.M.,Capture Start Frame,11177389,Total Frames in Take,2013,Total Exported Frames,2013,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2
,ID,"7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,-0.942056,-3.656108,0.412158,27.638849,12.186321,-32.501041
1,0.010000,-0.893807,-3.682680,0.391501,27.637672,12.184267,-32.502144
2,0.020000,-0.973434,-3.688554,0.469901,27.640312,12.189684,-32.499443
3,0.030000,-0.966447,-3.667001,0.386375,27.634563,12.181258,-32.503227
4,0.040000,-0.928929,-3.663021,0.432815,27.632284,12.187851,-32.504337
5,0.050000,-0.959882,-3.669914,0.483966,27.639780,12.183985,-32.497032
6,0.060000,-0.994834,-3.667200,0.454231,27.638964,12.186689,-32.499786
7,0.070000,-0.921069,-3.663587,0.390186,27.635742,12.182720,-32.501816
8,0.080000,-0.867820,-3.677020,0.455948,27.632893,12.189506,-32.495872
9,0.090000,-0.958002,-3.672609,0.396758,27.632675,12.182048,-32.501614
10,0.100000,-0.945394,-3.676522,0.481392,27.638760,12.183852,-32.496838
11,0.110000,-0.903487,-3.719437,0.525810,27.637907,12.194558,-32.496193
12,0.120000,-0.900922,-3.662307,0.441730,27.638447,12.182687,-32.502720
13,0.130000,-0.896120,-3.660614,0.428011,27.638403,12.181499,-32.502571
14,0.140000,-0.897555,-3.683323,0.517445,27.635872,12.193437,-32.492870
15,0.150000,-0.905469,-3.690811,0.512758,27.633429,12.193966,-32.494633
16,0.160000,-0.904967,-3.649725,0.440157,27.636211,12.181895,-32.504082
17,0.170000,-0.926259,-3.704051,0.442279,27.640295,12.186072,-32.501423
18,0.180000,-0.930125,-3.726868,0.563562,27.644238,12.186981,-32.504929
19,0.190000,-0.939619,-3.669675,0.369478,27.635395,12.179773,-32.499294
20,0.200000,-0.873985,-3.679922,0.556134,27.634121,12.191197,-32.492168
21,0.210000,-0.896313,-3.693533,0.513515,27.639786,12.193624,-32.498810
22,0.220000,-0.944691,-3.696318,0.527722,27.632254,12.189935,-32.493557
23,0.230000,-0.848995,-3.673365,0.511734,27.633072,12.188001,-32.497116
24,0.240000,-0.944355,-3.693554,0.429787,27.641264,12.186242,-32.496227
25,0.250000,-0.951325,-3.651036,0.449017,27.645117,12.187984,-32.502071
