Format Version,1.23,Take Name,Z_T_B_1_linje1_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-05 01.30.25.389 P.M.,Capture Start Frame,10829635,Total Frames in Take,1686,Total Exported Frames,1686,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2
,ID,"7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,-0.520496,1.329819,0.956442,-18.441298,12.551160,16.798164
1,0.010000,0.017546,1.548580,0.941490,-18.456808,12.608576,16.833452
2,0.020000,-0.531583,1.599256,0.791805,-18.467035,12.558407,16.804977
3,0.030000,-0.416811,1.479757,0.834186,-18.445974,12.571970,16.803568
4,0.040000,-0.405735,1.601548,0.843473,-18.476223,12.562622,16.804634
5,0.050000,-0.536592,1.337626,0.928027,-18.439800,12.550841,16.802778
6,0.060000,-0.526391,1.555673,0.867813,-18.468124,12.555474,16.798075
7,0.070000,-0.609541,1.377616,0.838596,-18.439440,12.553578,16.798149
8,0.080000,-0.381141,1.594242,0.927673,-18.469477,12.559676,16.805683
9,0.090000,-0.292673,1.569744,0.816129,-18.457880,12.583120,16.822208
10,0.100000,0.027707,1.525110,0.893340,-18.455465,12.616584,16.831026
11,0.110000,-0.497982,1.605668,0.844622,-18.465704,12.555170,16.804720
12,0.120000,-0.006561,1.556695,0.885277,-18.457289,12.612586,16.829004
13,0.130000,-0.610151,1.601133,0.796286,-18.461374,12.558977,16.806854
14,0.140000,-0.586340,1.420268,0.926485,-18.453007,12.544973,16.788546
15,0.150000,-0.113285,1.600709,0.844989,-18.462130,12.601063,16.827736
16,0.160000,0.063415,1.526595,0.901506,-18.454695,12.616240,16.830189
17,0.170000,-0.460729,1.339816,0.921100,-18.444960,12.552842,16.796499
18,0.180000,-0.549579,1.332962,0.854464,-18.437212,12.560744,16.801275
19,0.190000,-0.610235,1.412180,0.891201,-18.454893,12.546786,16.787745
20,0.200000,-0.462599,1.322790,0.927371,-18.445818,12.558341,16.797028
21,0.210000,-0.628166,1.601428,0.729037,-18.463812,12.558603,16.802750
22,0.220000,0.051130,1.534344,0.921152,-18.454439,12.614001,16.832573
23,0.230000,-0.555268,1.609976,0.769055,-18.464388,12.559594,16.802795
24,0.240000,-0.560231,1.574049,0.839999,-18.458103,12.557878,16.802412
25,0.250000,0.086503,1.503314,0.992522,-18.460049,12.609078,16.828390
26,0.260000,-0.599755,1.607128,0.795058,-18.459442,12.558450,16.806120
