Format Version,1.23,Take Name,Z_T_B_1_linje1,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-05 12.39.50.866 P.M.,Capture Start Frame,10526281,Total Frames in Take,1760,Total Exported Frames,1760,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2
,ID,"7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,0.020415,0.049017,0.006092,-16.568932,12.509926,17.339085
1,0.010000,0.023012,0.026396,0.016134,-16.565720,12.507362,17.333714
2,0.020000,-0.013908,0.019103,-0.016603,-16.565910,12.508711,17.334696
3,0.030000,0.069785,0.016113,0.032297,-16.564522,12.511187,17.334726
4,0.040000,-0.006067,0.010393,-0.008876,-16.563951,12.507985,17.337015
5,0.050000,0.056142,0.011069,0.003258,-16.565605,12.513931,17.333357
6,0.060000,0.019534,-0.003016,0.027467,-16.562950,12.509431,17.332945
7,0.070000,0.016801,0.029009,0.004120,-16.565926,12.509259,17.335978
8,0.080000,0.004284,0.049865,-0.035289,-16.564157,12.503942,17.342619
9,0.090000,0.010739,0.034371,-0.007730,-16.566803,12.509804,17.336117
10,0.100000,0.040410,0.027374,-0.042676,-16.565992,12.512471,17.334791
11,0.110000,0.035736,0.043994,0.014213,-16.567209,12.510252,17.337271
12,0.120000,0.040012,0.031214,-0.032615,-16.563229,12.507911,17.331995
13,0.130000,0.041927,0.026848,0.001569,-16.564014,12.507833,17.334539
14,0.140000,0.032234,0.032020,-0.026940,-16.566763,12.511359,17.331623
15,0.150000,0.048220,0.068961,0.008555,-16.568832,12.509556,17.337934
16,0.160000,0.038028,0.071883,0.017731,-16.570190,12.509044,17.337914
17,0.170000,0.038722,0.027630,-0.021755,-16.567724,12.510258,17.332657
18,0.180000,0.066585,0.026964,0.014808,-16.567162,12.513063,17.333986
19,0.190000,-0.009767,0.014051,-0.033199,-16.564024,12.509787,17.335966
20,0.200000,0.042104,0.008490,-0.006164,-16.562943,12.508207,17.334074
21,0.210000,0.028773,0.036904,0.000123,-16.566757,12.509873,17.335276
22,0.220000,0.053570,0.033971,0.003635,-16.566231,12.510827,17.333948
23,0.230000,0.018902,0.041666,-0.006692,-16.568300,12.510882,17.335619
24,0.240000,0.026813,0.009412,0.029458,-16.566730,12.510189,17.337662
25,0.250000,0.023160,0.019069,0.031819,-16.565731,12.508225,17.334774
26,0.260000,-0.032065,0.006071,-0.015932,-16.565439,12.510061,17.334248
