,0
0,17
1,67
2,129
3,176
4,180
5,234
6,241
7,274
8,305
9,331
10,334
11,351
12,359
13,370
14,380
15,394
16,397
17,407
18,414
19,434
20,436
21,438
22,443
23,452
24,455
25,459
26,463
27,464
28,466
29,469
30,473
31,474
32,484
33,485
34,494
35,495
36,498
37,502
38,506
39,519
40,522
41,527
42,542
43,548
44,553
45,554
46,556
47,557
48,563
49,573
50,575
51,580
52,591
53,595
54,596
55,600
56,602
57,609
58,615
59,617
60,618
61,620
62,621
63,638
64,640
65,643
66,645
67,646
68,664
69,669
70,674
71,681
72,682
73,695
74,704
75,708
76,718
77,719
78,721
79,731
80,732
81,744
82,745
83,747
84,757
85,766
86,767
87,769
88,771
89,772
90,774
91,789
92,793
93,797
94,800
95,801
96,804
97,815
98,816
99,817
100,819
101,820
102,825
103,832
104,834
105,840
106,844
107,848
108,849
109,850
110,853
111,857
112,858
113,866
114,867
115,869
116,870
117,873
118,877
119,889
120,890
121,891
122,892
123,894
124,895
125,905
126,906
127,907
128,909
129,910
130,911
131,914
132,915
133,916
134,918
135,919
136,921
137,923
138,927
139,928
140,929
141,930
142,931
143,936
144,938
145,943
146,945
147,947
148,951
149,956
150,958
151,959
152,963
153,965
154,967
155,968
156,969
157,970
158,971
159,972
160,976
161,977
162,979
163,985
164,987
165,988
166,990
167,991
168,992
169,993
170,994
171,995
172,996
173,997
174,998
175,999
176,1008
177,1009
178,1011
179,1014
180,1015
181,1016
182,1018
183,1020
184,1021
185,1025
186,1026
187,1028
188,1029
189,1030
190,1032
191,1035
192,1037
193,1038
194,1040
195,1041
196,1042
197,1044
198,1045
199,1046
200,1051
201,1054
202,1055
203,1056
204,1057
205,1058
206,1059
207,1060
208,1062
209,1063
210,1064
211,1067
212,1070
213,1072
214,1073
215,1074
216,1075
217,1076
218,1077
219,1081
220,1084
221,1085
222,1088
223,1089
224,1090
225,1092
226,1096
227,1097
228,1098
229,1099
230,1101
231,1102
232,1104
233,1107
234,1108
235,1110
236,1112
237,1117
238,1120
239,1121
240,1123
241,1124
242,1125
243,1126
244,1127
245,1128
246,1129
247,1130
248,1131
249,1132
250,1133
251,1134
252,1135
253,1137
254,1139
255,1140
256,1142
257,1143
258,1145
259,1147
260,1148
261,1149
262,1150
263,1151
264,1153
265,1154
266,1156
267,1158
268,1159
269,1160
270,1161
271,1162
272,1163
273,1165
274,1167
275,1168
276,1172
277,1173
278,1174
279,1175
280,1176
281,1177
282,1178
283,1179
284,1180
285,1181
286,1182
287,1184
288,1185
289,1186
290,1187
291,1188
292,1189
293,1191
294,1192
295,1193
296,1195
297,1196
298,1197
299,1198
300,1199
301,1200
302,1201
303,1202
304,1203
305,1204
306,1205
307,1206
308,1207
309,1208
310,1209
311,1210
312,1212
313,1213
314,1214
315,1215
316,1216
317,1217
318,1218
319,1219
320,1220
321,1221
322,1222
323,1223
324,1224
325,1225
326,1226
327,1227
328,1228
329,1229
330,1230
331,1231
332,1232
333,1233
334,1234
335,1235
336,1236
337,1237
338,1239
339,1240
340,1241
341,1242
342,1243
343,1244
344,1245
345,1246
346,1247
347,1248
348,1249
349,1250
350,1251
351,1252
352,1253
353,1254
354,1255
355,1256
356,1257
357,1259
358,1260
359,1261
360,1262
361,1263
362,1264
363,1265
364,1266
365,1267
366,1268
367,1269
368,1270
369,1271
370,1272
371,1273
372,1274
373,1275
374,1276
375,1277
376,1278
377,1279
378,1280
379,1281
380,1282
381,1283
382,1284
383,1285
384,1286
