,alg_name,iteration,cont_size,evals,nb_updated,avg,std,min,max,ft_min,ft_max,qd_score,elapsed
0,algoQD,0,41/400,100,54,[0.5737],[0.3231],[0.0046],[0.9976],"[-9.0192,-8.5636]","[4.4592,6.8550]",23.52,1277.22
1,algoQD,1,69/400,100,48,[0.6405],[0.293],[0.099],[0.9979],"[-9.0192,-8.8983]","[5.1401,8.4735]",44.19,656.17
2,algoQD,2,85/400,100,27,[0.6405],[0.2892],[0.069],[0.9999],"[-9.0192,-9.3084]","[8.1197,8.4735]",54.44,663.31
3,algoQD,3,104/400,100,38,[0.6658],[0.282],[0.0541],[0.9999],"[-9.0192,-9.9076]","[9.0825,8.4735]",69.24,646.86
4,algoQD,4,124/400,100,32,[0.6734],[0.2698],[0.0258],[0.9999],"[-9.0192,-9.9076]","[9.0825,8.4735]",83.50,648.00
5,algoQD,5,149/400,100,41,[0.6679],[0.2774],[0.0147],[0.9999],"[-9.0192,-9.9076]","[9.8544,9.5833]",99.52,655.55
6,algoQD,6,165/400,100,39,[0.6908],[0.2648],[0.0147],[0.9999],"[-9.0192,-9.9076]","[9.8544,9.8724]",113.98,639.87
7,algoQD,7,177/400,100,27,[0.7029],[0.2635],[0.0147],[0.9999],"[-9.0192,-9.9076]","[9.8544,9.8724]",124.42,623.22
8,algoQD,8,192/400,100,28,[0.6994],[0.271],[0.0147],[0.9999],"[-9.0192,-9.9076]","[9.8544,9.8724]",134.29,613.64
9,algoQD,9,200/400,100,27,[0.71],[0.268],[0.0147],[0.9999],"[-9.0192,-9.9076]","[9.8544,9.8724]",141.99,601.97
10,algoQD,10,212/400,100,22,[0.7113],[0.267],[0.0469],[0.9999],"[-9.0492,-9.9076]","[9.5417,9.8724]",150.79,626.40
11,algoQD,11,222/400,100,25,[0.7205],[0.2661],[0.0469],[0.9999],"[-9.7274,-9.9076]","[9.5417,9.8724]",159.95,624.45
12,algoQD,12,229/400,100,19,[0.7276],[0.2608],[0.0469],[0.9999],"[-9.7274,-9.9076]","[9.5417,9.8724]",166.62,599.18
13,algoQD,13,237/400,100,18,[0.7323],[0.2642],[0.0335],[0.9999],"[-9.7274,-9.9076]","[9.5417,9.9621]",173.57,622.13
14,algoQD,14,246/400,100,21,[0.7381],[0.2629],[0.0377],[0.9999],"[-9.7274,-9.9076]","[9.9693,9.9621]",181.57,620.05
15,algoQD,15,251/400,100,15,[0.7454],[0.2607],[0.0377],[0.9999],"[-9.9523,-9.9076]","[9.9693,9.9621]",187.08,588.82
16,algoQD,16,264/400,100,19,[0.7442],[0.2592],[0.0377],[0.9999],"[-9.9523,-9.9076]","[9.9693,9.9621]",196.48,613.76
17,algoQD,17,270/400,100,15,[0.7486],[0.2571],[0.0377],[0.9999],"[-9.9523,-9.9076]","[9.9693,9.9621]",202.12,617.48
18,algoQD,18,275/400,100,20,[0.7571],[0.2542],[0.0377],[0.9999],"[-9.9523,-9.9076]","[9.9693,9.9621]",208.21,594.52
19,algoQD,19,279/400,100,14,[0.7615],[0.2514],[0.0377],[0.9999],"[-9.9523,-9.9076]","[9.9693,9.9621]",212.47,613.69
20,algoQD,20,284/400,100,20,[0.7667],[0.2499],[0.0377],[1.],"[-9.7274,-9.9076]","[9.9693,9.9621]",217.73,595.46
21,algoQD,21,293/400,100,23,[0.7686],[0.2508],[0.0377],[1.],"[-9.7274,-9.9076]","[9.9693,9.9621]",225.19,629.24
22,algoQD,22,297/400,100,19,[0.7797],[0.2432],[0.0377],[1.],"[-9.7274,-9.9076]","[9.9693,9.9621]",231.58,609.25
23,algoQD,23,301/400,100,20,[0.7818],[0.2459],[0.0377],[1.],"[-9.7274,-9.9076]","[9.9693,9.9621]",235.32,584.50
24,algoQD,24,308/400,100,16,[0.7815],[0.2446],[0.0377],[1.],"[-9.7274,-9.9076]","[9.9693,9.8849]",240.71,601.93
25,algoQD,25,309/400,100,14,[0.7846],[0.245],[0.0377],[1.],"[-9.7274,-9.9076]","[9.9693,9.8849]",242.44,579.84
26,algoQD,26,312/400,100,13,[0.786],[0.2433],[0.0541],[1.],"[-9.7274,-9.9235]","[9.9693,9.8849]",245.24,605.63
27,algoQD,27,316/400,100,21,[0.7911],[0.2427],[0.0541],[1.],"[-9.7274,-9.9235]","[9.9693,9.8849]",249.99,570.70
28,algoQD,28,317/400,100,16,[0.7972],[0.2389],[0.0541],[1.],"[-9.7761,-9.9235]","[9.9693,9.8849]",252.72,546.73
29,algoQD,29,324/400,100,21,[0.8011],[0.236],[0.0541],[1.],"[-9.7761,-9.9235]","[9.9693,9.8849]",259.57,536.12
30,algoQD,30,327/400,100,15,[0.8085],[0.2284],[0.0541],[1.],"[-9.7761,-9.9235]","[9.9521,9.8849]",264.39,540.72
31,algoQD,31,328/400,100,14,[0.815],[0.2254],[0.0541],[1.],"[-9.7761,-9.9235]","[9.9521,9.8849]",267.32,533.39
