,0
0,19
1,55
2,59
3,112
4,113
5,116
6,203
7,227
8,229
9,246
10,253
11,263
12,300
13,312
14,320
15,327
16,328
17,339
18,361
19,364
20,370
21,375
22,376
23,377
24,407
25,412
26,420
27,425
28,430
29,431
30,432
31,434
32,442
33,449
34,463
35,465
36,469
37,471
38,476
39,484
40,488
41,489
42,490
43,503
44,506
45,508
46,515
47,525
48,551
49,558
50,559
51,567
52,568
53,580
54,581
55,585
56,587
57,592
58,594
59,598
60,602
61,612
62,614
63,617
64,624
65,629
66,632
67,638
68,640
69,641
70,645
71,647
72,648
73,654
74,664
75,668
76,670
77,674
78,676
79,678
80,689
81,692
82,695
83,701
84,706
85,708
86,727
87,728
88,730
89,733
90,734
91,736
92,737
93,740
94,741
95,744
96,746
97,749
98,751
99,752
100,759
101,760
102,761
103,762
104,765
105,767
106,768
107,775
108,784
109,786
110,788
111,795
112,797
113,800
114,802
115,809
116,810
117,811
118,812
119,817
120,818
121,820
122,821
123,823
124,829
125,830
126,831
127,832
128,835
129,836
130,841
131,846
132,847
133,849
134,852
135,857
136,862
137,863
138,866
139,867
140,868
141,869
142,870
143,872
144,873
145,874
146,875
147,876
148,878
149,880
150,882
151,885
152,886
153,888
154,889
155,891
156,893
157,897
158,898
159,904
160,905
161,907
162,908
163,911
164,912
165,915
166,918
167,919
168,922
169,926
170,927
171,928
172,931
173,932
174,934
175,938
176,940
177,946
178,947
179,948
180,950
181,951
182,953
183,954
184,955
185,956
186,958
187,959
188,965
189,967
190,969
191,970
192,976
193,977
194,980
195,982
196,983
197,987
198,988
199,989
200,990
201,991
202,993
203,994
204,996
205,997
206,1000
207,1001
208,1003
209,1004
210,1005
211,1009
212,1010
213,1011
214,1012
215,1013
216,1015
217,1016
218,1018
219,1024
220,1026
221,1028
222,1029
223,1031
224,1033
225,1038
226,1039
227,1040
228,1042
229,1044
230,1046
231,1047
232,1049
233,1050
234,1051
235,1052
236,1053
237,1057
238,1058
239,1061
240,1063
241,1064
242,1065
243,1066
244,1069
245,1070
246,1071
247,1072
248,1073
249,1074
250,1075
251,1076
252,1078
253,1080
254,1081
255,1083
256,1084
257,1086
258,1087
259,1088
260,1089
261,1090
262,1092
263,1093
264,1094
265,1095
266,1096
267,1097
268,1098
269,1099
270,1100
271,1101
272,1103
273,1104
274,1105
275,1106
276,1107
277,1108
278,1109
279,1110
280,1111
281,1112
282,1113
283,1114
284,1115
285,1116
286,1117
287,1118
288,1119
289,1120
290,1121
291,1123
292,1124
293,1125
294,1126
295,1127
296,1128
297,1129
298,1130
299,1131
300,1132
301,1133
302,1134
303,1135
304,1136
305,1137
306,1139
307,1140
308,1141
309,1142
310,1144
311,1145
312,1146
313,1148
314,1151
315,1152
316,1153
317,1154
318,1155
319,1156
320,1157
321,1158
322,1159
323,1160
324,1161
325,1163
326,1164
327,1165
328,1166
329,1168
330,1169
331,1170
332,1171
333,1173
334,1174
335,1175
336,1176
337,1177
338,1178
339,1179
340,1180
341,1181
342,1182
343,1183
344,1184
345,1185
346,1186
347,1187
348,1188
349,1189
350,1190
351,1191
352,1192
353,1193
354,1194
355,1195
356,1196
357,1197
358,1198
359,1199
360,1200
361,1201
362,1202
363,1203
