Format Version,1.23,Take Name,Z_SUfq_B_1_linje1_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-05 01.59.04.096 P.M.,Capture Start Frame,11001449,Total Frames in Take,1668,Total Exported Frames,1668,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2
,ID,"7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,0.460140,8.250715,2.092692,29.694960,12.289685,-33.734097
1,0.010000,0.404394,8.208981,3.026161,29.693226,12.312984,-33.709492
2,0.020000,0.515776,8.297829,2.245922,29.693445,12.283678,-33.720695
3,0.030000,0.654907,8.397934,2.491012,29.711163,12.277081,-33.720715
4,0.040000,0.635381,8.391082,2.512021,29.706011,12.277055,-33.721947
5,0.050000,0.463515,8.264412,2.093605,29.693502,12.289343,-33.736256
6,0.060000,0.528856,8.278829,2.261163,29.689430,12.287270,-33.715157
7,0.070000,0.666298,8.356021,2.500654,29.702843,12.270332,-33.728638
8,0.080000,0.511986,8.104087,2.927205,29.691711,12.300091,-33.702469
9,0.090000,0.691129,8.355146,2.511410,29.701445,12.272415,-33.724819
10,0.100000,0.661327,8.338426,2.531221,29.703331,12.273194,-33.725227
11,0.110000,0.591973,8.257703,2.262890,29.685127,12.280794,-33.723991
12,0.120000,0.655455,8.342567,2.536086,29.702339,12.271957,-33.726440
13,0.130000,0.654078,8.342308,2.548428,29.702684,12.272318,-33.727665
14,0.140000,0.562240,8.266738,2.725460,29.702660,12.293025,-33.708118
15,0.150000,0.731714,8.370233,2.468475,29.708582,12.263936,-33.723389
16,0.160000,0.670126,8.366880,2.525939,29.701149,12.271703,-33.729191
17,0.170000,0.704477,8.350206,2.522070,29.700848,12.273449,-33.722816
18,0.180000,0.712738,8.343907,2.525498,29.702911,12.274061,-33.721588
19,0.190000,0.707026,8.344343,2.509337,29.702000,12.273067,-33.721806
20,0.200000,0.678968,8.352970,2.504589,29.701572,12.271130,-33.726494
21,0.210000,0.567295,8.224442,2.259350,29.684586,12.279836,-33.725811
22,0.220000,0.417878,8.482521,1.820254,29.659027,12.303965,-33.686447
23,0.230000,0.630879,8.361897,2.529249,29.705978,12.277516,-33.718830
24,0.240000,0.452203,8.238386,2.105329,29.697979,12.292132,-33.729282
25,0.250000,0.598952,8.378321,2.529997,29.710653,12.276008,-33.722828
26,0.260000,0.715641,8.365094,2.564776,29.705290,12.270780,-33.721592
