Format Version,1.23,Take Name,1_linje1_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-05 02.56.49.677 P.M.,Capture Start Frame,11347890,Total Frames in Take,1846,Total Exported Frames,1846,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2
,ID,"7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,-1.094898,-2.924162,0.335987,26.298109,12.183281,-32.806038
1,0.010000,-1.083143,-2.910497,0.383358,26.300856,12.180194,-32.800537
2,0.020000,-1.082883,-2.913173,0.382980,26.301235,12.179827,-32.800934
3,0.030000,-1.106479,-2.868299,0.426863,26.302942,12.178658,-32.801373
4,0.040000,-1.071633,-2.891183,0.375125,26.298996,12.180820,-32.801594
5,0.050000,-1.108355,-2.879297,0.416368,26.303001,12.174258,-32.806618
6,0.060000,-1.146842,-2.920499,0.276840,26.304794,12.174914,-32.807350
7,0.070000,-1.119378,-2.891996,0.346755,26.302000,12.183674,-32.804276
8,0.080000,-1.119084,-2.906597,0.446132,26.298845,12.178297,-32.796726
9,0.090000,-1.097643,-2.894749,0.403445,26.300039,12.177463,-32.797806
10,0.100000,-1.136128,-2.906280,0.312111,26.303631,12.172729,-32.802364
11,0.110000,-1.100159,-2.912056,0.401074,26.300739,12.177320,-32.801540
12,0.120000,-1.085799,-2.911999,0.378612,26.299944,12.180306,-32.800148
13,0.130000,-1.117538,-2.906373,0.362519,26.301373,12.178551,-32.802338
14,0.140000,-1.096922,-2.892776,0.378959,26.299292,12.178982,-32.799141
15,0.150000,-1.136573,-2.910988,0.369720,26.298651,12.182854,-32.796349
16,0.160000,-1.070249,-2.903066,0.372436,26.300358,12.179863,-32.803921
17,0.170000,-1.080618,-2.923956,0.350392,26.298820,12.182755,-32.802700
18,0.180000,-1.118003,-2.893397,0.362187,26.301497,12.178324,-32.803238
19,0.190000,-1.079243,-2.898896,0.400673,26.301050,12.178714,-32.800224
20,0.200000,-1.073172,-2.872602,0.453801,26.300869,12.178111,-32.804401
21,0.210000,-1.122501,-2.900711,0.369357,26.298454,12.177138,-32.803093
22,0.220000,-1.049134,-2.880117,0.383824,26.303062,12.177130,-32.803036
23,0.230000,-1.061766,-2.901901,0.348611,26.300737,12.180741,-32.802845
24,0.240000,-1.117563,-2.895703,0.369242,26.299614,12.177630,-32.800304
25,0.250000,-1.156851,-2.920892,0.314047,26.306381,12.171420,-32.803905
