,0
0,56
1,63
2,100
3,103
4,128
5,181
6,198
7,232
8,236
9,253
10,255
11,326
12,334
13,345
14,365
15,369
16,372
17,375
18,397
19,405
20,409
21,417
22,440
23,441
24,445
25,446
26,448
27,453
28,456
29,487
30,501
31,523
32,525
33,528
34,533
35,541
36,542
37,551
38,575
39,586
40,587
41,591
42,598
43,601
44,628
45,634
46,642
47,644
48,645
49,648
50,656
51,663
52,664
53,671
54,673
55,674
56,684
57,685
58,687
59,691
60,693
61,695
62,699
63,705
64,714
65,722
66,729
67,730
68,733
69,734
70,736
71,737
72,746
73,749
74,759
75,763
76,765
77,766
78,767
79,772
80,776
81,779
82,782
83,793
84,799
85,802
86,803
87,809
88,810
89,820
90,822
91,828
92,830
93,831
94,832
95,837
96,840
97,847
98,851
99,859
100,862
101,869
102,870
103,873
104,875
105,876
106,882
107,889
108,890
109,891
110,893
111,904
112,906
113,908
114,909
115,913
116,915
117,918
118,925
119,928
120,932
121,936
122,937
123,938
124,941
125,942
126,944
127,946
128,950
129,953
130,957
131,958
132,959
133,960
134,961
135,962
136,963
137,968
138,969
139,976
140,977
141,980
142,981
143,986
144,987
145,990
146,991
147,993
148,995
149,997
150,999
151,1000
152,1001
153,1003
154,1004
155,1005
156,1006
157,1007
158,1008
159,1009
160,1013
161,1014
162,1015
163,1016
164,1018
165,1021
166,1023
167,1024
168,1028
169,1033
170,1034
171,1035
172,1036
173,1037
174,1038
175,1039
176,1040
177,1041
178,1043
179,1044
180,1045
181,1047
182,1049
183,1050
184,1051
185,1052
186,1055
187,1057
188,1058
189,1059
190,1060
191,1062
192,1063
193,1066
194,1067
195,1068
196,1074
197,1076
198,1077
199,1078
200,1079
201,1082
202,1083
203,1084
204,1089
205,1090
206,1091
207,1092
208,1094
209,1095
210,1097
211,1099
212,1101
213,1102
214,1104
215,1106
216,1108
217,1109
218,1111
219,1113
220,1114
221,1115
222,1116
223,1117
224,1118
225,1119
226,1123
227,1125
228,1130
229,1131
230,1132
231,1133
232,1135
233,1136
234,1137
235,1139
236,1140
237,1144
238,1146
239,1148
240,1149
241,1150
242,1152
243,1154
244,1155
245,1157
246,1158
247,1159
248,1160
249,1161
250,1162
251,1163
252,1164
253,1165
254,1166
255,1169
256,1170
257,1172
258,1173
259,1174
260,1176
261,1177
262,1178
263,1179
264,1181
265,1183
266,1184
267,1186
268,1188
269,1192
270,1193
271,1197
272,1198
273,1199
274,1200
275,1201
276,1202
277,1204
278,1205
279,1206
280,1207
281,1210
282,1211
283,1212
284,1213
285,1214
286,1215
287,1216
288,1217
289,1218
290,1221
291,1223
292,1224
293,1225
294,1226
295,1228
296,1229
297,1230
298,1232
299,1233
300,1234
301,1235
302,1236
303,1237
304,1238
305,1239
306,1240
307,1241
308,1242
309,1243
310,1244
311,1246
312,1250
313,1251
314,1252
315,1253
316,1254
317,1255
318,1256
319,1257
320,1258
321,1259
322,1262
323,1263
324,1264
325,1265
326,1266
327,1267
328,1269
329,1270
330,1271
331,1272
332,1273
333,1276
334,1277
335,1278
336,1279
337,1280
338,1282
339,1283
340,1284
341,1285
342,1286
343,1288
344,1289
345,1290
346,1291
347,1292
348,1293
349,1294
350,1295
351,1296
352,1297
353,1298
354,1299
355,1300
356,1301
357,1302
358,1303
359,1304
360,1306
361,1307
362,1308
363,1309
364,1310
365,1311
366,1312
367,1313
368,1314
369,1315
370,1316
371,1317
372,1318
373,1319
374,1320
375,1321
376,1322
377,1323
