,0
0,53
1,85
2,102
3,105
4,164
5,171
6,252
7,270
8,275
9,278
10,279
11,286
12,309
13,330
14,335
15,345
16,348
17,359
18,378
19,380
20,385
21,387
22,391
23,408
24,415
25,417
26,423
27,430
28,434
29,457
30,459
31,462
32,464
33,469
34,471
35,485
36,507
37,510
38,513
39,517
40,534
41,535
42,539
43,541
44,545
45,548
46,556
47,558
48,563
49,568
50,570
51,571
52,573
53,580
54,599
55,606
56,610
57,614
58,619
59,624
60,627
61,637
62,639
63,640
64,643
65,653
66,657
67,659
68,662
69,668
70,670
71,671
72,673
73,674
74,675
75,677
76,679
77,680
78,690
79,699
80,707
81,710
82,712
83,718
84,720
85,722
86,723
87,727
88,728
89,729
90,730
91,733
92,735
93,742
94,744
95,745
96,747
97,751
98,753
99,759
100,760
101,765
102,766
103,773
104,779
105,780
106,785
107,786
108,787
109,788
110,789
111,794
112,796
113,804
114,810
115,811
116,815
117,817
118,819
119,822
120,826
121,830
122,834
123,835
124,837
125,842
126,844
127,848
128,849
129,851
130,857
131,858
132,859
133,860
134,863
135,866
136,870
137,872
138,874
139,875
140,876
141,877
142,878
143,879
144,880
145,881
146,885
147,892
148,895
149,904
150,907
151,910
152,911
153,914
154,915
155,916
156,921
157,924
158,925
159,926
160,930
161,931
162,938
163,939
164,940
165,941
166,942
167,944
168,945
169,948
170,949
171,956
172,958
173,960
174,961
175,963
176,966
177,971
178,974
179,975
180,976
181,978
182,981
183,982
184,984
185,986
186,987
187,991
188,993
189,994
190,995
191,998
192,999
193,1000
194,1002
195,1005
196,1006
197,1009
198,1010
199,1012
200,1013
201,1014
202,1016
203,1017
204,1018
205,1019
206,1021
207,1024
208,1026
209,1032
210,1033
211,1034
212,1035
213,1036
214,1037
215,1038
216,1039
217,1041
218,1043
219,1044
220,1045
221,1046
222,1047
223,1048
224,1051
225,1052
226,1053
227,1054
228,1056
229,1057
230,1059
231,1060
232,1061
233,1062
234,1064
235,1065
236,1066
237,1067
238,1068
239,1069
240,1070
241,1071
242,1072
243,1073
244,1074
245,1076
246,1077
247,1078
248,1081
249,1083
250,1084
251,1085
252,1087
253,1088
254,1089
255,1090
256,1092
257,1094
258,1096
259,1097
260,1098
261,1099
262,1100
263,1102
264,1103
265,1106
266,1107
267,1108
268,1109
269,1110
270,1111
271,1112
272,1114
273,1115
274,1116
275,1117
276,1118
277,1120
278,1121
279,1122
280,1123
281,1124
282,1125
283,1126
284,1129
285,1131
286,1132
287,1133
288,1135
289,1136
290,1137
291,1138
292,1139
293,1141
294,1142
295,1145
296,1146
297,1150
298,1151
299,1152
300,1153
301,1154
302,1155
303,1156
304,1158
305,1159
306,1160
307,1161
308,1162
309,1163
310,1164
311,1165
312,1166
313,1167
314,1169
315,1170
316,1171
317,1172
318,1174
319,1175
320,1176
321,1177
322,1179
323,1180
324,1181
325,1182
326,1183
327,1185
328,1186
329,1187
330,1188
331,1189
332,1190
333,1191
334,1192
335,1193
336,1194
337,1195
338,1196
339,1197
340,1198
341,1199
342,1200
343,1201
344,1202
345,1203
346,1204
347,1205
348,1206
349,1207
350,1208
351,1209
352,1210
353,1211
354,1212
355,1213
356,1214
357,1215
358,1216
359,1217
360,1218
361,1219
362,1220
363,1221
364,1222
365,1223
366,1224
