,0
0,24
1,25
2,115
3,124
4,131
5,159
6,161
7,198
8,213
9,256
10,262
11,266
12,276
13,284
14,290
15,297
16,306
17,308
18,309
19,320
20,323
21,325
22,330
23,331
24,334
25,335
26,336
27,338
28,343
29,350
30,356
31,361
32,369
33,377
34,378
35,379
36,383
37,384
38,387
39,392
40,394
41,396
42,397
43,403
44,404
45,412
46,418
47,420
48,422
49,426
50,429
51,430
52,434
53,436
54,437
55,438
56,440
57,442
58,447
59,453
60,454
61,458
62,462
63,463
64,464
65,467
66,468
67,469
68,470
69,473
70,474
71,476
72,477
73,478
74,480
75,482
76,483
77,484
78,486
79,489
80,490
81,491
82,493
83,494
84,495
85,498
86,499
87,500
88,501
89,502
90,503
91,505
92,509
93,510
94,511
95,512
96,513
97,515
98,517
99,519
100,521
101,522
102,523
103,525
104,526
105,527
106,529
107,530
108,531
109,532
110,535
111,536
112,538
113,540
114,541
115,542
116,544
117,545
118,546
119,547
120,548
121,549
122,550
123,551
124,553
125,554
126,555
127,557
128,558
129,561
130,562
131,563
132,564
133,565
134,567
135,568
136,569
137,570
138,571
139,572
140,573
141,574
142,575
143,576
144,577
145,578
146,579
147,580
148,581
149,582
150,583
151,584
152,585
153,586
154,587
155,588
156,589
157,590
158,591
