Format Version,1.23,Take Name,1_linje1_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-05 03.12.56.608 P.M.,Capture Start Frame,11444551,Total Frames in Take,1544,Total Exported Frames,1544,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2
,ID,"7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,-0.211084,2.970882,1.531437,24.962917,12.165011,-33.136486
1,0.010000,-0.311530,2.956180,1.562182,24.964497,12.158665,-33.131992
2,0.020000,-0.232237,2.932742,1.517314,24.962820,12.160843,-33.130287
3,0.030000,-0.291005,2.969645,1.534594,24.964827,12.162185,-33.131088
4,0.040000,-0.283530,2.971834,1.548792,24.963858,12.161048,-33.130264
5,0.050000,-0.278333,2.945991,1.587484,24.964064,12.160026,-33.126305
6,0.060000,-0.235493,3.055336,1.599045,24.971155,12.162180,-33.136227
7,0.070000,-0.256930,2.919975,1.614349,24.966578,12.156720,-33.135826
8,0.080000,,,,,,
9,0.090000,,,,,,
10,0.100000,,,,,,
11,0.110000,,,,,,
12,0.120000,,,,,,
13,0.130000,,,,,,
14,0.140000,,,,,,
15,0.150000,,,,,,
16,0.160000,,,,,,
17,0.170000,,,,,,
18,0.180000,,,,,,
19,0.190000,-0.260028,2.963735,1.555638,24.965969,12.162035,-33.130604
20,0.200000,-0.307835,2.965205,1.564199,24.963301,12.156148,-33.135731
21,0.210000,-0.272322,2.967585,1.547559,24.963770,12.161433,-33.132523
22,0.220000,-0.420257,2.839886,1.731672,24.957199,12.173306,-33.122547
23,0.230000,-0.300974,2.936719,1.506302,24.962713,12.159796,-33.130760
24,0.240000,-0.284024,2.953924,1.566086,24.963110,12.158255,-33.129337
25,0.250000,-0.246568,2.966757,1.527265,24.963528,12.162751,-33.134750
26,0.260000,-0.291714,2.960094,1.564364,24.965366,12.159460,-33.133011
27,0.270000,-0.271202,3.027169,1.598354,24.973505,12.159972,-33.136757
28,0.280000,-0.305071,2.955564,1.587110,24.964788,12.156795,-33.131828
29,0.290000,-0.400589,2.815331,1.747073,24.957479,12.173524,-33.121166
30,0.300000,-0.338096,2.965916,1.548008,24.966738,12.159311,-33.131901
31,0.310000,-0.364021,2.847642,1.719264,24.956738,12.177594,-33.120682
32,0.320000,-0.282855,2.923534,1.559686,24.960562,12.157687,-33.128365
33,0.330000,-0.282589,2.973346,1.587526,24.962503,12.158430,-33.131756
