Format Version,1.23,Take Name,2_linje1_001_hwfeil,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-05 03.31.15.058 P.M.,Capture Start Frame,11554359,Total Frames in Take,1981,Total Exported Frames,1981,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2
,ID,"7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,0.907897,-1.254342,3.196229,25.535471,11.993461,-34.071930
1,0.010000,0.907897,-1.254342,3.196229,25.529537,11.992137,-34.079185
2,0.020000,0.907897,-1.254342,3.196229,25.537962,12.008771,-34.072819
3,0.030000,0.907897,-1.254342,3.196229,25.528574,11.996050,-34.083893
4,0.040000,0.907897,-1.254342,3.196229,25.531557,11.994990,-34.080788
5,0.050000,0.907897,-1.254342,3.196229,25.542889,12.011890,-34.072056
6,0.060000,0.907897,-1.254342,3.196229,25.546459,12.009910,-34.070614
7,0.070000,0.907897,-1.254342,3.196229,25.533012,11.995928,-34.074291
8,0.080000,0.907897,-1.254342,3.196229,25.528708,11.992640,-34.079376
9,0.090000,0.907897,-1.254342,3.196229,25.521904,12.022998,-34.053440
10,0.100000,0.907897,-1.254342,3.196229,25.542126,12.009592,-34.071239
11,0.110000,0.907897,-1.254342,3.196229,25.541344,12.010532,-34.075401
12,0.120000,0.907897,-1.254342,3.196229,25.526554,11.993196,-34.082291
13,0.130000,0.907897,-1.254342,3.196229,25.533413,12.027030,-34.071331
14,0.140000,0.907897,-1.254342,3.196229,25.539982,12.011625,-34.074421
15,0.150000,0.907897,-1.254342,3.196229,25.531567,11.995378,-34.073517
16,0.160000,0.907897,-1.254342,3.196229,25.544504,12.010829,-34.073223
17,0.170000,0.907897,-1.254342,3.196229,25.538427,12.009987,-34.064735
18,0.180000,0.907897,-1.254342,3.196229,25.530642,12.027289,-34.071629
19,0.190000,0.907897,-1.254342,3.196229,25.542820,12.010490,-34.072914
20,0.200000,0.907897,-1.254342,3.196229,25.532648,11.994602,-34.079914
21,0.210000,0.907897,-1.254342,3.196229,25.537962,12.008771,-34.072819
22,0.220000,0.907897,-1.254342,3.196229,25.537962,12.008771,-34.072819
23,0.230000,0.907897,-1.254342,3.196229,25.529266,11.993581,-34.072216
24,0.240000,0.907897,-1.254342,3.196229,25.528570,12.025537,-34.070454
25,0.250000,0.907897,-1.254342,3.196229,25.531408,11.995341,-34.079994
26,0.260000,0.907897,-1.254342,3.196229,25.529585,11.996322,-34.074589
