,alg_name,iteration,cont_size,max0,elapsed
0,algoQD,0,1,0.12332611083984368,4.7915594360092655
1,algoQD,0,2,0.9502919303046332,4.356188141042367
2,algoQD,0,3,0.9502919303046332,4.823971654986963
3,algoQD,0,4,0.9502919303046332,5.02516902500065
4,algoQD,0,5,0.9502919303046332,4.511505392030813
5,algoQD,0,6,0.9502919303046332,4.568997777998447
6,algoQD,0,7,0.9502919303046332,4.67192522296682
7,algoQD,0,8,0.9502919303046332,4.354854282049928
8,algoQD,0,9,0.9502919303046332,4.462413164961617
9,algoQD,0,9,0.9502919303046332,4.399409128003754
10,algoQD,0,10,0.9849476165241665,4.410843107034452
11,algoQD,0,11,0.9849476165241665,4.683307202998549
12,algoQD,0,12,0.9849476165241665,4.627608415030409
13,algoQD,0,13,0.9849476165241665,4.627919673977885
14,algoQD,0,14,0.9849476165241665,4.588760577957146
15,algoQD,0,15,0.9849476165241665,4.702063784992788
16,algoQD,0,16,0.9849476165241665,4.385810689011123
17,algoQD,0,17,0.9849476165241665,4.57220698898891
18,algoQD,0,18,0.9849476165241665,4.444021802977659
19,algoQD,0,19,0.9849476165241665,4.762312737992033
20,algoQD,0,19,0.9849476165241665,4.671092238044366
21,algoQD,0,20,0.9849476165241665,4.547349733998999
22,algoQD,0,21,0.9849476165241665,4.376626770012081
23,algoQD,0,22,0.9849476165241665,4.425371129997075
24,algoQD,0,22,0.9849476165241665,4.54481993499212
25,algoQD,0,23,0.9849476165241665,4.448122820002027
26,algoQD,0,24,0.9849476165241665,5.071454930992331
27,algoQD,0,25,0.9849476165241665,4.554187981993891
28,algoQD,0,25,0.9849476165241665,4.392701806034893
29,algoQD,0,26,0.9849476165241665,4.733796090004034
30,algoQD,0,26,0.9849476165241665,4.769904437998775
31,algoQD,0,26,0.9849476165241665,4.826337222009897
32,algoQD,0,27,0.9849476165241665,4.806553923001047
33,algoQD,0,28,0.9849476165241665,4.787805735948496
34,algoQD,0,28,0.9849476165241665,4.6478137339581735
35,algoQD,0,28,0.9849476165241665,4.530844313965645
36,algoQD,0,29,0.9849476165241665,4.4343686570064165
37,algoQD,0,29,0.9849476165241665,4.623078579024877
38,algoQD,0,29,0.9849476165241665,4.371892677037977
39,algoQD,0,29,0.9849476165241665,4.754105394007638
40,algoQD,0,29,0.9849476165241665,4.163160872994922
41,algoQD,0,30,0.9849476165241665,4.260170140012633
42,algoQD,0,31,0.9849476165241665,4.397345338016748
43,algoQD,0,32,0.9849476165241665,4.868117237987462
44,algoQD,0,32,0.9849476165241665,4.495578125002794
45,algoQD,0,33,0.9849476165241665,4.652640912972856
46,algoQD,0,34,0.9849476165241665,4.324797391018365
47,algoQD,0,35,0.9849476165241665,4.407788356998935
48,algoQD,0,35,0.9849476165241665,4.316061149002053
49,algoQD,0,35,0.9849476165241665,4.449101909005549
50,algoQD,0,36,0.9849476165241665,4.746877649973612
51,algoQD,0,37,0.9849476165241665,4.596177330997307
52,algoQD,0,38,0.9849476165241665,4.96817392896628
53,algoQD,0,38,0.9849476165241665,5.202235452015884
54,algoQD,0,39,0.9849476165241665,4.8684921259991825
55,algoQD,0,39,0.9849476165241665,4.396963896986563
56,algoQD,0,39,0.9849476165241665,4.587716287991498
57,algoQD,0,40,0.9849476165241665,4.98653108702274
58,algoQD,0,41,0.9849476165241665,5.1654687079717405
59,algoQD,0,41,0.9849476165241665,4.864887636969797
60,algoQD,0,41,0.9849476165241665,4.8728188300156035
61,algoQD,0,42,0.9849476165241665,5.010411735973321
