,0
0,23
1,79
2,111
3,114
4,141
5,145
6,150
7,156
8,193
9,202
10,206
11,209
12,211
13,214
14,218
15,219
16,224
17,228
18,232
19,241
20,244
21,245
22,247
23,248
24,249
25,256
26,257
27,263
28,264
29,270
30,273
31,278
32,280
33,283
34,284
35,288
36,302
37,303
38,305
39,307
40,309
41,314
42,323
43,325
44,327
45,328
46,332
47,333
48,339
49,340
50,342
51,343
52,345
53,347
54,348
55,349
56,353
57,355
58,359
59,361
60,362
61,363
62,364
63,365
64,368
65,369
66,370
67,374
68,375
69,378
70,382
71,384
72,387
73,388
74,389
75,390
76,391
77,394
78,395
79,398
80,399
81,400
82,403
83,404
84,405
85,406
86,407
87,408
88,409
89,410
90,412
91,413
92,414
93,415
94,419
95,420
96,421
97,422
98,423
99,424
100,427
101,428
102,430
103,431
104,432
105,433
106,435
107,437
108,439
109,440
110,442
111,443
112,444
113,445
114,447
115,448
116,449
117,450
118,451
119,452
120,453
121,454
122,456
123,457
124,458
125,459
126,461
127,462
128,463
129,464
130,465
131,466
132,467
133,468
134,469
135,470
136,471
137,472
138,473
139,474
140,475
141,476
142,477
143,478
144,479
145,480
146,481
147,482
148,483
149,484
150,485
151,486
152,487
153,488
154,489
