,0
0,29
1,93
2,112
3,127
4,160
5,177
6,206
7,215
8,216
9,234
10,264
11,302
12,321
13,347
14,357
15,370
16,372
17,374
18,375
19,381
20,384
21,386
22,396
23,401
24,405
25,417
26,423
27,424
28,441
29,452
30,454
31,456
32,470
33,481
34,482
35,484
36,485
37,509
38,510
39,516
40,518
41,524
42,532
43,534
44,547
45,550
46,558
47,560
48,562
49,564
50,566
51,577
52,581
53,584
54,588
55,590
56,602
57,605
58,618
59,635
60,637
61,638
62,653
63,669
64,676
65,682
66,684
67,687
68,705
69,706
70,710
71,723
72,727
73,732
74,736
75,738
76,741
77,743
78,747
79,761
80,762
81,764
82,765
83,766
84,768
85,779
86,780
87,785
88,786
89,790
90,791
91,794
92,799
93,803
94,805
95,809
96,811
97,816
98,817
99,818
100,837
101,839
102,840
103,844
104,846
105,855
106,869
107,872
108,875
109,885
110,886
111,889
112,892
113,893
114,895
115,897
116,904
117,906
118,908
119,910
120,911
121,912
122,914
123,926
124,928
125,933
126,934
127,936
128,937
129,938
130,939
131,941
132,942
133,949
134,950
135,951
136,958
137,959
138,960
139,965
140,966
141,967
142,973
143,977
144,978
145,979
146,980
147,981
148,982
149,986
150,988
151,989
152,990
153,992
154,995
155,997
156,998
157,999
158,1002
159,1007
160,1012
161,1013
162,1015
163,1016
164,1020
165,1023
166,1026
167,1028
168,1030
169,1035
170,1036
171,1037
172,1039
173,1040
174,1042
175,1043
176,1046
177,1047
178,1048
179,1049
180,1051
181,1052
182,1055
183,1056
184,1057
185,1060
186,1061
187,1062
188,1063
189,1064
190,1067
191,1068
192,1069
193,1070
194,1072
195,1073
196,1078
197,1079
198,1080
199,1081
200,1083
201,1084
202,1086
203,1088
204,1089
205,1090
206,1091
207,1092
208,1093
209,1094
210,1095
211,1099
212,1100
213,1101
214,1102
215,1103
216,1106
217,1107
218,1109
219,1110
220,1111
221,1114
222,1116
223,1117
224,1118
225,1119
226,1121
227,1122
228,1124
229,1128
230,1133
231,1134
232,1138
233,1139
234,1140
235,1143
236,1144
237,1146
238,1147
239,1148
240,1149
241,1151
242,1153
243,1154
244,1155
245,1156
246,1157
247,1158
248,1159
249,1161
250,1162
251,1163
252,1164
253,1165
254,1166
255,1168
256,1170
257,1171
258,1172
259,1173
260,1180
261,1181
262,1182
263,1184
264,1188
265,1189
266,1191
267,1192
268,1193
269,1194
270,1196
271,1197
272,1200
273,1201
274,1202
275,1203
276,1204
277,1205
278,1206
279,1207
280,1208
281,1209
282,1210
283,1211
284,1212
285,1214
286,1216
287,1217
288,1218
289,1220
290,1221
291,1222
292,1223
293,1224
294,1225
295,1226
296,1227
297,1229
298,1230
299,1231
300,1232
301,1233
302,1234
303,1235
304,1236
305,1238
306,1239
307,1241
308,1242
309,1243
310,1244
311,1246
312,1248
313,1249
314,1250
315,1251
316,1252
317,1253
318,1254
319,1255
320,1256
321,1257
322,1258
323,1259
324,1260
325,1262
326,1263
327,1264
328,1266
329,1267
330,1269
331,1270
332,1271
333,1272
334,1273
335,1274
336,1275
337,1277
338,1278
339,1279
340,1280
341,1281
342,1282
343,1283
344,1284
345,1285
346,1286
347,1287
348,1288
349,1289
350,1290
351,1291
352,1292
353,1293
354,1294
355,1295
356,1296
357,1297
358,1298
359,1299
360,1300
361,1301
362,1302
363,1303
364,1304
365,1305
366,1306
367,1307
368,1308
369,1309
370,1310
371,1311
372,1312
373,1313
374,1314
375,1315
376,1316
377,1317
378,1318
379,1319
380,1320
381,1321
382,1322
