,0
0,52
1,133
2,136
3,139
4,150
5,154
6,158
7,168
8,180
9,188
10,189
11,201
12,207
13,223
14,231
15,235
16,237
17,243
18,254
19,256
20,266
21,286
22,287
23,292
24,310
25,311
26,316
27,318
28,319
29,325
30,328
31,329
32,332
33,335
34,337
35,345
36,348
37,349
38,351
39,354
40,358
41,362
42,365
43,370
44,371
45,372
46,373
47,378
48,381
49,383
50,396
51,400
52,402
53,407
54,408
55,410
56,411
57,413
58,414
59,425
60,427
61,430
62,431
63,433
64,445
65,446
66,448
67,449
68,450
69,454
70,461
71,462
72,464
73,465
74,467
75,470
76,471
77,474
78,477
79,478
80,480
81,485
82,488
83,493
84,495
85,502
86,503
87,504
88,511
89,512
90,513
91,514
92,516
93,517
94,519
95,520
96,521
97,522
98,523
99,525
100,526
101,527
102,529
103,530
104,532
105,534
106,535
107,536
108,538
109,544
110,545
111,546
112,548
113,549
114,551
115,552
116,555
117,557
118,558
119,559
120,560
121,561
122,562
123,564
124,565
125,566
126,567
127,568
128,569
129,570
130,571
131,572
132,573
133,574
134,575
135,576
136,577
137,578
138,580
139,581
140,583
141,585
142,586
143,587
144,590
145,591
146,592
147,593
148,595
149,596
150,597
151,598
152,600
153,601
154,602
155,603
156,605
157,606
158,607
159,608
160,609
161,610
162,612
163,613
164,614
165,616
166,617
167,618
168,619
169,620
170,621
171,622
172,623
173,624
174,625
175,626
176,627
177,628
178,629
179,630
180,632
181,633
182,634
183,635
184,636
185,637
186,638
187,639
188,640
189,641
190,642
191,643
192,644
193,645
194,646
195,647
196,648
197,649
198,650
