,0
0,112
1,141
2,186
3,189
4,226
5,229
6,259
7,261
8,283
9,297
10,301
11,315
12,351
13,354
14,355
15,371
16,373
17,391
18,404
19,407
20,420
21,428
22,436
23,439
24,444
25,451
26,455
27,462
28,466
29,480
30,485
31,489
32,492
33,493
34,495
35,512
36,514
37,519
38,523
39,533
40,539
41,540
42,541
43,542
44,548
45,555
46,558
47,560
48,561
49,564
50,569
51,581
52,587
53,592
54,615
55,619
56,623
57,624
58,625
59,628
60,632
61,635
62,636
63,642
64,656
65,659
66,663
67,666
68,667
69,668
70,670
71,673
72,683
73,685
74,686
75,688
76,693
77,702
78,703
79,705
80,708
81,715
82,718
83,719
84,729
85,736
86,741
87,744
88,746
89,747
90,751
91,755
92,759
93,760
94,764
95,765
96,766
97,768
98,771
99,772
100,776
101,777
102,779
103,781
104,782
105,784
106,785
107,795
108,798
109,801
110,809
111,817
112,822
113,823
114,824
115,828
116,829
117,831
118,836
119,837
120,841
121,843
122,849
123,851
124,853
125,855
126,858
127,859
128,860
129,861
130,863
131,872
132,873
133,877
134,883
135,886
136,890
137,891
138,897
139,900
140,904
141,911
142,915
143,918
144,921
145,923
146,925
147,927
148,928
149,929
150,930
151,931
152,932
153,933
154,934
155,936
156,940
157,942
158,943
159,945
160,946
161,950
162,953
163,954
164,955
165,957
166,959
167,961
168,963
169,964
170,965
171,966
172,967
173,969
174,971
175,973
176,975
177,976
178,978
179,979
180,986
181,988
182,994
183,995
184,1002
185,1003
186,1004
187,1005
188,1006
189,1009
190,1010
191,1013
192,1014
193,1015
194,1016
195,1018
196,1020
197,1021
198,1023
199,1026
200,1027
201,1028
202,1029
203,1030
204,1032
205,1033
206,1034
207,1035
208,1037
209,1039
210,1040
211,1046
212,1047
213,1048
214,1051
215,1052
216,1053
217,1057
218,1058
219,1059
220,1060
221,1061
222,1062
223,1063
224,1064
225,1065
226,1066
227,1067
228,1068
229,1069
230,1071
231,1072
232,1073
233,1074
234,1076
235,1077
236,1079
237,1080
238,1083
239,1084
240,1086
241,1087
242,1088
243,1089
244,1090
245,1091
246,1092
247,1093
248,1095
249,1097
250,1098
251,1099
252,1100
253,1101
254,1102
255,1103
256,1105
257,1106
258,1107
259,1108
260,1110
261,1111
262,1113
263,1114
264,1115
265,1116
266,1117
267,1118
268,1119
269,1121
270,1122
271,1123
272,1124
273,1125
274,1126
275,1129
276,1130
277,1131
278,1132
279,1134
280,1135
281,1136
282,1137
283,1138
284,1140
285,1141
286,1142
287,1143
288,1144
289,1145
290,1146
291,1147
292,1148
293,1150
294,1151
295,1153
296,1154
297,1155
298,1156
299,1157
300,1159
301,1160
302,1161
303,1162
304,1164
305,1165
306,1167
307,1168
308,1169
309,1172
310,1173
311,1175
312,1176
313,1177
314,1178
315,1179
316,1180
317,1181
318,1182
319,1183
320,1184
321,1185
322,1186
323,1187
324,1188
325,1189
326,1190
327,1191
328,1192
329,1193
330,1194
331,1195
332,1196
333,1197
334,1199
335,1200
336,1201
337,1202
338,1203
339,1204
340,1205
341,1207
342,1208
343,1209
344,1210
345,1211
346,1212
347,1213
348,1214
349,1215
350,1216
351,1217
352,1218
353,1219
354,1220
355,1221
356,1222
357,1223
358,1224
359,1225
360,1226
361,1227
362,1228
363,1229
