Format Version,1.23,Take Name,281_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-23 01.07.28.912 P.M.,Capture Start Frame,15165688,Total Frames in Take,1687,Total Exported Frames,1687,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee,Qutee,Qutee,Qutee,Qutee,Qutee
,ID,"D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,1.690464,0.965707,-3.458676,-17.267950,12.398354,16.165724
1,0.010000,1.368910,0.751330,-2.403849,-17.319103,12.478258,16.177050
2,0.020000,1.668949,0.990722,-3.422588,-17.267265,12.400363,16.162876
3,0.030000,1.592520,1.132587,-2.951106,-17.266706,12.432113,16.148802
4,0.040000,1.450701,1.162859,-3.264677,-17.276411,12.438895,16.129980
5,0.050000,1.544479,1.086899,-3.004448,-17.274145,12.434961,16.143484
6,0.060000,1.740116,1.008703,-3.415737,-17.257076,12.396570,16.166937
7,0.070000,1.667487,1.025515,-3.868640,-17.276911,12.390822,16.146345
8,0.080000,1.450647,1.169922,-3.255716,-17.273907,12.438041,16.131800
9,0.090000,1.573902,1.302797,-3.031850,-17.259766,12.420864,16.134230
10,0.100000,1.445744,1.158385,-3.267719,-17.277163,12.438109,16.129652
11,0.110000,1.570228,1.172231,-2.950568,-17.265635,12.430638,16.146181
12,0.120000,1.450649,1.169918,-3.255728,-17.273830,12.437993,16.131832
13,0.130000,1.413976,1.056659,-3.109529,-17.281113,12.449352,16.147118
14,0.140000,1.413223,1.166174,-3.260129,-17.276434,12.436369,16.131769
15,0.150000,1.412229,1.033794,-3.102291,-17.283407,12.448605,16.147991
16,0.160000,1.527967,1.073461,-2.951452,-17.274801,12.438959,16.145611
17,0.170000,1.416436,1.053887,-3.159939,-17.284151,12.444406,16.149080
18,0.180000,1.450647,1.169919,-3.255723,-17.273869,12.438016,16.131805
19,0.190000,1.429690,1.015767,-3.153706,-17.284563,12.444580,16.149717
20,0.200000,1.569029,0.914738,-3.616663,-17.277832,12.408462,16.167282
21,0.210000,1.568830,1.179925,-2.887558,-17.266050,12.434291,16.148729
22,0.220000,1.576868,1.200566,-3.100799,-17.269543,12.428344,16.128645
23,0.230000,1.705695,0.950642,-3.459700,-17.266184,12.399382,16.165428
24,0.240000,1.816467,1.127793,-3.667383,-17.257002,12.377700,16.147224
25,0.250000,1.570641,1.193653,-3.099656,-17.268505,12.427979,16.129477
26,0.260000,1.576778,1.205587,-3.091804,-17.267319,12.427500,16.130337
27,0.270000,1.461432,1.168132,-3.241627,-17.275661,12.437127,16.132856
28,0.280000,1.570641,1.193653,-3.099656,-17.268505,12.427979,16.129477
29,0.290000,1.555420,1.208702,-3.098528,-17.270336,12.426923,16.129839
30,0.300000,1.578022,1.208030,-3.095957,-17.269112,12.427118,16.129131
31,0.310000,1.413223,1.166174,-3.260129,-17.276434,12.436369,16.131769
32,0.320000,1.611422,1.264020,-3.047337,-17.258093,12.424606,16.131708
33,0.330000,1.413219,1.166175,-3.260121,-17.276474,12.436417,16.131720
34,0.340000,1.553785,1.158778,-2.897421,-17.266264,12.434626,16.148333
35,0.350000,1.444467,1.155957,-3.263530,-17.275379,12.438557,16.130779
36,0.360000,1.543476,1.063651,-2.969469,-17.274895,12.436436,16.148832
37,0.370000,1.586296,1.125644,-2.949988,-17.265623,12.431685,16.149681
38,0.380000,1.596245,1.279079,-3.046174,-17.260059,12.423676,16.132181
39,0.390000,1.780922,1.069656,-3.733991,-17.268839,12.379726,16.142326
40,0.400000,1.586291,1.125647,-2.949978,-17.265671,12.431748,16.149626
41,0.410000,1.488102,1.110073,-2.939213,-17.276356,12.435312,16.147738
42,0.420000,1.539441,1.203861,-3.096283,-17.269539,12.425833,16.130407
43,0.430000,1.447482,1.174590,-3.249631,-17.279757,12.437065,16.131927
44,0.440000,1.376540,1.059880,-3.105111,-17.281166,12.446811,16.148972
45,0.450000,1.597475,1.281547,-3.050319,-17.261852,12.423306,16.130955
46,0.460000,1.444451,1.155951,-3.263560,-17.275234,12.438428,16.130682
