,0
0,109
1,124
2,129
3,144
4,155
5,183
6,185
7,198
8,200
9,219
10,228
11,232
12,233
13,238
14,240
15,243
16,245
17,251
18,255
19,259
20,261
21,263
22,270
23,272
24,274
25,277
26,280
27,295
28,296
29,297
30,299
31,305
32,306
33,309
34,311
35,322
36,325
37,330
38,337
39,338
40,344
41,346
42,350
43,351
44,352
45,353
46,354
47,355
48,356
49,357
50,359
51,361
52,362
53,367
54,368
55,369
56,370
57,371
58,372
59,375
60,377
61,378
62,380
63,384
64,385
65,388
66,390
67,393
68,398
69,399
70,400
71,402
72,403
73,405
74,406
75,407
76,409
77,411
78,413
79,414
80,415
81,416
82,418
83,419
84,420
85,422
86,423
87,424
88,426
89,427
90,428
91,430
92,431
93,433
94,436
95,437
96,438
97,439
98,441
99,442
100,444
101,446
102,447
103,448
104,449
105,450
106,451
107,452
108,453
109,454
110,455
111,456
112,457
113,458
114,459
115,460
116,461
117,462
118,463
