,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,0.5961034354689627,0.1931163709141639,-0.8201899438989635,-0.4021564982787438,0.6979272371701473,-0.19486407501282965,0.03456340354669307,-0.9142163930357476,0.21351994987747425,0.27160626308588265,-0.8125340925791718,0.8598359000503037,-0.2936506524042013,-0.864968486258173,-0.8639885043010249,-0.5874000145601941,0.31041868245499704,0.050779370168066995,-0.47283101792233917,-0.2533391674973542,-0.5227258539910513,-0.9028859709849746,-0.12159999209951611,0.4035120789797817,0.15913588794315148,0.1774797356624651
1,0.0386655679970096,0.03350510436483756,0.5555048740643564,-0.47496363465919633,0.5543757856584073,-0.8773695372079058,-0.8413032196517352,0.012656621009063063,-0.8552958610720176,0.3917826683117567,-0.15858060201472468,-0.6341469116338856,0.3576373279698928,0.47286639486385984,-0.22657139247695945,-0.5284432886345924,-0.7580740720737777,-0.6886733881444254,0.05119862908954653,-0.15576605486673523,-0.3343882173911419,-0.5726174504845527,-0.5206036929034505,0.40311183998100786,-0.019768708172589022,0.04285824486309564
2,0.06869171919410166,-0.4355546078093522,-0.4204500535966589,-0.11550549467076165,0.5346506872473311,0.8749930938247816,0.016191165635554228,-0.931956442942159,0.6777479989615411,-0.2992796925805292,-0.5091951501615377,0.896103310747032,0.7040369581525141,-0.7291121144298363,0.6382428472326105,-0.12834525937516594,0.25349399042020027,0.35922791060723713,-0.9014001694696991,-0.41561708396055397,-0.07102442472934345,0.8633379310047959,0.04639434425472255,-0.7060569770316076,0.7007554659669422,-0.7130501084369829
3,0.18355723740765373,-0.32950219774518263,-0.9086753360115554,0.5675905470487541,0.09825923951297422,-0.6294317050392211,0.6719491158396957,-0.8100457348817998,0.5852726144437448,-0.2794265542726795,0.5478950411437156,0.9455921380408314,0.5501596373539153,0.1002289493720987,0.6607774883149427,0.9357483096341714,0.7338856084900043,0.6982792578910018,0.11395305950927792,-0.7717311494037082,0.0328779317451362,0.16279931806674974,0.44229702926799375,-0.7360836708571075,0.21829670045509153,0.14890740067592256
4,0.595925069974395,0.8135326717759459,-0.5428999014259936,-0.6124560029806543,0.4506583274806253,0.05092668202331474,-0.08411647698959102,-0.6440770536199543,-0.7719882519149721,0.4194564929253808,-0.4679888578050915,-0.7921117813881584,-0.51856480821125,0.36776254013349763,0.2725768867062386,-0.01603997464420015,-0.06588457632246691,0.05482966259618327,0.08891905062408201,0.7789082491931067,0.44622059202337216,-0.9378175755685147,-0.8315506951181142,-0.11684725057795586,0.8393140168731095,0.5846193368308754
5,-0.31048823565881234,-0.9140542970092369,0.6818348420388691,-0.9547254688990119,-0.913288551619059,-0.4990871760335718,-0.495954139044374,0.5360402160865962,-0.005117068043892559,0.8237711497860907,-0.4424152539306796,-0.7050073845641738,0.0946754236730305,0.8539013914366165,0.45782087899534774,0.25804867133054565,-0.5114563188607939,-0.4278702582761782,-0.3047072418593646,0.7568155534098719,0.887914048411051,-0.8757126128305297,0.8170293900326833,0.3328452347337294,0.3979977808852446,0.3253684388365943
6,0.46121656823865,-0.7519173219694208,-0.44157741176925547,0.27707778866974375,-0.685670498871066,-0.18985748197994723,0.1365217594580337,-0.01104525141974766,-0.16933874000886018,0.11836196724077652,0.36364190541574715,0.8684259853767904,-0.39531553542206654,-0.3498387968458012,-0.26018515676506593,-0.06525332637453585,-0.34428515326941844,0.25298395791406514,-0.938767649586177,-0.9298923613560282,-0.8376027021668324,-0.28225927747003854,-0.5629438573239558,-0.21290662469865662,0.17876040617290934,0.44926741960384375
7,0.595925069974395,0.9347921318897763,-0.5428999014259936,-0.6124560029806543,0.39064668107570144,0.05143632876328108,-0.002641529663121256,-0.6440770536199543,-0.7719882519149721,0.40970991254109945,-0.4679888578050915,-0.7921117813881584,-0.330538806763617,0.6605005016962409,0.2430403463097841,-0.01603997464420015,-0.03502863106686771,0.051814329385116986,0.08393305323476952,0.7789082491931067,0.4617559375990776,-0.9378175755685147,-0.8315506951181142,-0.0533206554948622,0.8393140168731095,0.5846193368308754
8,0.5083416900316928,-0.6878422429957496,0.8014801634922808,0.6871515699764061,-0.15362262922190317,0.6987740971859764,-0.5200756235237456,-0.43494390307239783,0.7498615280764982,-0.2924431008925883,-0.16837272888544108,-0.9807255454793349,-0.6876492265986516,0.02758849465278712,-0.08748313263952845,-0.8579263957588263,-0.06529261540227549,-0.9755365687432949,0.7480410980122918,-0.39622312578154917,0.6365869476567694,0.4744933927732955,0.5923394992149289,-0.7728078940025589,-0.698813846097988,0.07455379913555937
9,0.7576293968524614,0.19539245362220004,0.6428745935693916,0.14837761563304874,0.4357989681787764,0.1621690098810673,0.5431543463137771,0.4015439564310861,0.31525777337414085,0.4945041462458135,0.6230465953715869,0.4625497040792459,-0.4557423913917964,-0.8515019558860442,-0.857626888835197,-0.0851812067864739,0.4250037116015448,0.7480162718407737,-0.3703443010080727,0.3868614658800016,-0.8638691851167859,0.3261869973125038,-0.7837998562197803,0.21688792333818063,-0.16554880639462244,0.277373410708186
