,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.47223686875924065,-0.4669922874623418,0.3618350782407389,0.2894068601267772,0.5277908017361024,0.206898910495384,-0.26345550816972096,0.9745316165742715,0.7817693202710216,0.4500913168993621,-0.9368767272593908,-0.17178439763893438,0.6772998326183277,-0.08363187546449669,0.8006781161409084,0.5899088122873544,-0.8411425909912034,0.4322308644798376,0.4738212695928836,0.5255073409637809,-0.7296033313924144,0.7968235270820787,0.41094587058279286,0.30075130335274425,-0.44821666506839986
1,0.09141389908853892,0.7798309803083787,-0.3169059899896045,-0.42847196017529177,-0.10804492280360822,-0.02679082094362184,-0.6532657114955183,0.558687664614683,0.5213099570528483,-0.5699389459783333,-0.13111496481474472,-0.8598070296791036,0.39015958856048627,-0.46118740775641265,0.6039950606887299,-0.2188186104141685,-0.6762454990018512,0.9828536354343445,0.04085110395401892,-0.30146733053812613,-0.45364428560266856,-0.74095544252416,0.43919667998337664,0.5927918185657661,0.8460923241875573
2,0.45242566885444657,-0.23258010338031965,0.17844489641289463,0.4880007458726443,0.24969272148207655,-0.0743609497044706,-0.46471575146968047,-0.6798158683852085,0.9424948347790063,-0.6813235556358568,-0.7206169525720292,0.6375472359488221,0.15317873575974117,0.8049248391230373,-0.545256379771478,0.5957696279008862,-0.21043241470409502,0.8433144323814645,0.6109846378810744,-0.10437785861490978,-0.10427056461135642,0.7486907153451279,0.06148633386338398,0.6412680816382907,0.7467315189995776
3,0.04858204353754836,0.40015781527397465,0.950464613477142,-0.08557254679678827,0.3878932143025773,-0.40254918681673035,-0.06793054039950519,0.8235550444582411,0.7652074476710373,0.12031854220047355,-0.8717180255006491,-0.006083384176990725,-0.8495951435955542,-0.35598063844516714,-0.8600694673059741,-0.861800493036851,-0.2844114258163106,-0.5673771976916655,0.6959314209386502,-0.42253387185528646,0.4318473849026281,0.9843551087033313,-0.8637959760730984,0.9616944958613864,-0.5730845667181153
4,0.3003206322984149,0.5595839537888292,-0.8666698562431869,0.8680484264884547,-0.9215459350236208,0.100504385187145,0.18467859682890841,0.22305006846608122,0.06372255264058446,-0.6625179924969138,-0.254618315685609,-0.23895332535338554,0.33427298163460906,0.18849452341699657,0.07133299725236819,0.3702105771585542,0.21790595230740406,0.24340474049469352,0.5220344810947668,0.04691169573831355,0.4743832081058543,0.5579492210647932,-0.6358602659159489,0.08423884868858345,0.8784839309605472
5,0.7091672577809103,0.10994585022516357,0.6069521602753378,-0.16200938001035192,0.7070744371556719,-0.06556770427629965,0.7862515581339853,-0.7835296702397341,-0.6150992438143692,0.4282176403927276,-0.27098740823691725,-0.356552263539597,-0.6240985769202625,0.07331375938682161,-0.011813702005109006,0.6895833789254118,-0.7320737832577451,-0.5460073408559567,-0.0971666061063905,0.2869368938418826,0.8953489667153298,0.2572372323798471,0.6258713463439565,0.9939794217750249,0.7727949930263331
6,0.7091672577809103,0.24621725076386736,0.6372387183141333,-0.16200938001035192,0.7070744371556719,-0.06556770427629965,0.45564081853074256,-0.7710289629260945,-0.6150992438143692,0.38603890733684754,-0.27098740823691725,-0.4176927372987831,-0.8005368387578564,-0.014208461840249598,-0.10088758673921494,0.6529316670815664,-0.7320737832577451,-0.4070598526723366,-0.0971666061063905,0.4768544885612549,0.8953489667153298,0.07668216847192033,0.6258713463439565,0.9553293635859474,0.7727949930263331
7,0.3431821975551179,0.8829216328208798,-0.21860315398917063,-0.12000902374664468,0.9360278232767167,0.5632102258089329,-0.6142622436023868,0.5307760782047486,-0.6159489484132239,-0.40304695350269015,-0.7235076540716732,-0.18985613005961133,-0.7794619372459279,0.08369995723965418,0.7944163538277711,-0.44759861993756567,0.6053952107360194,-0.042385511045771596,0.6690200816380949,0.025972214205828514,0.4517928484501754,0.275292423461462,0.9440238598154196,-0.15358196972099525,0.370023732583993
8,0.6921069961021205,-0.21978233980905215,0.31462503154379307,0.7269014464150763,-0.9716778442497311,-0.5234890435326283,0.04199615238970633,0.20354234642240399,0.593550482318367,0.8685083209997861,0.17849637435304033,0.5303241431403369,-0.28405403364298887,-0.5587024080321512,0.8046463013559721,-0.4859381574754096,-0.5718378901643446,0.09951896655037618,-0.8099133554650786,-0.46343961049572746,-0.8425350881294125,-0.6739625595280492,0.2658938964312556,-0.6492280056041428,-0.88148954881566
9,0.40042699581681385,-0.7040884797159555,0.8313420564431067,-0.16907327625767876,0.9045301321393397,0.6289818264550824,-0.6097104509303894,-0.14688195918209224,0.4583190750836206,-0.33668086393678753,0.9210652086223317,0.47574974398912273,0.2653044318008606,0.6346572301736042,0.9908244799706769,-0.9907220787536284,-0.25538326716717497,0.48887238109071185,-0.16623101214780722,0.6805430555450642,0.47880218226476257,0.9786894309669583,-0.45850207996442505,0.21660433004093438,-0.9428209571584465
