,0
0,51
1,68
2,112
3,130
4,197
5,208
6,221
7,250
8,266
9,288
10,290
11,296
12,307
13,319
14,350
15,353
16,357
17,361
18,365
19,376
20,378
21,381
22,386
23,401
24,407
25,408
26,415
27,422
28,442
29,447
30,450
31,469
32,474
33,484
34,487
35,516
36,519
37,520
38,524
39,525
40,534
41,536
42,540
43,545
44,547
45,556
46,563
47,568
48,569
49,574
50,575
51,577
52,578
53,579
54,586
55,587
56,589
57,590
58,592
59,594
60,599
61,600
62,602
63,603
64,605
65,606
66,608
67,609
68,611
69,613
70,620
71,621
72,624
73,625
74,631
75,637
76,638
77,646
78,648
79,650
80,652
81,654
82,655
83,659
84,660
85,661
86,669
87,672
88,676
89,677
90,678
91,680
92,682
93,691
94,694
95,696
96,697
97,703
98,705
99,706
100,708
101,712
102,719
103,724
104,725
105,726
106,732
107,736
108,738
109,743
110,744
111,745
112,746
113,748
114,752
115,753
116,757
117,761
118,762
119,764
120,767
121,771
122,773
123,774
124,777
125,780
126,786
127,787
128,788
129,789
130,790
131,791
132,793
133,794
134,795
135,796
136,797
137,798
138,799
139,800
140,802
141,803
142,804
143,806
144,807
145,808
146,809
147,810
148,812
149,815
150,817
151,820
152,821
153,822
154,826
155,827
156,828
157,829
158,832
159,834
160,835
161,837
162,838
163,840
164,841
165,842
166,845
167,846
168,847
169,848
170,849
171,851
172,854
173,855
174,856
175,859
176,860
177,861
178,863
179,864
180,865
181,866
182,867
183,868
184,869
185,871
186,872
187,873
188,876
189,877
190,879
191,883
192,886
193,888
194,889
195,890
196,892
197,893
198,894
199,895
200,896
201,897
202,898
203,899
204,900
205,901
206,902
207,903
208,904
209,905
210,907
211,908
212,910
213,911
214,912
215,914
216,916
217,917
218,918
219,919
220,920
221,921
222,922
223,923
224,924
225,925
226,926
227,927
228,929
229,930
230,931
231,932
232,933
233,934
234,935
235,937
236,938
237,939
238,940
239,942
240,943
241,944
242,946
243,947
244,948
245,949
246,950
247,951
248,952
249,953
250,954
251,955
252,956
253,957
254,958
255,959
256,961
257,962
258,963
259,965
260,966
261,967
262,968
263,969
264,971
265,972
266,973
267,974
268,975
269,976
270,977
271,979
272,980
273,982
274,984
275,985
276,986
277,988
278,989
279,991
280,992
281,993
282,994
283,995
284,997
285,998
286,999
287,1000
288,1002
289,1003
290,1004
291,1005
292,1006
293,1007
294,1008
295,1009
296,1010
297,1011
298,1013
299,1014
300,1015
301,1016
302,1017
303,1018
304,1019
305,1020
306,1021
307,1022
308,1023
309,1025
310,1027
311,1028
312,1029
313,1032
314,1033
315,1034
316,1035
317,1036
318,1037
319,1038
320,1039
321,1040
322,1041
323,1042
324,1043
325,1044
326,1045
327,1046
328,1047
329,1048
330,1049
331,1050
