Format Version,1.23,Take Name,X-retning_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-15 11.28.00.697 A.M.,Capture Start Frame,12580773,Total Frames in Take,1827,Total Exported Frames,1827,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Q,Q,Q,Q,Q,Q
,ID,"40E39DF8FB0811EE8C9DA3D1AAC468C","40E39DF8FB0811EE8C9DA3D1AAC468C","40E39DF8FB0811EE8C9DA3D1AAC468C","40E39DF8FB0811EE8C9DA3D1AAC468C","40E39DF8FB0811EE8C9DA3D1AAC468C","40E39DF8FB0811EE8C9DA3D1AAC468C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,-1.405533,0.785344,-1.623621,-16.973330,12.673560,16.505117
1,0.010000,-1.232192,0.861066,-1.335806,-16.972290,12.661875,16.517590
2,0.020000,-1.648293,0.766132,-1.606619,-16.972034,12.661966,16.510954
3,0.030000,-2.113983,0.708636,-1.475345,-16.966364,12.621519,16.497677
4,0.040000,-1.274609,0.820725,-1.313915,-16.968262,12.652657,16.517616
5,0.050000,-1.481731,0.762105,-1.564284,-16.967731,12.660572,16.496408
6,0.060000,-2.162888,0.556304,-1.446954,-16.952219,12.620692,16.492458
7,0.070000,-1.231190,0.867039,-1.329522,-16.976225,12.657785,16.515808
8,0.080000,-1.384138,0.827318,-1.573454,-16.971800,12.669677,16.501852
9,0.090000,-1.412845,0.834747,-1.569680,-16.975273,12.669055,16.507969
10,0.100000,-1.214516,0.867049,-1.316509,-16.975088,12.658267,16.513447
11,0.110000,-2.213393,0.518111,-1.488348,-16.959896,12.620513,16.494045
12,0.120000,-1.985009,0.654987,-1.259654,-16.956497,12.605381,16.509850
13,0.130000,-1.375537,0.813507,-1.667425,-16.971512,12.671269,16.502541
14,0.140000,-1.361841,0.770781,-1.511149,-16.963713,12.655173,16.498981
15,0.150000,-1.519563,0.828031,-1.735305,-16.974003,12.681098,16.508820
16,0.160000,-1.353481,0.827857,-1.604178,-16.971399,12.667251,16.505957
17,0.170000,-1.333816,0.794620,-1.558813,-16.973846,12.672597,16.504408
18,0.180000,-1.364535,0.790951,-1.575789,-16.971025,12.672441,16.501825
19,0.190000,-1.365412,0.828171,-1.608529,-16.969509,12.667565,16.503721
20,0.200000,-2.198342,0.559605,-1.457852,-16.950518,12.620664,16.491789
21,0.210000,-2.044386,0.696406,-1.514342,-16.962593,12.621443,16.494114
22,0.220000,-1.416091,0.785070,-1.629759,-16.977142,12.672596,16.500559
23,0.230000,-1.429987,0.791849,-1.640290,-16.974871,12.675158,16.504372
24,0.240000,-2.122264,0.597576,-1.411510,-16.959723,12.617515,16.501253
25,0.250000,-1.416792,0.789412,-1.604131,-16.962519,12.661974,16.506599
26,0.260000,-1.563146,0.696244,-1.605122,-16.967522,12.665552,16.498230
27,0.270000,-1.271370,0.798641,-1.318871,-16.968687,12.655635,16.516993
28,0.280000,-1.499621,0.723721,-1.548538,-16.963520,12.660471,16.499729
29,0.290000,-2.190643,0.541916,-1.510629,-16.955311,12.624833,16.491751
30,0.300000,-1.208981,0.845797,-1.322321,-16.973751,12.659635,16.518501
31,0.310000,-1.212391,0.882241,-1.321374,-16.974821,12.656908,16.516571
32,0.320000,-1.357136,0.796982,-1.559179,-16.969671,12.670797,16.507603
33,0.330000,-1.425107,0.786016,-1.623889,-16.972116,12.674000,16.503283
34,0.340000,-1.208981,0.845797,-1.322321,-16.973751,12.659635,16.518501
35,0.350000,-1.453851,0.837363,-1.693657,-16.973087,12.671036,16.501945
36,0.360000,-1.382261,0.749971,-1.609772,-16.973549,12.676458,16.506559
37,0.370000,-1.294820,0.815340,-1.563602,-16.969673,12.665553,16.507402
38,0.380000,-1.462477,0.821625,-1.627295,-16.975309,12.672074,16.506355
39,0.390000,-1.173464,0.827313,-1.313119,-16.973940,12.658665,16.518372
40,0.400000,-1.352303,0.768108,-1.548256,-16.969976,12.673614,16.504028
41,0.410000,-1.214795,0.832907,-1.310353,-16.975780,12.661180,16.517487
42,0.420000,-2.156101,0.555037,-1.442760,-16.954056,12.617517,16.493761
43,0.430000,-1.629929,0.763575,-1.610382,-16.973028,12.660904,16.513359
44,0.440000,-1.309796,0.807630,-1.509667,-16.979237,12.663510,16.509602
45,0.450000,-1.214992,0.847582,-1.315505,-16.973354,12.660667,16.516670
46,0.460000,-1.423485,0.754242,-1.627161,-16.976379,12.674973,16.505827
47,0.470000,-1.440261,0.748527,-1.542212,-16.968210,12.666864,16.509363
48,0.480000,-1.382860,0.801302,-1.562400,-16.969330,12.670380,16.503035
49,0.490000,-1.387835,0.837085,-1.590767,-16.971336,12.670430,16.505068
50,0.500000,-1.238410,0.859961,-1.331372,-16.977602,12.661017,16.515779
51,0.510000,-1.416092,0.785070,-1.629759,-16.977142,12.672596,16.500559
52,0.520000,-2.226890,0.673011,-1.541168,-16.970140,12.619352,16.488523
53,0.530000,-1.245631,0.905533,-1.302849,-16.970366,12.662606,16.518005
54,0.540000,-1.296701,0.775009,-1.316311,-16.968430,12.651022,16.507057
55,0.550000,-1.363327,0.798491,-1.576107,-16.970581,12.673203,16.506805
56,0.560000,-2.209957,0.652607,-1.526248,-16.973408,12.619731,16.492264
57,0.570000,-2.184572,0.601315,-1.471928,-16.954050,12.621681,16.493591
58,0.580000,-2.185983,0.594686,-1.491715,-16.949129,12.617324,16.491648
59,0.590000,-2.051213,0.654464,-1.299030,-16.955288,12.611016,16.503832
60,0.600000,-1.199338,0.867871,-1.334375,-16.972824,12.659057,16.514221
61,0.610000,-1.412545,0.784626,-1.621565,-16.971626,12.675154,16.505507
62,0.620000,-2.035317,0.533899,-1.745117,-16.961176,12.605916,16.498405
63,0.630000,-1.203249,0.863030,-1.316954,-16.977232,12.656875,16.520142
64,0.640000,-1.657173,0.752338,-1.620734,-16.973171,12.662671,16.510218
65,0.650000,-1.218054,0.865783,-1.325831,-16.975853,12.658938,16.518087
66,0.660000,-1.431136,0.753869,-1.555146,-16.974899,12.677674,16.502541
67,0.670000,-1.366568,0.799445,-1.572743,-16.971554,12.673495,16.506651
68,0.680000,-1.563146,0.696244,-1.605122,-16.967522,12.665552,16.498230
69,0.690000,-1.211601,0.873524,-1.341376,-16.972214,12.657894,16.519909
70,0.700000,-1.395935,0.780652,-1.624004,-16.971479,12.674135,16.508017
71,0.710000,-2.074394,0.652593,-1.268286,-16.952852,12.607627,16.503004
72,0.720000,-1.394891,0.752870,-1.610179,-16.972746,12.677222,16.504253
73,0.730000,-1.380781,0.784099,-1.661840,-16.970297,12.678912,16.502110
74,0.740000,-1.417472,0.777117,-1.608439,-16.977652,12.675689,16.504770
75,0.750000,-2.254895,0.614229,-1.449935,-16.948336,12.625771,16.495613
76,0.760000,-2.231894,0.577797,-1.510835,-16.955038,12.621564,16.493465
77,0.770000,-1.452110,0.691101,-1.596749,-16.972403,12.670856,16.505985
78,0.780000,-1.366252,0.789883,-1.548927,-16.972593,12.672970,16.502913
79,0.790000,-1.302915,0.836450,-1.470575,-16.973856,12.664904,16.511427
80,0.800000,-1.458861,0.831003,-1.641825,-16.976301,12.670893,16.501945
81,0.810000,-1.245316,0.870472,-1.361887,-16.976471,12.661087,16.519209
82,0.820000,-2.306336,0.618477,-1.620398,-16.954058,12.626425,16.500505
83,0.830000,-1.539187,0.651265,-1.594511,-16.973158,12.664680,16.499922
84,0.840000,-2.184024,0.564824,-1.535331,-16.955692,12.625876,16.493412
85,0.850000,-1.983174,0.628795,-1.248256,-16.954632,12.608928,16.502745
86,0.860000,-1.395429,0.773643,-1.621720,-16.976067,12.672743,16.506090
87,0.870000,-1.370172,0.800987,-1.553473,-16.973974,12.671028,16.508089
88,0.880000,-1.451020,0.737600,-1.651104,-16.967409,12.667179,16.499899
89,0.890000,-1.379607,0.744408,-1.614288,-16.978243,12.674620,16.504482
90,0.900000,-1.516478,0.845686,-1.744462,-16.970961,12.682141,16.508280
91,0.910000,-1.351475,0.761944,-1.545144,-16.974602,12.672162,16.502111
92,0.920000,-1.341711,0.750853,-1.545867,-16.973026,12.673265,16.506987
93,0.930000,-1.440092,0.806035,-1.600529,-16.973192,12.675415,16.503723
94,0.940000,-1.579723,0.871804,-1.847989,-16.967480,12.690284,16.509613
95,0.950000,-1.397531,0.789762,-1.629421,-16.973946,12.673548,16.503305
96,0.960000,-1.239736,0.897317,-1.352331,-16.971979,12.660119,16.516109
97,0.970000,-1.614088,0.847152,-1.861764,-16.967117,12.692472,16.511259
98,0.980000,-1.323554,0.834656,-1.479605,-16.974939,12.667176,16.513241
99,0.990000,-1.370710,0.812139,-1.671391,-16.971018,12.671174,16.503277
100,1.000000,-1.387951,0.813682,-1.580734,-16.967493,12.672899,16.505981
101,1.010000,-1.426496,0.787954,-1.629522,-16.973915,12.676650,16.506037
102,1.020000,-2.128381,0.669807,-1.561223,-16.966211,12.629371,16.497116
103,1.030000,-1.366154,0.816908,-1.563467,-16.971733,12.670079,16.507206
104,1.040000,-1.960915,0.758222,-1.301003,-16.961405,12.610719,16.500357
105,1.050000,-1.456645,0.756937,-1.674369,-16.959347,12.678139,16.506865
106,1.060000,-1.352304,0.768108,-1.548256,-16.969976,12.673614,16.504028
107,1.070000,-2.173970,0.539496,-1.502792,-16.956333,12.624067,16.497120
108,1.080000,-1.431711,0.780957,-1.638924,-16.972872,12.675481,16.507561
109,1.090000,-2.162108,0.578918,-1.431363,-16.954746,12.620065,16.498447
110,1.100000,-1.329636,0.803531,-1.564961,-16.970915,12.671931,16.504292
111,1.110000,-1.375972,0.818510,-1.584149,-16.968472,12.673251,16.503393
112,1.120000,-1.338601,0.757463,-1.551592,-16.970196,12.671926,16.501608
113,1.130000,-1.554976,0.759078,-1.719141,-16.967316,12.679285,16.510782
114,1.140000,-1.382364,0.817101,-1.563426,-16.970774,12.670700,16.504791
115,1.150000,-1.186084,0.846244,-1.334465,-16.970201,12.659661,16.515306
116,1.160000,-1.387951,0.813682,-1.580734,-16.967493,12.672899,16.505981
117,1.170000,-1.345022,0.801653,-1.562240,-16.970652,12.671168,16.505043
118,1.180000,-1.405148,0.790641,-1.621024,-16.973108,12.675617,16.502228
119,1.190000,-1.378536,0.794752,-1.569537,-16.970577,12.673137,16.509220
120,1.200000,-1.400775,0.789361,-1.624931,-16.972601,12.675503,16.502924
121,1.210000,-1.367248,0.767140,-1.561284,-16.973122,12.672323,16.507647
122,1.220000,-1.408494,0.785498,-1.603678,-16.977449,12.673539,16.508188
123,1.230000,-1.378536,0.794752,-1.569537,-16.970577,12.673137,16.509220
124,1.240000,-1.418876,0.744527,-1.597566,-16.979237,12.674657,16.505497
125,1.250000,-2.149070,0.566028,-1.437437,-16.954262,12.620327,16.498528
126,1.260000,-1.224566,0.866980,-1.329956,-16.973591,12.661282,16.516298
127,1.270000,-1.476083,0.790893,-1.727455,-16.970861,12.684231,16.509790
128,1.280000,-1.283231,0.832277,-1.511571,-16.965681,12.673691,16.510061
129,1.290000,-1.377507,0.759516,-1.618108,-16.975937,12.674091,16.503748
130,1.300000,-2.153884,0.586419,-1.470919,-16.948860,12.622743,16.493282
131,1.310000,-1.363420,0.787013,-1.622611,-16.973330,12.676564,16.506701
132,1.320000,-1.410633,0.785283,-1.636475,-16.974339,12.677280,16.507046
133,1.330000,-1.323283,0.829126,-1.463911,-16.976370,12.665689,16.507250
134,1.340000,-2.160054,0.565524,-1.439851,-16.955088,12.618492,16.495239
135,1.350000,-1.385383,0.801500,-1.552924,-16.973072,12.671687,16.505722
136,1.360000,-1.399225,0.781637,-1.620477,-16.972469,12.674425,16.507860
137,1.370000,-1.435656,0.783521,-1.634174,-16.972530,12.677659,16.507284
138,1.380000,-2.150645,0.533968,-1.508123,-16.959269,12.626278,16.496748
139,1.390000,-1.345022,0.801653,-1.562240,-16.970652,12.671168,16.505043
140,1.400000,-2.194889,0.560474,-1.471026,-16.949289,12.622730,16.493799
141,1.410000,-2.151907,0.567451,-1.453653,-16.952204,12.622314,16.497705
142,1.420000,-2.140060,0.571226,-1.452294,-16.951368,12.617212,16.495274
143,1.430000,-1.399225,0.781637,-1.620477,-16.972469,12.674425,16.507860
144,1.440000,-1.223054,0.873513,-1.336845,-16.975962,12.657838,16.520618
145,1.450000,-1.542891,0.720071,-1.619441,-16.966553,12.663588,16.503098
146,1.460000,-2.166928,0.585730,-1.451526,-16.953321,12.615168,16.493759
147,1.470000,-2.107045,0.550393,-1.399128,-16.959574,12.616804,16.498569
148,1.480000,-2.165949,0.582866,-1.451450,-16.950644,12.619969,16.494774
149,1.490000,-1.349067,0.785735,-1.552273,-16.972891,12.672119,16.505919
150,1.500000,-2.183712,0.570108,-1.505038,-16.959255,12.623904,16.497581
151,1.510000,-1.215534,0.881869,-1.338161,-16.973480,12.657924,16.517099
