Format Version,1.23,Take Name,X-retning_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-15 11.27.19.120 A.M.,Capture Start Frame,12576617,Total Frames in Take,1824,Total Exported Frames,1824,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Q,Q,Q,Q,Q,Q
,ID,"40E39DF8FB0811EE8C9DA3D1AAC468C","40E39DF8FB0811EE8C9DA3D1AAC468C","40E39DF8FB0811EE8C9DA3D1AAC468C","40E39DF8FB0811EE8C9DA3D1AAC468C","40E39DF8FB0811EE8C9DA3D1AAC468C","40E39DF8FB0811EE8C9DA3D1AAC468C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,-1.677820,-1.749313,0.635048,-15.273512,12.713890,16.453394
1,0.010000,-1.987905,-1.657209,0.335370,-15.261631,12.741876,16.458426
2,0.020000,-1.675428,-1.649804,0.725678,-15.280449,12.705584,16.452145
3,0.030000,-2.173511,-1.651974,0.129893,-15.266191,12.742525,16.447863
4,0.040000,-2.092283,-1.605141,0.322850,-15.276110,12.728386,16.458529
5,0.050000,-2.162154,-1.682122,0.064471,-15.267772,12.748573,16.443981
6,0.060000,-1.998010,-1.639933,0.320104,-15.272629,12.733926,16.455730
7,0.070000,-1.829132,-1.861332,-0.169749,-15.276239,12.697451,16.488312
8,0.080000,-1.901045,-1.737120,-0.371366,-15.257156,12.713434,16.470549
9,0.090000,-1.746930,-1.693308,0.661008,-15.271458,12.711737,16.451897
10,0.100000,-2.084228,-1.711097,0.101643,-15.260051,12.754585,16.446701
11,0.110000,-2.083952,-1.671480,0.123540,-15.264307,12.747592,16.444695
12,0.120000,-2.110163,-1.691320,0.090290,-15.263682,12.753907,16.442165
13,0.130000,-2.115112,-1.696563,0.133776,-15.267350,12.747372,16.445484
14,0.140000,-2.155536,-1.754212,0.112416,-15.262784,12.753311,16.444946
15,0.150000,-2.123091,-1.718176,0.037345,-15.258476,12.756289,16.444597
16,0.160000,-2.145367,-1.682709,0.134867,-15.263191,12.744289,16.447111
17,0.170000,-1.691688,-1.717432,0.660425,-15.282486,12.707520,16.451670
18,0.180000,-2.163605,-1.660563,0.058466,-15.269415,12.748842,16.446234
19,0.190000,-1.764285,-1.715712,0.662263,-15.280665,12.708117,16.455647
20,0.200000,-2.136454,-1.713403,0.141372,-15.265426,12.746593,16.447826
21,0.210000,-2.084121,-1.679162,0.125744,-15.263700,12.747486,16.444036
22,0.220000,-2.149659,-1.726365,0.146787,-15.264286,12.745821,16.447786
23,0.230000,-2.007033,-1.665003,0.278151,-15.274182,12.737205,16.455629
24,0.240000,-1.999987,-1.604364,0.375871,-15.270577,12.727062,16.465401
25,0.250000,-1.883713,-1.680800,-0.350266,-15.266214,12.708360,16.464491
26,0.260000,-1.552130,-1.933763,0.186060,-15.295525,12.675245,16.487442
27,0.270000,-2.128543,-1.698075,0.136989,-15.262074,12.744927,16.444687
28,0.280000,-1.990657,-1.629276,0.414644,-15.271884,12.731552,16.466352
29,0.290000,-1.994839,-1.654008,0.299335,-15.266850,12.734903,16.455469
30,0.300000,-2.104187,-1.733604,0.110644,-15.257731,12.753759,16.448250
31,0.310000,-2.097257,-1.692304,0.131210,-15.262541,12.746720,16.443993
32,0.320000,-1.710184,-1.716469,0.692351,-15.279537,12.708714,16.451515
33,0.330000,-2.134911,-1.752486,0.079622,-15.265998,12.752311,16.445089
34,0.340000,-1.956311,-1.917222,-0.317287,-15.262243,12.722200,16.478741
35,0.350000,-2.170871,-1.723950,0.152918,-15.263954,12.747295,16.447226
36,0.360000,-1.490193,-1.850219,0.109938,-15.284127,12.663831,16.479719
37,0.370000,-1.919873,-1.697471,-0.217624,-15.265047,12.717501,16.458616
38,0.380000,-2.085410,-1.680061,0.126170,-15.263634,12.747399,16.443987
39,0.390000,-2.095289,-1.670434,0.143490,-15.259151,12.747044,16.443363
40,0.400000,-2.129402,-1.729355,0.027093,-15.261563,12.756912,16.445364
41,0.410000,-1.994385,-1.591769,0.278122,-15.273012,12.735084,16.456856
42,0.420000,-2.096071,-1.723351,0.106669,-15.258959,12.753905,16.446705
43,0.430000,-1.603304,-1.604137,-1.062889,-15.260315,12.670372,16.439863
44,0.440000,-2.134432,-1.733332,0.074132,-15.268334,12.751728,16.442528
45,0.450000,-2.125299,-1.711103,0.086471,-15.259114,12.751494,16.444094
46,0.460000,-2.132291,-1.723214,0.068471,-15.259838,12.759894,16.446539
47,0.470000,-1.940647,-1.787006,-0.382805,-15.264228,12.712976,16.465832
48,0.480000,-1.972906,-1.604456,0.358843,-15.277899,12.730676,16.464802
49,0.490000,-2.122675,-1.699153,0.063960,-15.265989,12.751012,16.443346
50,0.500000,-2.139737,-1.721515,0.039416,-15.263353,12.757026,16.446142
51,0.510000,-2.022076,-1.642829,0.247183,-15.266503,12.738806,16.455053
52,0.520000,-1.483652,-1.526284,-0.809442,-15.264109,12.650311,16.456203
53,0.530000,-2.144660,-1.701637,0.139116,-15.266914,12.745709,16.446297
54,0.540000,-2.045127,-2.001112,-0.374755,-15.273249,12.717181,16.480906
55,0.550000,-1.574027,-1.591962,-1.011129,-15.256764,12.668264,16.441236
56,0.560000,-1.862006,-1.659924,-0.084564,-15.269761,12.701204,16.477352
57,0.570000,-2.006346,-1.908110,-0.399948,-15.261160,12.729030,16.479092
58,0.580000,-2.183214,-1.736542,0.112742,-15.259097,12.750340,16.446043
59,0.590000,-2.108490,-1.660217,0.153787,-15.262074,12.748682,16.446163
60,0.600000,-2.047379,-1.644804,0.285804,-15.269608,12.733279,16.458540
61,0.610000,-2.153696,-1.716553,0.071929,-15.269637,12.750896,16.444794
62,0.620000,-1.989325,-1.944584,-0.431133,-15.273412,12.714746,16.477200
63,0.630000,-2.164301,-1.726490,0.077208,-15.263671,12.748528,16.443289
64,0.640000,-2.175499,-1.720217,0.076918,-15.263873,12.748291,16.445728
65,0.650000,-2.075092,-1.662055,0.087589,-15.259546,12.753220,16.445501
66,0.660000,-1.894383,-1.769206,-0.353036,-15.251556,12.717584,16.468094
67,0.670000,-2.077755,-1.700356,0.128932,-15.252649,12.755672,16.445681
68,0.680000,-1.911356,-1.629730,0.342957,-15.267966,12.738246,16.463577
69,0.690000,-2.122675,-1.699153,0.063960,-15.265989,12.751012,16.443346
70,0.700000,-1.948507,-1.591519,0.352633,-15.274182,12.730087,16.461761
71,0.710000,-2.120306,-1.727215,0.143153,-15.264723,12.746914,16.444077
72,0.720000,-1.946169,-1.624485,0.309574,-15.269100,12.734899,16.451954
73,0.730000,-2.127604,-1.677096,0.058370,-15.268119,12.750618,16.443464
74,0.740000,-2.012877,-1.615060,0.272687,-15.272674,12.734829,16.456240
75,0.750000,-2.108121,-1.735358,0.072281,-15.262553,12.751956,16.442623
76,0.760000,-1.993897,-1.641719,0.245487,-15.264281,12.741362,16.457458
77,0.770000,-1.964340,-1.864855,-0.327091,-15.274243,12.713921,16.475954
78,0.780000,-1.811945,-1.702203,-0.262083,-15.273725,12.698844,16.476950
79,0.790000,-1.900890,-1.865594,-0.440564,-15.256052,12.719713,16.472612
80,0.800000,-2.083330,-1.697252,0.098628,-15.256257,12.752848,16.445339
81,0.810000,-1.973046,-1.627559,0.301558,-15.269728,12.734541,16.454226
82,0.820000,-2.151301,-1.755149,0.083604,-15.260887,12.749422,16.442984
83,0.830000,-2.125230,-1.721765,0.038647,-15.258020,12.756305,16.445246
84,0.840000,-2.076206,-1.683400,0.253359,-15.273833,12.736612,16.455965
85,0.850000,-2.137200,-1.722939,0.044231,-15.263848,12.756595,16.446854
86,0.860000,-1.984422,-1.641819,0.259986,-15.262854,12.742639,16.456318
87,0.870000,-2.156672,-1.748631,0.081409,-15.266302,12.751156,16.446213
88,0.880000,-2.034640,-1.681334,0.259470,-15.272765,12.738167,16.454945
89,0.890000,-2.117802,-1.753244,0.045481,-15.260208,12.758501,16.445856
90,0.900000,-1.964595,-1.904737,-0.366661,-15.273312,12.710716,16.476648
91,0.910000,-2.010894,-1.705372,0.244647,-15.272276,12.741010,16.455242
92,0.920000,-2.119540,-1.686891,0.028048,-15.261536,12.756276,16.444197
93,0.930000,-2.093752,-1.719892,0.065995,-15.264148,12.752564,16.441549
94,0.940000,-2.139692,-1.721494,0.039507,-15.263349,12.757021,16.446140
95,0.950000,-2.119395,-1.681909,0.200997,-15.262760,12.752755,16.444311
96,0.960000,-2.147724,-1.757569,0.082862,-15.265450,12.751677,16.445831
97,0.970000,-2.101186,-1.701514,0.101172,-15.261066,12.753500,16.446833
98,0.980000,-2.123971,-1.700092,0.064395,-15.265918,12.750925,16.443296
99,0.990000,-2.136253,-1.691919,0.139251,-15.267682,12.748368,16.442612
100,1.000000,-2.114494,-1.733921,0.071769,-15.268222,12.752877,16.442055
101,1.010000,-2.127604,-1.677096,0.058370,-15.268119,12.750618,16.443464
102,1.020000,-2.049887,-1.704752,0.069864,-15.251920,12.757195,16.442539
103,1.030000,-2.121688,-1.739342,0.074260,-15.267886,12.752316,16.441372
104,1.040000,-2.148485,-1.738346,0.077519,-15.267526,12.751298,16.444668
105,1.050000,-2.140338,-1.703177,0.066374,-15.270819,12.751675,16.444830
106,1.060000,-2.042154,-1.683895,0.273173,-15.267551,12.740114,16.454618
107,1.070000,-1.956164,-1.647489,0.316640,-15.271945,12.736241,16.453968
108,1.080000,-2.046880,-1.657915,0.288586,-15.273452,12.735107,16.459948
109,1.090000,-2.002945,-1.606250,0.268845,-15.273322,12.735536,16.456875
110,1.100000,-1.984123,-1.632998,0.241694,-15.264925,12.742058,16.458090
111,1.110000,-2.153635,-1.716512,0.072013,-15.269632,12.750893,16.444796
112,1.120000,-2.175042,-1.733383,0.079515,-15.267715,12.750119,16.447140
113,1.130000,-2.009718,-1.629699,0.388672,-15.273474,12.727779,16.466982
114,1.140000,-2.139185,-1.716800,0.071138,-15.264304,12.750177,16.443899
115,1.150000,-2.097748,-1.729133,0.036022,-15.262670,12.759341,16.444380
116,1.160000,-1.689352,-1.712300,0.626038,-15.277174,12.712947,16.453323
117,1.170000,-2.101756,-1.683177,0.128215,-15.268532,12.748149,16.445520
118,1.180000,-1.985520,-1.647506,0.341623,-15.270604,12.733274,16.457350
119,1.190000,-2.140282,-1.703145,0.066462,-15.270814,12.751670,16.444830
120,1.200000,-2.086547,-1.652601,0.086435,-15.260278,12.752718,16.446808
121,1.210000,-2.097257,-1.692304,0.131210,-15.262541,12.746720,16.443993
122,1.220000,-1.795816,-1.710047,0.692726,-15.285808,12.702179,16.457241
123,1.230000,-1.894731,-1.584743,-0.218180,-15.264196,12.718169,16.449518
124,1.240000,-2.112103,-1.708539,0.033170,-15.259190,12.757069,16.445278
125,1.250000,-2.069623,-1.930416,-0.350612,-15.275642,12.718275,16.481276
126,1.260000,-2.098318,-1.710777,0.062971,-15.270138,12.753990,16.443066
127,1.270000,-2.058877,-1.688088,0.066349,-15.253440,12.756693,16.443270
128,1.280000,-2.140564,-1.717782,0.071603,-15.264228,12.750085,16.443851
129,1.290000,-2.130635,-1.700207,0.033274,-15.260100,12.755887,16.445389
130,1.300000,-2.136928,-1.700247,0.138718,-15.261584,12.744765,16.446419
131,1.310000,-1.783048,-1.654795,-0.159630,-15.276848,12.688311,16.490047
132,1.320000,-1.636343,-1.729477,0.623969,-15.275521,12.715971,16.451260
133,1.330000,-2.093442,-1.715132,0.137178,-15.260363,12.747031,16.443789
134,1.340000,-1.483518,-1.642524,0.283723,-15.272787,12.662384,16.475517
135,1.350000,-1.982483,-1.613128,0.352329,-15.278641,12.730426,16.463173
136,1.360000,-2.019149,-1.951831,-0.297745,-15.263958,12.720551,16.485992
137,1.370000,-1.979816,-1.648580,0.320127,-15.271682,12.735097,16.455648
138,1.380000,-2.154582,-1.704240,0.141164,-15.266424,12.745423,16.447887
139,1.390000,-1.879007,-1.912545,-0.149335,-15.278689,12.703832,16.493567
140,1.400000,-2.007157,-1.574755,0.258330,-15.266724,12.738678,16.458580
141,1.410000,-1.544989,-1.603852,-1.039520,-15.253589,12.664604,16.441313
142,1.420000,-2.135855,-1.682277,0.088085,-15.256601,12.749213,16.447172
143,1.430000,-1.987824,-1.926634,-0.394652,-15.266627,12.715417,16.481936
144,1.440000,-2.084571,-1.698174,0.099052,-15.256187,12.752764,16.445288
145,1.450000,-2.089032,-1.657098,0.120143,-15.265830,12.747092,16.444155
146,1.460000,-2.102389,-1.670476,0.125706,-15.264648,12.746315,16.444118
147,1.470000,-1.972905,-1.604455,0.358843,-15.277899,12.730676,16.464802
148,1.480000,-2.007920,-1.631670,0.319924,-15.267933,12.732002,16.456657
149,1.490000,-2.082936,-1.710197,0.101217,-15.260118,12.754671,16.446751
150,1.500000,-2.096072,-1.723351,0.106669,-15.258959,12.753905,16.446705
