,0
0,19
1,93
2,98
3,119
4,121
5,124
6,167
7,177
8,180
9,195
10,212
11,216
12,217
13,223
14,230
15,248
16,253
17,268
18,274
19,276
20,289
21,309
22,316
23,319
24,326
25,340
26,343
27,348
28,351
29,362
30,364
31,366
32,388
33,410
34,420
35,422
36,423
37,430
38,445
39,462
40,471
41,472
42,473
43,477
44,479
45,482
46,492
47,507
48,512
49,524
50,530
51,538
52,545
53,548
54,550
55,553
56,571
57,579
58,591
59,593
60,596
61,598
62,599
63,602
64,607
65,613
66,615
67,629
68,632
69,633
70,646
71,664
72,665
73,668
74,681
75,688
76,694
77,696
78,707
79,709
80,710
81,715
82,723
83,724
84,731
85,733
86,740
87,741
88,742
89,752
90,762
91,763
92,769
93,776
94,777
95,780
96,782
97,784
98,785
99,786
100,788
101,790
102,791
103,792
104,798
105,799
106,802
107,803
108,804
109,809
110,813
111,814
112,817
113,826
114,830
115,831
116,835
117,836
118,840
119,842
120,848
121,849
122,862
123,865
124,873
125,878
126,879
127,881
128,891
129,892
130,895
131,896
132,897
133,899
134,901
135,902
136,903
137,905
138,908
139,911
140,915
141,918
142,919
143,926
144,928
145,929
146,931
147,932
148,936
149,942
150,943
151,945
152,948
153,956
154,958
155,959
156,965
157,969
158,970
159,971
160,973
161,974
162,975
163,977
164,978
165,982
166,986
167,987
168,988
169,993
170,994
171,995
172,997
173,998
174,999
175,1000
176,1003
177,1004
178,1005
179,1007
180,1010
181,1011
182,1012
183,1018
184,1019
185,1020
186,1024
187,1025
188,1029
189,1030
190,1032
191,1033
192,1035
193,1036
194,1037
195,1039
196,1040
197,1041
198,1042
199,1043
200,1045
201,1046
202,1049
203,1054
204,1055
205,1056
206,1059
207,1060
208,1071
209,1072
210,1073
211,1074
212,1075
213,1076
214,1077
215,1080
216,1082
217,1083
218,1084
219,1086
220,1087
221,1089
222,1090
223,1091
224,1092
225,1094
226,1098
227,1099
228,1101
229,1103
230,1104
231,1105
232,1106
233,1108
234,1109
235,1110
236,1111
237,1112
238,1114
239,1117
240,1120
241,1121
242,1122
243,1123
244,1125
245,1126
246,1127
247,1128
248,1129
249,1132
250,1133
251,1134
252,1135
253,1137
254,1138
255,1139
256,1140
257,1141
258,1142
259,1143
260,1144
261,1146
262,1148
263,1151
264,1153
265,1155
266,1156
267,1158
268,1159
269,1160
270,1161
271,1162
272,1163
273,1165
274,1166
275,1167
276,1170
277,1171
278,1172
279,1175
280,1176
281,1177
282,1178
283,1179
284,1180
285,1182
286,1183
287,1184
288,1185
289,1188
290,1189
291,1191
292,1192
293,1193
294,1194
295,1196
296,1197
297,1198
298,1199
299,1200
300,1204
301,1205
302,1206
303,1207
304,1208
305,1209
306,1210
307,1211
308,1212
309,1213
310,1214
311,1216
312,1217
313,1218
314,1219
315,1220
316,1221
317,1222
318,1223
319,1224
320,1225
321,1226
322,1227
323,1228
324,1229
325,1230
326,1231
327,1232
328,1234
329,1235
330,1236
331,1237
332,1239
333,1240
334,1241
335,1242
336,1243
337,1244
338,1245
339,1246
340,1247
341,1248
342,1249
343,1250
344,1251
345,1252
346,1253
347,1254
348,1255
349,1256
350,1257
351,1258
352,1259
353,1260
354,1261
355,1262
356,1263
357,1264
358,1265
359,1266
360,1268
361,1270
362,1271
363,1272
364,1273
365,1274
366,1275
367,1276
368,1277
369,1278
370,1279
371,1280
372,1281
373,1282
374,1283
375,1284
376,1285
377,1286
378,1288
379,1289
380,1290
381,1291
382,1292
383,1293
384,1294
385,1295
