,0
0,8
1,20
2,53
3,69
4,77
5,160
6,191
7,194
8,271
9,279
10,285
11,292
12,317
13,346
14,373
15,383
16,388
17,405
18,421
19,423
20,430
21,437
22,438
23,439
24,444
25,458
26,469
27,470
28,480
29,482
30,491
31,501
32,503
33,505
34,508
35,509
36,512
37,514
38,529
39,541
40,555
41,558
42,568
43,597
44,598
45,619
46,621
47,622
48,624
49,626
50,627
51,634
52,651
53,654
54,659
55,662
56,681
57,683
58,688
59,690
60,691
61,693
62,721
63,722
64,727
65,731
66,736
67,738
68,740
69,744
70,752
71,753
72,765
73,774
74,786
75,795
76,798
77,799
78,805
79,811
80,812
81,826
82,828
83,830
84,831
85,832
86,833
87,834
88,836
89,842
90,847
91,848
92,851
93,853
94,855
95,857
96,858
97,862
98,868
99,869
100,870
101,877
102,881
103,884
104,888
105,893
106,902
107,904
108,906
109,914
110,918
111,919
112,923
113,926
114,927
115,928
116,934
117,936
118,937
119,941
120,945
121,946
122,950
123,951
124,952
125,954
126,957
127,958
128,966
129,967
130,969
131,970
132,973
133,978
134,981
135,987
136,994
137,1000
138,1004
139,1005
140,1010
141,1011
142,1014
143,1015
144,1017
145,1018
146,1019
147,1020
148,1021
149,1028
150,1029
151,1030
152,1032
153,1034
154,1035
155,1043
156,1044
157,1045
158,1046
159,1047
160,1049
161,1050
162,1051
163,1053
164,1055
165,1057
166,1060
167,1062
168,1064
169,1065
170,1066
171,1068
172,1070
173,1072
174,1073
175,1074
176,1076
177,1078
178,1083
179,1085
180,1086
181,1088
182,1091
183,1093
184,1095
185,1096
186,1098
187,1099
188,1102
189,1103
190,1106
191,1107
192,1109
193,1110
194,1113
195,1114
196,1121
197,1124
198,1125
199,1126
200,1127
201,1130
202,1135
203,1136
204,1137
205,1138
206,1140
207,1141
208,1142
209,1145
210,1146
211,1148
212,1149
213,1151
214,1154
215,1155
216,1157
217,1161
218,1162
219,1164
220,1165
221,1167
222,1168
223,1169
224,1171
225,1172
226,1173
227,1174
228,1175
229,1176
230,1177
231,1178
232,1179
233,1181
234,1182
235,1186
236,1188
237,1189
238,1191
239,1192
240,1193
241,1194
242,1196
243,1198
244,1199
245,1201
246,1202
247,1205
248,1206
249,1208
250,1209
251,1210
252,1212
253,1213
254,1214
255,1216
256,1217
257,1218
258,1219
259,1220
260,1222
261,1223
262,1224
263,1225
264,1226
265,1227
266,1228
267,1231
268,1232
269,1233
270,1235
271,1236
272,1237
273,1238
274,1239
275,1240
276,1243
277,1244
278,1245
279,1247
280,1248
281,1249
282,1251
283,1254
284,1256
285,1260
286,1261
287,1263
288,1264
289,1265
290,1267
291,1268
292,1269
293,1270
294,1272
295,1273
296,1274
297,1275
298,1276
299,1277
300,1278
301,1279
302,1281
303,1282
304,1283
305,1285
306,1286
307,1287
308,1288
309,1289
310,1291
311,1292
312,1293
313,1295
314,1296
315,1298
316,1299
317,1300
318,1302
319,1303
320,1304
321,1305
322,1306
323,1307
324,1308
325,1309
326,1310
327,1311
328,1312
329,1314
330,1315
331,1317
332,1318
333,1319
334,1320
335,1321
336,1322
337,1323
338,1324
339,1325
340,1326
341,1327
342,1328
343,1329
344,1330
345,1331
346,1332
347,1333
348,1334
349,1335
350,1336
351,1338
352,1339
353,1340
354,1343
355,1344
356,1345
357,1346
358,1347
359,1348
360,1349
361,1350
362,1351
363,1352
364,1353
365,1354
366,1355
367,1356
368,1357
369,1358
370,1359
371,1360
372,1361
373,1362
374,1363
375,1364
376,1365
377,1366
378,1368
379,1369
380,1370
381,1371
382,1372
383,1373
384,1374
385,1375
386,1376
387,1377
388,1379
389,1380
390,1381
391,1382
392,1383
393,1384
394,1385
395,1386
396,1387
