,0
0,94
1,107
2,145
3,166
4,202
5,230
6,251
7,276
8,283
9,284
10,286
11,333
12,368
13,375
14,379
15,380
16,398
17,400
18,417
19,424
20,427
21,429
22,438
23,462
24,468
25,480
26,490
27,499
28,501
29,510
30,511
31,512
32,521
33,526
34,547
35,553
36,571
37,577
38,582
39,592
40,593
41,602
42,603
43,604
44,606
45,607
46,630
47,633
48,638
49,643
50,652
51,653
52,663
53,665
54,669
55,670
56,678
57,682
58,686
59,687
60,697
61,698
62,707
63,710
64,714
65,725
66,727
67,735
68,737
69,739
70,742
71,748
72,749
73,750
74,751
75,753
76,754
77,755
78,758
79,766
80,768
81,772
82,779
83,786
84,793
85,794
86,796
87,799
88,802
89,803
90,805
91,807
92,810
93,817
94,818
95,819
96,820
97,822
98,825
99,827
100,839
101,845
102,848
103,853
104,854
105,855
106,861
107,863
108,865
109,866
110,867
111,878
112,882
113,884
114,889
115,890
116,902
117,903
118,906
119,909
120,911
121,912
122,914
123,919
124,921
125,927
126,928
127,930
128,932
129,933
130,934
131,936
132,941
133,943
134,945
135,946
136,947
137,948
138,949
139,952
140,954
141,956
142,959
143,960
144,961
145,967
146,968
147,969
148,970
149,975
150,976
151,977
152,978
153,979
154,980
155,985
156,986
157,990
158,991
159,992
160,993
161,994
162,995
163,999
164,1000
165,1001
166,1002
167,1004
168,1006
169,1007
170,1011
171,1013
172,1014
173,1017
174,1018
175,1019
176,1021
177,1022
178,1024
179,1028
180,1029
181,1030
182,1031
183,1033
184,1034
185,1038
186,1039
187,1041
188,1042
189,1045
190,1046
191,1047
192,1050
193,1051
194,1052
195,1056
196,1060
197,1063
198,1065
199,1067
200,1068
201,1071
202,1072
203,1074
204,1077
205,1078
206,1079
207,1086
208,1088
209,1092
210,1093
211,1095
212,1096
213,1097
214,1100
215,1101
216,1104
217,1106
218,1107
219,1108
220,1109
221,1110
222,1111
223,1112
224,1113
225,1114
226,1115
227,1119
228,1120
229,1121
230,1125
231,1130
232,1132
233,1133
234,1134
235,1136
236,1137
237,1138
238,1144
239,1145
240,1146
241,1147
242,1148
243,1149
244,1150
245,1153
246,1154
247,1155
248,1156
249,1157
250,1158
251,1160
252,1163
253,1164
254,1169
255,1170
256,1171
257,1172
258,1173
259,1174
260,1175
261,1176
262,1177
263,1179
264,1180
265,1181
266,1184
267,1185
268,1186
269,1189
270,1190
271,1191
272,1195
273,1196
274,1197
275,1198
276,1199
277,1201
278,1203
279,1204
280,1205
281,1207
282,1209
283,1210
284,1211
285,1212
286,1213
287,1214
288,1215
289,1217
290,1219
291,1220
292,1221
293,1222
294,1223
295,1224
296,1225
297,1227
298,1228
299,1229
300,1230
301,1231
302,1232
303,1233
304,1235
305,1236
306,1237
307,1238
308,1240
309,1241
310,1242
311,1243
312,1244
313,1245
314,1246
315,1247
316,1249
317,1252
318,1253
319,1254
320,1255
321,1256
322,1257
323,1258
324,1261
325,1262
326,1263
327,1264
328,1265
329,1266
330,1267
331,1268
332,1269
333,1271
334,1272
335,1273
336,1274
337,1275
338,1276
339,1277
340,1279
341,1280
342,1281
343,1282
344,1283
345,1284
346,1285
347,1286
348,1287
349,1288
350,1289
351,1290
352,1292
353,1293
354,1294
355,1295
356,1296
357,1297
358,1298
359,1299
360,1300
361,1301
362,1302
363,1303
364,1304
365,1306
366,1307
367,1308
368,1310
369,1311
370,1312
371,1313
372,1314
373,1315
374,1316
375,1317
376,1318
377,1319
378,1320
379,1321
380,1322
381,1323
382,1324
383,1325
384,1326
