,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,-0.7572103805347086,0.7979414019059015,-0.14362505270599124,0.9025395243970633,0.7368746729948421,-0.8654860209411497,-0.20075024973390687,0.9030722063010039,-0.2246080941717441,-0.28159842751303965,-0.9384445057689061,-0.06630940679261776,-0.6238101369684608,-0.6752267573288533,-0.9771352763910905,0.5459445679288575,0.8491995619634827,-0.5599656412179335,0.758562448539825,0.7336758062787547,0.3421737497935189,-0.6772261815440788,-0.5939565910925473,0.7492751763158079,-0.5581090163798117,0.8305066172364739,-0.9453448446542696
1,-0.5688077091645989,0.35441976392428587,-0.3515341409131896,0.2958132886183902,-0.37382809644281867,-0.15104436749693262,-0.3139751816772598,0.36387374864538646,-0.08215665926080296,-0.10855137243666624,0.5274617489399409,0.2344658648522422,-0.6991926473101411,0.8452756726134905,-0.6926946712415143,0.7576071226504832,0.39407969812486554,0.32955364442396107,-0.7609126604430043,-0.2276817194567211,0.25239486536468525,-0.2900383688600954,-0.4624708025029902,0.4253412554486875,0.8887852277986432,-0.9702956353943906,0.501133740700956
2,0.7257786306419463,0.5895698544550614,0.6737978791644901,0.7739667593231832,0.41245602955290206,0.5080926819079801,-0.07716165281257359,0.8080371709613949,-0.7383220614683079,-0.9343362851907364,-0.30837519868748986,-0.012122485158131191,-0.6493391220034288,0.5321178365630856,-0.09219981694976331,-0.20760623435797987,0.8382841714838245,0.5849338659792822,0.20941425942848002,0.022007938287003537,0.5576306650054015,-0.6535826740080315,-0.03487626885723483,-0.8372263075139661,-0.4108921123952356,0.545868418639351,0.7418526211653904
3,0.6731699010245817,-0.5511768202813079,-0.4696108585892804,-0.4851330953195021,0.9517038553040016,-0.42698674439235584,-0.08297722803682861,0.4296626106729786,-0.8397875413637259,0.846260247897652,-0.8132705867072043,-0.48204043012275677,0.2071900543522176,-0.2736458641266497,0.4668842994339648,-0.5504261274359168,-0.6906900937484426,0.7491650551918008,0.6572403177634634,0.2745287608198761,0.21355041926764295,-0.6549945353565074,0.9792123472815912,0.3507350942910179,-0.0364750921080057,-0.29734799212966934,-0.6115101112935828
4,-0.9964607791536579,0.2102110451581729,0.8475073433405926,-0.1960000085491016,0.22545161966559113,0.6051055705934147,-0.3520366272737534,0.002997204852342561,-0.4923857444815374,0.4373972041038945,0.23202099319535785,-0.12337598965515739,0.8405191965670282,-0.18947011615225895,0.31196671286096733,-0.46605067590770566,-0.21699633617978753,-0.3489566578282608,-0.6993192799223722,0.5845844506177595,0.18410984872026503,-0.836918531967048,-0.21734853930005116,0.5017554137582458,-0.4067165617872217,0.6460176638715189,-0.12725650589835213
5,-0.011348922625235014,0.13044636954347277,0.7737200327868756,-0.01029541242473564,0.3136733385837611,-0.2142879832930451,-0.4899143850816341,0.4780166258338119,-0.9768936761954625,0.06253544207720663,-0.6150587328582249,0.8333148780035837,0.09664330024646861,-0.002516240175856943,-0.9015519322080856,-0.9087910801638603,0.25840869287517654,0.3463231451078479,0.9474467580202723,0.7088119042832255,0.11354628825292323,-0.7450150168323033,0.2711088977399845,-0.3765152985237483,0.9762477415083686,-0.5481564304279172,-0.3243582481343996
6,0.5124447536268439,-0.13785255643691308,-0.9668091166597019,-0.8443980952433281,-0.9651004886719614,0.983950868282931,-0.35752237903831907,0.5544938749628718,-0.2932603730530221,-0.613878950230798,0.10488286206380959,-0.5847411507931752,-0.3518600980651132,-0.7093586769860287,0.2359287609394174,0.40456334570399655,0.769200319569427,0.35388465595337304,-0.24598056868563023,0.6037429133470353,-0.33289104666652025,0.2057205150927075,-0.6750958150345787,0.457684350455398,0.9532797208499741,0.739971097319682,0.10271042537270625
7,-0.9052490300856246,0.879751857689931,0.23134929467170506,0.986875156827393,-0.9440746226362742,-0.4270650551954518,-0.6600205559158248,0.9806246568461285,-0.9023765563903539,0.9993152342777263,0.3552311583461538,-0.16904567481764676,0.04112189330060212,0.4150590022519616,0.7190159332853749,0.9996616893778179,0.33715704541727143,-0.4556095060897114,-0.6659546259464886,0.04885945587526597,-0.11905112335387891,-0.02737401447160348,-0.5479126358273285,-0.522244268903536,-0.31081596589047855,0.7232007826647415,0.03493617760344092
8,0.8047555625952321,0.5560485395821626,0.7672157744101216,0.6837900411776008,-0.3987070645295543,-0.226841758659454,0.16223651271697914,0.9784670136550635,0.7997123158535817,-0.22112746575800268,-0.908529083266298,-0.33741893589863947,-0.5215898282367759,0.6733206900715656,-0.3167359024074179,-0.9806461362380559,-0.8869370565602805,0.9394514807003467,-0.09834834830849015,-0.8927366014116564,-0.41708744981648205,-0.16990420438278186,-0.8178951752579249,-0.4891768097845215,0.5646961985896,-0.2270237875582488,-0.10450762700583649
9,0.9560063876536258,-0.36369601334618107,0.0888403991265525,0.6284421243322342,0.8016225482806048,-0.8810827675869071,-0.8851663552986613,-0.2155920315816089,0.2685173772748868,-0.4301612623130495,0.9539454349550056,0.41462083957862395,-0.1516627716100487,-0.45728090598777005,-0.31135017880351,-0.06767524177696993,-0.11083229970694353,0.4734554612734261,-0.2851771561966827,-0.43451109354321726,-0.8528103255232924,0.6120320857712365,-0.3453148811364444,-0.0053090557928237025,-0.07699488526687315,0.5801977380912879,-0.2091642797265465
10,-0.6446517604470428,-0.2809739823974755,0.5705591416403728,0.9437404561776634,0.7483161412913033,0.40224852260116273,0.6946874395455973,-0.28883186690217366,-0.6297637968409642,-0.8989046028628267,0.6894210650022763,-0.5486716090019976,-0.04880121684142913,0.3264023298250014,0.5115716873593747,0.05686064733850538,0.8624557554036143,0.7516275928578793,0.836932017455573,0.05004800655233388,0.3033432098045137,0.2938445715290052,-0.2696303961195352,0.8361947274148145,0.15806604224776,0.17341771425612817,0.0376920233810345
11,-0.9782489569493804,-0.7211040603811116,0.26609441445134396,-0.665439113668786,0.9958935997577214,0.5574845804711186,-0.17170478090654906,-0.5255732042373973,0.3501013445938659,-0.39062897714778,0.7662752271866395,-0.2988058677946017,-0.26132296959276835,-0.6788309365161833,-0.12393501250722228,-0.7072284112858183,0.5025813251200004,-0.7464325573303647,-0.4920121856385662,-0.24217894778661275,0.9755510633347135,0.4285893799379932,-0.27996763874917807,0.22307356152902647,-0.08893359828739844,-0.5951688843537879,-0.022731155475461007
12,0.6459180457878502,0.9002331308112694,-0.7162549645663774,-0.8876569329077746,0.8760495559344321,0.2375293118668429,-0.3818910332413552,0.7258696620634972,0.05721783280417703,-0.5553103461451991,-0.10280393793091669,0.9829227246899712,0.23336540154401053,0.572038347923427,0.9835683602987888,0.6366969976418171,-0.31082503935641825,-0.01345097546065177,0.2661680378910578,0.7763701470086042,-0.8722356319199314,0.2548566942524306,0.3675940740867083,0.5127007806089923,-0.04471670871522382,-0.651713866633864,-0.8358274093953375
13,0.5526458140176742,-0.32581154411840507,0.722183526353948,-0.5763309918827915,-0.23620811551268028,0.7993975340732704,0.38338966300630095,-0.40155217459133263,-0.010923857909407308,0.15180879309297257,0.5134718652668449,0.8555378865035421,-0.5403121428198052,0.2419134880226781,0.7601802114444312,0.36363551788259696,-0.755975220030626,-0.8811009158190497,0.2422063381981805,0.9254925541828605,0.21614757130577344,0.3296608516391142,-0.6067926136761548,-0.8695888262838865,0.14884969725832997,-0.027826682142684245,-0.9628096304607476
