,0
0,11
1,23
2,47
3,103
4,144
5,199
6,251
7,255
8,261
9,263
10,266
11,267
12,282
13,285
14,290
15,319
16,350
17,363
18,365
19,369
20,386
21,387
22,392
23,394
24,402
25,404
26,414
27,419
28,427
29,438
30,439
31,442
32,450
33,489
34,493
35,495
36,514
37,518
38,528
39,533
40,536
41,544
42,546
43,549
44,550
45,553
46,579
47,587
48,588
49,591
50,594
51,597
52,607
53,632
54,644
55,650
56,662
57,663
58,689
59,694
60,703
61,709
62,711
63,716
64,717
65,718
66,720
67,730
68,731
69,732
70,733
71,735
72,741
73,752
74,762
75,765
76,768
77,771
78,772
79,773
80,774
81,777
82,780
83,782
84,785
85,787
86,795
87,797
88,802
89,808
90,813
91,814
92,816
93,820
94,821
95,830
96,835
97,838
98,844
99,846
100,849
101,853
102,854
103,855
104,857
105,861
106,864
107,870
108,877
109,878
110,879
111,884
112,888
113,893
114,896
115,897
116,898
117,905
118,906
119,908
120,909
121,913
122,914
123,915
124,917
125,924
126,928
127,932
128,942
129,946
130,949
131,950
132,954
133,957
134,959
135,962
136,967
137,969
138,973
139,975
140,976
141,980
142,981
143,982
144,985
145,986
146,987
147,988
148,989
149,990
150,991
151,992
152,994
153,997
154,999
155,1000
156,1003
157,1004
158,1005
159,1009
160,1010
161,1012
162,1017
163,1020
164,1021
165,1023
166,1024
167,1025
168,1027
169,1030
170,1031
171,1032
172,1038
173,1039
174,1040
175,1041
176,1043
177,1045
178,1046
179,1049
180,1050
181,1051
182,1052
183,1053
184,1055
185,1058
186,1060
187,1061
188,1062
189,1063
190,1065
191,1066
192,1067
193,1068
194,1069
195,1070
196,1071
197,1072
198,1074
199,1075
200,1076
201,1077
202,1079
203,1083
204,1085
205,1088
206,1090
207,1092
208,1093
209,1097
210,1098
211,1099
212,1100
213,1101
214,1106
215,1107
216,1108
217,1109
218,1111
219,1112
220,1113
221,1115
222,1116
223,1117
224,1118
225,1119
226,1120
227,1121
228,1124
229,1125
230,1127
231,1128
232,1133
233,1134
234,1136
235,1137
236,1138
237,1139
238,1142
239,1143
240,1144
241,1146
242,1149
243,1151
244,1152
245,1153
246,1154
247,1155
248,1156
249,1158
250,1159
251,1160
252,1161
253,1162
254,1163
255,1165
256,1166
257,1167
258,1171
259,1172
260,1173
261,1174
262,1175
263,1177
264,1178
265,1179
266,1180
267,1181
268,1182
269,1183
270,1184
271,1186
272,1187
273,1189
274,1190
275,1191
276,1192
277,1193
278,1195
279,1196
280,1197
281,1199
282,1201
283,1203
284,1204
285,1205
286,1206
287,1207
288,1208
289,1209
290,1210
291,1211
292,1214
293,1215
294,1216
295,1217
296,1218
297,1219
298,1220
299,1221
300,1222
301,1223
302,1224
303,1227
304,1229
305,1230
306,1231
307,1233
308,1234
309,1235
310,1237
311,1238
312,1239
313,1240
314,1241
315,1242
316,1243
317,1244
318,1245
319,1247
320,1248
321,1249
322,1250
323,1252
324,1254
325,1255
326,1256
327,1257
328,1258
329,1260
330,1261
331,1262
332,1263
333,1264
334,1265
335,1266
336,1267
337,1268
338,1269
339,1270
340,1271
341,1272
342,1273
343,1274
344,1275
345,1276
346,1277
347,1278
348,1279
349,1280
350,1282
351,1283
352,1284
353,1285
354,1286
355,1287
356,1288
357,1289
358,1290
359,1291
360,1292
361,1293
362,1294
363,1295
364,1296
365,1297
366,1298
367,1299
368,1300
369,1301
370,1302
371,1303
372,1304
373,1305
