Format Version,1.23,Take Name,458_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-23 01.53.07.114 P.M.,Capture Start Frame,15439418,Total Frames in Take,1529,Total Exported Frames,1529,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee,Qutee,Qutee,Qutee,Qutee,Qutee
,ID,"D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,2.552063,-0.810719,-2.913623,-15.164243,12.445376,16.331812
1,0.010000,2.421746,-0.826878,-3.048442,-15.145852,12.452621,16.315205
2,0.020000,2.317172,-0.850187,-3.099022,-15.141887,12.452032,16.307962
3,0.030000,2.366257,-0.868045,-3.062102,-15.145864,12.459369,16.309248
4,0.040000,2.489100,-0.838291,-2.906682,-15.160760,12.441124,16.327747
5,0.050000,2.368333,-0.875692,-3.021673,-15.150489,12.455108,16.314714
6,0.060000,2.171668,-0.942066,-3.001400,-15.144033,12.441646,16.300312
7,0.070000,2.193579,-0.909316,-3.045098,-15.141706,12.439129,16.299818
8,0.080000,2.153800,-1.075844,-3.035864,-15.116885,12.436679,16.264606
9,0.090000,2.110431,-0.913113,-3.078162,-15.135743,12.437918,16.295233
10,0.100000,2.371522,-0.836576,-3.115051,-15.141447,12.456931,16.309715
11,0.110000,2.114296,-0.912740,-3.078511,-15.135910,12.438152,16.294531
12,0.120000,2.212673,-0.864131,-3.141820,-15.175958,12.451245,16.387798
13,0.130000,1.974055,-0.771152,-3.264321,-15.156648,12.449950,16.352409
14,0.140000,2.368804,-0.826024,-3.067229,-15.141047,12.451585,16.308071
15,0.150000,2.444718,-0.996164,-3.158924,-15.156813,12.445970,16.331833
16,0.160000,2.054379,-0.928585,-3.042775,-15.137967,12.430847,16.297483
17,0.170000,2.358267,-0.855672,-3.072754,-15.145324,12.460014,16.310938
18,0.180000,2.349413,-0.839699,-3.032757,-15.152569,12.455016,16.316706
19,0.190000,2.118509,-0.900339,-3.092837,-15.131982,12.437231,16.294546
20,0.200000,2.456871,-0.872226,-2.861925,-15.161618,12.442967,16.328650
21,0.210000,2.632873,-0.804895,-3.128293,-15.147316,12.473438,16.310436
22,0.220000,2.105409,-0.966922,-2.994421,-15.141395,12.437116,16.297630
23,0.230000,2.401683,-0.871649,-2.897368,-15.155686,12.435266,16.323133
24,0.240000,2.366329,-0.868269,-3.062105,-15.145816,12.459362,16.309109
25,0.250000,2.080823,-0.949308,-3.006233,-15.132378,12.437046,16.293467
26,0.260000,2.371509,-0.836515,-3.115051,-15.141442,12.456948,16.309790
27,0.270000,2.506127,-0.835649,-2.812303,-15.122289,12.432865,16.298662
28,0.280000,2.106982,-0.907308,-3.048646,-15.140753,12.442832,16.297962
29,0.290000,2.710454,-0.833007,-2.926710,-15.159246,12.456199,16.324572
30,0.300000,2.148615,-0.914198,-3.091936,-15.133819,12.441703,16.295641
31,0.310000,2.110452,-0.913122,-3.078164,-15.135710,12.437937,16.295315
32,0.320000,2.284155,-0.925598,-2.844286,-15.154283,12.431211,16.312752
33,0.330000,2.370886,-0.839583,-3.063861,-15.149462,12.451252,16.313887
34,0.340000,2.102582,-0.901477,-3.088668,-15.135166,12.438551,16.296858
35,0.350000,2.349413,-0.840120,-3.032728,-15.152575,12.455023,16.316702
36,0.360000,2.120575,-0.920972,-3.089185,-15.132830,12.439835,16.296310
37,0.370000,2.268171,-0.895871,-3.129322,-15.137593,12.444964,16.307327
38,0.380000,2.304019,-0.905842,-2.776625,-15.121950,12.417345,16.291832
39,0.390000,1.990602,-0.903706,-3.068469,-15.138499,12.429552,16.285461
40,0.400000,2.407927,-0.853980,-3.066228,-15.148288,12.453784,16.313951
41,0.410000,2.101083,-0.937315,-3.021035,-15.136652,12.439771,16.296869
42,0.420000,2.766376,-0.870742,-2.929509,-15.155723,12.460052,16.327686
43,0.430000,,,,,,
44,0.440000,,,,,,
45,0.450000,,,,,,
46,0.460000,,,,,,
47,0.470000,,,,,,
48,0.480000,,,,,,
49,0.490000,,,,,,
50,0.500000,,,,,,
51,0.510000,,,,,,
