,0
0,203
1,211
2,213
3,214
4,242
5,282
6,286
7,319
8,322
9,324
10,331
11,337
12,364
13,386
14,389
15,391
16,408
17,412
18,415
19,424
20,431
21,432
22,433
23,438
24,440
25,449
26,453
27,462
28,466
29,467
30,469
31,470
32,474
33,476
34,485
35,486
36,487
37,499
38,501
39,505
40,507
41,508
42,509
43,519
44,522
45,524
46,526
47,527
48,528
49,530
50,532
51,537
52,542
53,544
54,545
55,549
56,550
57,552
58,556
59,563
60,567
61,574
62,575
63,576
64,582
65,583
66,584
67,589
68,590
69,591
70,594
71,596
72,598
73,599
74,603
75,605
76,608
77,613
78,614
79,615
80,616
81,618
82,619
83,622
84,624
85,625
86,626
87,631
88,633
89,635
90,636
91,637
92,639
93,640
94,643
95,645
96,647
97,648
98,650
99,651
100,652
101,653
102,655
103,656
104,658
105,660
106,661
107,663
108,664
109,669
110,672
111,673
112,674
113,675
114,676
115,678
116,680
117,681
118,684
119,685
120,686
121,688
122,689
123,690
124,691
125,694
126,695
127,696
128,701
129,703
130,706
131,709
132,714
133,715
134,716
135,718
136,720
137,722
138,724
139,725
140,727
141,728
142,729
143,730
144,731
145,732
146,734
147,735
148,736
149,738
150,740
151,741
152,742
153,743
154,744
155,745
156,747
157,748
158,749
159,751
160,752
161,753
162,755
163,756
164,757
165,758
166,759
167,762
168,763
169,764
170,765
171,766
172,768
173,769
174,770
175,773
176,776
177,777
178,778
179,781
180,783
181,784
182,785
183,786
184,788
185,790
186,791
187,793
188,794
189,795
190,796
191,797
192,798
193,799
194,800
195,801
196,802
197,803
198,804
199,805
200,806
201,807
202,808
203,809
204,810
205,811
206,812
207,813
208,814
209,815
210,816
211,817
212,818
213,819
214,820
215,822
216,823
217,824
218,826
219,827
220,828
221,829
222,830
223,831
224,832
225,833
226,834
227,835
228,836
229,837
230,838
231,839
232,841
233,842
234,843
235,844
236,845
237,846
238,847
239,848
240,849
241,850
242,851
243,852
244,853
245,854
246,855
247,856
248,857
249,858
250,859
251,860
252,861
253,862
254,863
255,864
256,865
257,866
258,867
259,868
260,869
261,870
262,871
263,872
264,873
265,874
266,875
267,876
268,877
269,878
270,879
271,880
272,881
273,882
