,0
0,90
1,116
2,117
3,130
4,134
5,147
6,206
7,222
8,237
9,255
10,257
11,276
12,291
13,293
14,294
15,295
16,309
17,314
18,325
19,346
20,359
21,368
22,369
23,371
24,379
25,382
26,383
27,386
28,388
29,396
30,397
31,400
32,409
33,427
34,428
35,442
36,454
37,456
38,469
39,481
40,482
41,485
42,487
43,493
44,515
45,518
46,525
47,532
48,533
49,541
50,549
51,550
52,566
53,567
54,569
55,575
56,586
57,599
58,606
59,611
60,614
61,615
62,617
63,619
64,624
65,626
66,630
67,636
68,638
69,640
70,645
71,647
72,652
73,653
74,672
75,676
76,683
77,684
78,689
79,691
80,696
81,697
82,712
83,714
84,716
85,721
86,724
87,725
88,726
89,727
90,730
91,732
92,735
93,736
94,741
95,753
96,756
97,762
98,763
99,765
100,767
101,769
102,770
103,772
104,773
105,775
106,781
107,783
108,786
109,792
110,796
111,803
112,804
113,806
114,807
115,812
116,813
117,814
118,817
119,823
120,826
121,828
122,829
123,830
124,831
125,837
126,838
127,841
128,844
129,847
130,849
131,850
132,852
133,853
134,856
135,859
136,862
137,868
138,870
139,872
140,876
141,877
142,878
143,879
144,884
145,890
146,893
147,895
148,897
149,898
150,899
151,902
152,904
153,909
154,910
155,913
156,919
157,920
158,921
159,922
160,923
161,925
162,926
163,927
164,928
165,929
166,930
167,931
168,932
169,933
170,935
171,937
172,940
173,942
174,949
175,950
176,951
177,953
178,955
179,956
180,959
181,960
182,962
183,964
184,965
185,966
186,968
187,972
188,974
189,975
190,978
191,980
192,983
193,985
194,988
195,989
196,990
197,991
198,993
199,995
200,997
201,998
202,1004
203,1005
204,1006
205,1009
206,1010
207,1011
208,1012
209,1013
210,1014
211,1017
212,1018
213,1021
214,1024
215,1025
216,1028
217,1029
218,1030
219,1031
220,1032
221,1033
222,1034
223,1035
224,1038
225,1040
226,1044
227,1045
228,1047
229,1052
230,1053
231,1054
232,1057
233,1060
234,1062
235,1063
236,1065
237,1067
238,1069
239,1070
240,1071
241,1073
242,1074
243,1075
244,1078
245,1079
246,1080
247,1082
248,1084
249,1085
250,1086
251,1087
252,1088
253,1089
254,1090
255,1095
256,1096
257,1098
258,1099
259,1100
260,1101
261,1102
262,1103
263,1104
264,1105
265,1107
266,1108
267,1109
268,1110
269,1111
270,1112
271,1113
272,1114
273,1116
274,1117
275,1119
276,1120
277,1122
278,1123
279,1124
280,1125
281,1126
282,1127
283,1128
284,1129
285,1130
286,1131
287,1132
288,1133
289,1134
290,1136
291,1137
292,1138
293,1139
294,1140
295,1143
296,1144
297,1145
298,1147
299,1149
300,1150
301,1151
302,1152
303,1153
304,1154
305,1155
306,1156
307,1157
308,1158
309,1159
310,1160
311,1161
312,1162
313,1163
314,1164
315,1165
316,1166
317,1167
318,1168
319,1170
320,1171
321,1172
322,1173
323,1174
324,1176
325,1177
326,1178
327,1179
328,1180
329,1181
330,1183
331,1184
332,1185
333,1186
334,1187
335,1188
336,1189
337,1190
338,1191
339,1192
340,1193
341,1194
342,1195
343,1196
344,1197
345,1198
346,1199
347,1200
348,1201
349,1202
350,1203
351,1204
352,1205
353,1206
354,1207
355,1208
356,1209
357,1211
358,1212
359,1213
360,1214
361,1215
362,1217
363,1218
364,1219
365,1220
366,1221
367,1222
368,1223
369,1224
370,1225
371,1226
372,1227
373,1228
374,1229
375,1230
376,1231
377,1232
378,1233
379,1234
380,1235
