,0
0,82
1,89
2,134
3,138
4,142
5,154
6,159
7,160
8,170
9,177
10,188
11,192
12,194
13,198
14,216
15,217
16,227
17,230
18,232
19,243
20,244
21,248
22,257
23,271
24,275
25,276
26,277
27,279
28,280
29,281
30,284
31,286
32,287
33,290
34,291
35,292
36,293
37,294
38,298
39,301
40,303
41,305
42,306
43,307
44,309
45,310
46,315
47,316
48,317
49,319
50,322
51,324
52,325
53,326
54,327
55,328
56,329
57,330
58,331
59,334
60,335
61,340
62,342
63,343
64,349
65,350
66,351
67,352
68,353
69,354
70,357
71,359
72,360
73,361
74,363
75,364
76,365
77,366
78,368
79,369
80,370
81,371
82,372
83,374
84,376
85,377
86,378
87,379
88,380
89,382
90,383
91,384
92,385
93,386
94,387
95,389
96,390
97,391
98,392
99,393
100,394
101,395
102,397
103,398
104,399
105,400
106,401
107,402
108,403
109,404
110,405
111,406
112,407
113,408
114,409
115,410
116,411
