,x,z,y_rot,ind
0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0
2,0.0022990992,0.0043756217,0.25429812,0
3,0.004786765,0.009381566,0.35584372,0
4,0.006384684,0.014799807,0.3165469,0
5,0.0073619233,0.020782556,0.14421846,0
6,0.008198636,0.027413873,-0.1597061,0
7,0.009282463,0.034683753,-0.5618973,0
8,0.010815108,0.042208876,-1.0361099,0
9,0.012750145,0.049782164,-1.5538406,0
10,0.014692039,0.057846963,-2.1146317,0
11,0.015980184,0.066403925,-2.8092117,0
12,0.021523194,0.07373477,-3.3750687,0
13,0.02765715,0.07519531,-3.932747,0
14,0.034223706,0.073428854,-4.5070267,0
15,0.040821504,0.06800175,-5.133461,0
16,0.04735805,0.058899723,-5.773323,0
17,0.053728204,0.04640092,-6.443123,0
18,0.059890464,0.03134829,-7.1437454,0
19,0.06565038,0.014208328,-7.85334,0
20,0.07039797,-0.004570212,-8.656319,0
21,0.073772766,-0.023980718,-9.416267,0
22,0.07479952,-0.043807223,-10.138954,0
23,0.073079854,-0.06392194,-10.769569,0
24,0.06894061,-0.08448292,-11.297951,0
25,0.062656015,-0.10476148,-11.762123,0
26,0.054944847,-0.12493603,-12.16291,0
27,0.0462002,-0.1449946,-12.4907,0
28,0.036826797,-0.16518368,-12.754005,0
29,0.027141929,-0.18569875,-12.961433,0
30,0.017310914,-0.20683572,-13.105873,0
31,0.0074181743,-0.22873303,-13.186592,0
32,-0.0024854448,-0.2512951,-13.207771,0
33,-0.012353664,-0.27413034,-13.175575,0
34,-0.022156026,-0.29662785,-13.098824,0
35,-0.03189527,-0.31807286,-12.983528,0
36,-0.041566398,-0.3378815,-12.838844,0
37,-0.051311027,-0.35569492,-12.659584,0
38,-0.06115613,-0.3713832,-12.456001,0
39,-0.07125965,-0.38505834,-12.220711,0
40,-0.08171468,-0.39691725,-11.952126,0
41,-0.09264536,-0.40720668,-11.645729,0
42,-0.104177006,-0.41612187,-11.292549,0
43,-0.116392374,-0.42380518,-10.887215,0
44,-0.12944537,-0.43047625,-10.422981,0
45,-0.14374295,-0.43626073,-9.941658,0
46,-0.15993586,-0.44115305,-9.576424,0
47,-0.16987608,-0.44600958,-9.37339,0
48,-0.17609349,-0.45009035,-9.223946,0
49,-0.18069859,-0.45337036,-9.068886,0
50,-0.18432318,-0.456111,-8.868782,0
51,-0.18746984,-0.4585083,-8.601295,0
52,-0.19042742,-0.46064672,-8.244484,0
53,-0.19338083,-0.46247444,-7.785591,0
54,-0.1964589,-0.46392792,-7.2283096,0
55,-0.19989443,-0.4647665,-6.59684,0
56,-0.20380235,-0.46442217,-5.937599,0
57,-0.2083114,-0.46201995,-5.299507,0
58,-0.21362615,-0.4566702,-4.7208633,0
59,-0.21914734,-0.44750467,-4.190071,0
60,-0.22319956,-0.43347389,-3.7101212,0
61,-0.22460529,-0.41487193,-3.277748,0
62,-0.22209303,-0.39217973,-2.8747635,0
63,-0.21572207,-0.36514962,-2.4073257,0
