,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.9748308651477102,-0.3548908276745004,0.11257913144485232,-0.6811907264505117,0.03186728240042025,0.19541609675707883,-0.9843893405267046,-0.8198591653339664,-0.6297685419666756,0.8893819612387832,0.3622403880189238,0.9066796207923198,-0.6210859260997728,0.5155315772151947,-0.6498882063012368,-0.4605977824097405,0.4016117676694779,-0.443673470795384,0.20803074696282264,0.21163061834466812,-0.08131654488485496,0.506925683305917,-0.03814981578621257,-0.7108809933403619
1,0.2475980255192265,0.7014944485997088,-0.11467174641784417,0.30623162786448255,0.7473020138125788,-0.9753245275907942,0.2403496225306856,-0.6938576600551745,0.39826182404212584,0.035338055456348494,0.610215078753428,-0.3882913941032997,0.5305595998290411,0.4287518993216366,-0.08210537517254779,-0.1252587651571635,-0.9663674793772101,0.40577106367065263,0.9621046820290036,0.7432298495485299,0.16900973906258,0.6791111446906795,0.9415634173362215,0.43791452416072607
2,0.14015736187320482,0.7014944485997088,-0.11467174641784417,0.30623162786448255,0.7473020138125788,-0.9753245275907942,0.3737063715936384,-0.6938576600551745,0.39826182404212584,0.035338055456348494,0.610215078753428,-0.3239695769765374,0.5305595998290411,0.4287518993216366,-0.08210537517254779,-0.20702517953319277,-0.9663674793772101,0.40577106367065263,0.9621046820290036,0.7432298495485299,0.16900973906258,0.6791111446906795,0.9415634173362215,0.43791452416072607
3,0.9765997482400435,-0.3548908276745004,0.11257913144485232,-0.6811907264505117,0.03186728240042025,0.19541609675707883,-0.9843893405267046,-0.8198591653339664,-0.4750139400400286,0.8893819612387832,0.4266428365180608,0.9395266106557487,-0.6210859260997728,0.6307219942275037,-0.6498882063012368,-0.4605977824097405,0.4016117676694779,-0.443673470795384,0.20803074696282264,0.028484118823849602,-0.08131654488485496,0.506925683305917,-0.03814981578621257,-0.7108809933403619
4,-0.6433682896113575,0.6278120904116276,-0.1839593005183262,0.8881204549374861,-0.35958323793344826,0.42076830967452983,0.9432838817303186,-0.14013970833669442,0.9408095656666986,-0.9423885841945179,-0.04608783255249449,0.250392112218047,-0.8099231450134206,0.2681473381292794,-0.9220364749922569,0.010039075695487343,0.5954252112060363,0.26563912880652407,0.02931523971678951,0.5410912170825186,0.049584763768255824,0.13396851040112012,0.9503512791506545,-0.32275690008742264
5,0.9926744888700156,-0.3548908276745004,0.11257913144485232,-0.6811907264505117,0.03186728240042025,0.1565821058462511,-0.9843893405267046,-0.8198591653339664,-0.6297685419666756,0.8893819612387832,0.3622403880189238,0.8594079987269456,-0.6103469285131058,0.40071634605211437,-0.6498882063012368,-0.4605977824097405,0.4016117676694779,-0.443673470795384,0.20803074696282264,0.21163061834466812,-0.08131654488485496,0.7218740843446794,-0.03814981578621257,-0.7108809933403619
6,-0.7482209797861683,0.620381398181596,-0.5272319339702958,-0.6709556186986838,0.3040380607298403,-0.6521895488791958,0.33715676499137426,-0.6788404216146677,-0.45239555194634984,-0.6080631750417369,-0.8225599504632153,-0.3995577777564632,-0.9829293759413018,0.4563538008630157,-0.1512961801500119,-0.6400042988785242,-0.06794073584158489,-0.8830545072986664,0.5168818179381605,0.18943452032330454,0.3400636919011726,0.28608421795729266,0.8100952243797743,0.8465186996485516
7,-0.7828968857645422,-0.7266773598742327,0.6360950383849113,0.9563191805845843,0.8094413510813487,-0.7998753892876722,0.3288069542405505,0.25207920922315763,0.4938639707599317,0.02270733169010497,-0.2703048255917788,0.7960690133070016,-0.7509920618886727,-0.6097380123133449,0.6969806679093511,-0.9110602585966701,0.8815276130569358,-0.04828995261700486,0.86953973719391,-0.01835965075995838,0.255200218483451,-0.7330410754960113,0.0644101133867907,0.20878761176477623
8,-0.7482209797861683,0.620381398181596,-0.5272319339702958,-0.6709556186986838,0.17910249249376697,-0.6521895488791958,0.33715676499137426,-0.6788404216146677,-0.45239555194634984,-0.6080631750417369,-0.8225599504632153,-0.3995577777564632,-0.9829293759413018,0.4563538008630157,-0.1512961801500119,-0.6400042988785242,-0.06794073584158489,-0.8830545072986664,0.5168818179381605,0.18943452032330454,0.3400636919011726,0.28608421795729266,0.8547440025146853,0.8465186996485516
9,0.9565746117679264,-0.002558654430446783,-0.17619780507082194,0.07193800029860897,-0.5088484510853266,0.172452013383243,-0.539873622432532,-0.09753578628856885,0.7963193610054295,0.35855591551949173,0.4399166397405503,0.02263274628154277,0.6473949914168913,-0.5694892908209337,-0.2836834013608611,0.7588294076277506,0.30439262824413804,0.6119278565840471,-0.34737311731035003,0.7702600863623936,-0.8013907837077683,0.5203300552362691,0.676043540653652,0.532124431624265
10,-0.17473393243418545,0.9406339006707185,0.8376593358600155,0.13113465469541774,0.9679539271310076,0.30971668891300275,-0.4485077169336793,-0.06446877624127656,0.8485262879867768,0.658642926048465,-0.015189454238200062,-0.23224005165374306,-0.32123507497454384,-0.6785451521726662,0.6876061554417772,0.6031361988784125,-0.6950746319234486,-0.5472730294191406,-0.9377195750977498,0.42709646573447824,0.277643772836097,0.1912201164211751,0.5535813714113043,-0.5332898762994216
11,0.7889010761141353,-0.8248911654910525,-0.06809780643026109,-0.44989706398043317,0.8883767512233307,0.18615534039501336,0.8231040520486108,0.7183346863111524,0.5466462450861349,0.9090711761594172,-0.763522055413886,-0.4669567792352356,0.9195877591769788,0.7508471758979567,0.3469302165913599,0.6921896006103885,0.9693109737167749,-0.30428294774678455,0.7867373565290072,0.9330470390672021,0.2521836533651163,-0.1815382629744582,0.6206294437972768,-0.24204878455329082
12,0.09174784846799611,-0.7607506015963192,-0.24886733607222977,0.6317625527422401,0.2962983982953251,0.20868869636748388,0.2560162574014111,0.11294097083935828,-0.6369149180602454,-0.7649785118358139,0.8050900655217372,0.3017237215919295,0.24243039282137513,-0.7581322040382013,-0.5718054072124892,0.6988723830120591,-0.8098450738075991,-0.7969798340691223,0.8237197346281004,-0.7991856298221351,-0.19901931643855963,-0.34644311819052587,-0.04262681925179823,-0.06146210201506652
13,-0.32308534839960346,0.088441715198877,-0.11139745899520181,-0.9753251331221648,-0.46418505843413627,-0.2615095484121195,0.17080730845676606,0.7294481028750368,-0.01868889370690674,0.11520151688630964,0.37555938076161666,-0.3423469362757938,-0.16886487819451368,0.1792284874846677,0.31854912741077035,-0.6667361773634812,0.11686801592194818,0.9751106240250622,0.4957910210730392,-0.7750170751261023,-0.4139907609383193,0.26067835582196097,-0.9600928297466131,-0.9627708743668968
14,0.697759624140512,-0.9422519083160796,0.9316627963615816,0.2855871124086984,-0.31072833248511134,-0.6135675447989648,0.6612036165845436,-0.8665099441939474,0.3658919794832862,-0.5147067331383277,-0.7040736025318095,0.5629348939072498,-0.5563064390322685,0.4710609727758308,0.4881009420532898,0.5666097590968868,0.7683514381003762,-0.8973321428677112,0.5579318865625154,-0.40293039583268775,0.3611386053925043,-0.6156656933290405,-0.5469252831104179,-0.0829508629105129
15,0.8109581868246769,0.1957594418914268,0.45886141347825804,-0.3751478876154377,0.4957881706992442,-0.34470978253487927,-0.6203051378751243,-0.8621165910163189,0.13222347073242569,-0.139381829736406,0.41421594023943853,0.21330830403234802,0.9742457155295172,-0.6345850175692671,0.20810513756547566,0.2253967169308968,-0.018980836570887005,0.627089563464502,-0.7484851102028389,-0.2800431145414033,-0.974414772380978,-0.012699063896577822,-0.6253646318911561,-0.9139245263222158
16,-0.8572784501131046,-0.17207814250214248,-0.23592999134701564,0.5231749973597548,0.7134823858736361,-0.427132070653933,0.7479830115961663,-0.4924584272885053,0.04126578511775403,-0.5495798898029929,-0.11225241507822892,0.9909943896582907,-0.5892714851446035,0.37344957324706596,-0.17201129153822414,-0.24070012175899413,-0.0806849290425744,-0.8103796022943872,0.7833343747278521,-0.6542874551024933,-0.6809533438262645,0.5631758616735361,0.2493969408784269,-0.40704603621790914
17,0.9497806734152419,-0.00155460526378981,0.8360711232932665,-0.9650258672784238,0.5546850735402169,-0.18192519940609886,-0.002842276116904685,0.7416949479095754,-0.820014654350004,0.05256317357276252,0.7001039335377148,0.0697537109548616,-0.35195378024742685,-0.21423296200262176,-0.17046103887732933,0.5324602836202963,-0.33557434736343184,-0.10224007806422053,0.7316343905597684,0.3899486122720097,0.28665149673819545,0.003747165816022857,-0.741133213519354,0.08199621330704865
