,0
0,142
1,162
2,168
3,189
4,221
5,226
6,237
7,238
8,272
9,294
10,301
11,320
12,341
13,348
14,358
15,367
16,369
17,384
18,392
19,396
20,398
21,403
22,408
23,420
24,424
25,431
26,440
27,449
28,452
29,463
30,494
31,498
32,503
33,504
34,508
35,511
36,515
37,518
38,532
39,534
40,537
41,547
42,548
43,549
44,565
45,580
46,583
47,587
48,592
49,598
50,609
51,623
52,640
53,642
54,653
55,654
56,659
57,660
58,664
59,668
60,673
61,678
62,680
63,686
64,688
65,689
66,691
67,692
68,695
69,699
70,712
71,716
72,719
73,722
74,744
75,749
76,758
77,761
78,768
79,769
80,771
81,775
82,778
83,781
84,782
85,786
86,787
87,789
88,794
89,795
90,803
91,806
92,807
93,808
94,809
95,812
96,815
97,821
98,825
99,826
100,827
101,829
102,831
103,837
104,838
105,839
106,851
107,855
108,858
109,859
110,861
111,863
112,865
113,869
114,870
115,871
116,873
117,874
118,878
119,883
120,887
121,900
122,904
123,910
124,912
125,913
126,915
127,916
128,918
129,920
130,924
131,926
132,927
133,933
134,937
135,939
136,941
137,943
138,944
139,946
140,947
141,949
142,950
143,952
144,954
145,959
146,961
147,962
148,964
149,966
150,968
151,973
152,978
153,980
154,981
155,984
156,985
157,986
158,990
159,991
160,993
161,994
162,995
163,996
164,997
165,1000
166,1002
167,1003
168,1004
169,1006
170,1007
171,1008
172,1013
173,1014
174,1020
175,1021
176,1024
177,1026
178,1028
179,1029
180,1030
181,1031
182,1032
183,1033
184,1039
185,1041
186,1043
187,1044
188,1045
189,1047
190,1050
191,1055
192,1057
193,1060
194,1061
195,1062
196,1064
197,1066
198,1068
199,1069
200,1071
201,1072
202,1073
203,1074
204,1075
205,1076
206,1078
207,1082
208,1088
209,1089
210,1092
211,1096
212,1098
213,1100
214,1102
215,1104
216,1105
217,1106
218,1107
219,1108
220,1110
221,1111
222,1113
223,1114
224,1116
225,1117
226,1118
227,1120
228,1121
229,1122
230,1123
231,1124
232,1125
233,1129
234,1131
235,1132
236,1135
237,1136
238,1137
239,1140
240,1142
241,1143
242,1144
243,1145
244,1147
245,1150
246,1151
247,1152
248,1153
249,1154
250,1156
251,1157
252,1159
253,1161
254,1164
255,1165
256,1166
257,1167
258,1169
259,1170
260,1171
261,1172
262,1174
263,1177
264,1178
265,1180
266,1181
267,1186
268,1187
269,1188
270,1189
271,1190
272,1191
273,1192
274,1193
275,1194
276,1196
277,1197
278,1198
279,1200
280,1202
281,1204
282,1205
283,1206
284,1207
285,1209
286,1211
287,1212
288,1214
289,1215
290,1216
291,1218
292,1219
293,1220
294,1221
295,1222
296,1223
297,1224
298,1226
299,1228
300,1229
301,1230
302,1232
303,1233
304,1234
305,1235
306,1236
307,1237
308,1238
309,1239
310,1240
311,1242
312,1243
313,1244
314,1245
315,1246
316,1247
317,1248
318,1249
319,1250
320,1251
321,1252
322,1253
323,1254
324,1255
325,1256
326,1257
327,1258
328,1259
329,1260
330,1261
331,1262
332,1263
333,1264
334,1265
335,1266
336,1267
337,1268
338,1269
339,1270
340,1271
341,1272
342,1273
343,1274
344,1275
345,1276
346,1277
347,1278
348,1279
349,1280
350,1281
351,1282
352,1283
353,1284
354,1285
355,1286
356,1287
357,1288
358,1289
359,1290
360,1291
361,1292
362,1293
363,1294
364,1295
365,1296
366,1297
367,1298
368,1299
369,1300
370,1301
371,1302
