,x,z,y_rot,ind
0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0
2,0.002434695,0.0014079453,-1.0975342,0
3,0.003995873,0.0015919534,-2.1598206,0
4,0.0034207334,0.0007493517,-3.178131,0
5,0.000827736,-0.00044181198,-4.148834,0
6,-0.0032594572,-0.0015083794,-5.061554,0
7,-0.0079982625,-0.002297461,-5.876465,0
8,-0.012914914,-0.0026538875,-6.608917,0
9,-0.01779119,-0.0025525764,-7.2506714,0
10,-0.0228861,-0.0020209337,-7.776581,0
11,-0.028137311,-0.0007834714,-8.108551,0
12,-0.028780293,0.00021083467,-8.483673,0
13,-0.03097412,-0.0025961008,-8.618042,0
14,-0.033348903,-0.006338574,-8.605133,0
15,-0.035191588,-0.012071494,-8.487671,0
16,-0.032858543,-0.022578072,-8.112915,0
17,-0.03180959,-0.033225127,-8.078491,0
18,-0.03253821,-0.048293613,-7.5026855,0
19,-0.03224163,-0.0645192,-6.872345,0
20,-0.03206434,-0.07866347,-6.1128235,0
21,-0.029301355,-0.09257635,-5.3408813,0
22,-0.022444956,-0.106462955,-4.5282593,0
23,-0.009414398,-0.121012725,-3.4728088,0
24,0.0015709791,-0.13259226,-2.3360596,0
25,0.020106174,-0.14194773,-1.1174927,0
26,0.035839073,-0.14679386,0.32705688,0
27,0.056568425,-0.15028349,1.943446,0
28,0.07528423,-0.15055194,3.6341436,0
29,0.09875478,-0.14860138,5.3000507,0
30,0.11996202,-0.1449001,6.870905,0
31,0.14494745,-0.14072666,8.399752,0
32,0.16508682,-0.13617887,9.695225,0
33,0.18510424,-0.13171472,10.901415,0
34,0.19883211,-0.12724385,11.792964,0
35,0.21020497,-0.1220672,12.407221,0
36,0.21667792,-0.11750339,12.674023,0
37,0.22079758,-0.112344205,12.573681,0
38,0.22234769,-0.10900301,12.115984,0
39,0.2210747,-0.104738526,11.395822,0
40,0.21687357,-0.101646885,10.567196,0
41,0.2104729,-0.09716311,9.779833,0
42,0.20374438,-0.09295969,9.053299,0
43,0.19741128,-0.087415375,8.408696,0
44,0.19196524,-0.08180189,7.8443756,0
45,0.18764272,-0.07447804,7.396088,0
46,0.1844975,-0.066166244,7.033026,0
47,0.18250313,-0.0561167,6.750197,0
48,0.18160285,-0.0454276,6.5536714,0
49,0.18162997,-0.033055164,6.418761,0
50,0.18243453,-0.019003484,6.329192,0
51,0.18404742,-0.0029504038,6.275576,0
52,0.18665057,0.015156932,6.2099323,0
53,0.1905277,0.035147075,6.1092453,0
54,0.19590689,0.057034582,5.9581,0
55,0.20279047,0.08124992,5.7967873,0
56,0.2108615,0.10833005,5.659995,0
57,0.21994093,0.13887498,5.550115,0
58,0.2297681,0.17373903,5.451237,0
59,0.23994264,0.21351863,5.32891,0
60,0.24998292,0.25826427,5.134881,0
61,0.2599538,0.30758837,4.827584,0
62,0.2750825,0.35706678,4.414674,0
63,0.2960851,0.4061459,3.8285713,0
64,0.31473732,0.4601858,3.0859196,0
65,0.3380808,0.5120128,2.1287584,0
