,x,z,y_rot,ind
0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0
2,0.008769538,0.00580178,-0.58291626,0
3,0.019331109,0.011896541,-1.1293945,0
4,0.029518273,0.016359968,-1.5695801,0
5,0.03862488,0.018757842,-1.9030457,0
6,0.046585836,0.01943101,-2.131134,0
7,0.053458773,0.018421307,-2.2493591,0
8,0.059346184,0.015765097,-2.2473755,0
9,0.0643489,0.0116811115,-2.132019,0
10,0.06858127,0.0064767525,-1.9212646,0
11,0.07209697,-0.00017925538,-1.6622009,0
12,0.0748477,-0.009120461,-1.4189758,0
13,0.079587296,-0.010546349,-1.5401917,0
14,0.08600616,-0.011452658,-1.61203,0
15,0.08737214,-0.0077685453,-1.6197205,0
16,0.085213944,-0.0047492012,-1.4528809,0
17,0.0828858,-0.0016246326,-1.2899475,0
18,0.07989565,0.0017765351,-1.1010742,0
19,0.077201314,0.0055048317,-0.9187622,0
20,0.07475029,0.008954607,-0.7269287,0
21,0.07330987,0.012230884,-0.68374634,0
22,0.07212323,0.015411425,-0.618103,0
23,0.070112586,0.016747642,-0.14712524,0
24,0.068881035,0.016970921,0.29730225,0
25,0.06641081,0.015693516,0.50612247,0
26,0.063144244,0.012416683,0.25650105,0
27,0.06010095,0.011248428,0.18471488,0
28,0.057275016,0.011183932,0.09628157,0
29,0.054302663,0.012536991,0.124170214,0
30,0.05154702,0.014780436,0.15821187,0
31,0.0482017,0.017744116,0.00942944,0
32,0.044831835,0.019828513,-0.26803637,0
33,0.042993285,0.021725658,-0.6809087,0
34,0.04111251,0.020844042,-0.9272466,0
35,0.040123567,0.021436296,-1.408814,0
36,0.039558202,0.020871006,-1.7225347,0
37,0.040321406,0.022410005,-2.3318791,0
38,0.040548235,0.023393005,-2.8571782,0
39,0.04072409,0.026555765,-3.6232305,0
40,0.040619135,0.029969279,-4.39975,0
41,0.038867563,0.035957273,-5.3494267,0
42,0.03413746,0.042033244,-6.239533,0
43,0.02738694,0.050145995,-7.244477,0
44,0.02095601,0.057231642,-8.128967,0
45,0.016239088,0.065480985,-9.102081,0
46,0.014087321,0.07229518,-10.088318,0
47,0.014492149,0.07971694,-11.000702,0
48,0.016873062,0.08557082,-11.986176,0
49,0.020395242,0.08735957,-13.093353,0
50,0.024614401,0.08580192,-14.232422,0
51,0.02870769,0.083687425,-15.258362,0
52,0.031676926,0.08392807,-16.193268,0
53,0.032255128,0.08707654,-17.043121,0
54,0.02933484,0.09351054,-17.856567,0
55,0.021790858,0.10371281,-18.538208,0
56,0.010505641,0.11873366,-19.080475,0
57,-0.0037368806,0.13836217,-19.41568,0
58,-0.020054428,0.16314286,-19.51947,0
59,-0.03758902,0.19229755,-19.395813,0
60,-0.0556938,0.22431186,-19.060913,0
61,-0.07430687,0.25843066,-18.446442,0
62,-0.09370677,0.29268476,-17.734558,0
63,-0.11306359,0.32583034,-17.0029,0
64,-0.13086611,0.3558373,-16.41977,0
65,-0.14684369,0.38293096,-15.92514,0
