,x,z,y_rot,ind
0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0
2,-0.0008311229,0.00079636823,-0.3571167,0
3,-0.0018504136,0.003325211,-0.7172241,0
4,-0.0025052344,0.006639508,-1.0690308,0
5,-0.0027063806,0.010113199,-1.396698,0
6,-0.0024311603,0.013455206,-1.6957092,0
7,-0.0018411223,0.016467523,-1.9567566,0
8,-0.00059069274,0.01915931,-2.171112,0
9,0.00075355684,0.021490298,-2.364441,0
10,0.006369365,0.023523942,-2.6746216,0
11,0.015078242,0.025737507,-3.0143433,0
12,0.02559253,0.027699854,-3.352417,0
13,0.03745061,0.029177796,-3.6733093,0
14,0.050374612,0.030099725,-3.9638062,0
15,0.0640597,0.030484695,-4.2227173,0
16,0.07832134,0.030308858,-4.470154,0
17,0.09279351,0.030022576,-4.690033,0
18,0.10783798,0.030161053,-5.034088,0
19,0.122572385,0.03233294,-5.4061584,0
20,0.13544211,0.038185522,-5.7713623,0
21,0.14492099,0.049618043,-6.1519165,0
22,0.15039535,0.067137375,-6.4500732,0
23,0.1506244,0.08015175,-6.8523865,0
24,0.14452389,0.0890791,-7.2428284,0
25,0.13301514,0.09509533,-7.663025,0
26,0.11731024,0.09968463,-7.9973145,0
27,0.0988151,0.103766814,-8.279938,0
28,0.07881165,0.107601635,-8.52594,0
29,0.058368005,0.111209765,-8.748138,0
30,0.038215287,0.114474215,-8.922638,0
31,0.018350339,0.1168761,-9.066803,0
32,-0.0016857293,0.118392184,-9.2656555,0
33,-0.020528562,0.120470926,-9.48465,0
34,-0.03791537,0.12271157,-9.692017,0
35,-0.05399543,0.12488073,-9.873322,0
36,-0.06769635,0.12680973,-10.014191,0
37,-0.07942707,0.1289967,-10.114838,0
38,-0.090923175,0.13096182,-10.286224,0
39,-0.10200412,0.13296586,-10.507629,0
40,-0.1132485,0.13468532,-10.798309,0
41,-0.12385531,0.13502458,-11.153107,0
42,-0.13241258,0.13297589,-11.465271,0
43,-0.1382743,0.12944594,-11.676483,0
44,-0.14771888,0.12774283,-11.830902,0
45,-0.1548156,0.12371605,-11.911682,0
46,-0.16596648,0.122399814,-11.949219,0
47,-0.18100236,0.123127446,-11.965057,0
48,-0.19944787,0.124566436,-11.897308,0
49,-0.2158899,0.11921437,-11.787323,0
50,-0.22684947,0.11156427,-11.608032,0
51,-0.23326549,0.10462171,-11.449036,0
52,-0.23633069,0.09934099,-11.1944275,0
53,-0.23575567,0.09587537,-10.825775,0
54,-0.23242873,0.09491198,-10.384277,0
55,-0.22748251,0.09659518,-9.897278,0
56,-0.22149011,0.100152805,-9.418335,0
57,-0.21504116,0.10484877,-8.974731,0
58,-0.20862345,0.110070065,-8.575378,0
59,-0.20264292,0.115077026,-8.206177,0
60,-0.19721779,0.11959696,-7.840149,0
61,-0.19203816,0.12402794,-7.366577,0
62,-0.18713948,0.12981787,-6.945038,0
63,-0.18261795,0.1368387,-6.417877,0
64,-0.17837594,0.14679563,-5.9906006,0
