,x,z,y_rot,ind
0,0.0,0.0,0.0,"[0.6204593377321184, 0.461525809963389, 0.06184392162774843, 0.029761295859327186, 0.9730855670943304, 0.019000804924161008, 0.8180168402264996, -0.7165653892291766, 0.9642527537491568, 0.5875955924603513, 0.8660406807053298, 0.49759302018675866, -0.378858407422241, -0.9775693205968805, -0.012100452400507056, 0.10583782281014797, -0.781829207300579, 0.36185498226379087, 0.6787877422073734, -0.07626366725505362, -0.7708034989665264, -0.9480471285125451, 0.9594942741964572, 0.9833780447546909, 0.2014068424939084, 0.734501283903092]"
1,0.0037872656,0.0029666794,0.059853807,"[0.6204593377321184, 0.461525809963389, 0.06184392162774843, 0.029761295859327186, 0.9730855670943304, 0.019000804924161008, 0.8180168402264996, -0.7165653892291766, 0.9642527537491568, 0.5875955924603513, 0.8660406807053298, 0.49759302018675866, -0.378858407422241, -0.9775693205968805, -0.012100452400507056, 0.10583782281014797, -0.781829207300579, 0.36185498226379087, 0.6787877422073734, -0.07626366725505362, -0.7708034989665264, -0.9480471285125451, 0.9594942741964572, 0.9833780447546909, 0.2014068424939084, 0.734501283903092]"
2,0.005065263,0.005290662,0.22600213,"[0.6204593377321184, 0.461525809963389, 0.06184392162774843, 0.029761295859327186, 0.9730855670943304, 0.019000804924161008, 0.8180168402264996, -0.7165653892291766, 0.9642527537491568, 0.5875955924603513, 0.8660406807053298, 0.49759302018675866, -0.378858407422241, -0.9775693205968805, -0.012100452400507056, 0.10583782281014797, -0.781829207300579, 0.36185498226379087, 0.6787877422073734, -0.07626366725505362, -0.7708034989665264, -0.9480471285125451, 0.9594942741964572, 0.9833780447546909, 0.2014068424939084, 0.734501283903092]"
3,0.0027994467,0.0054681436,0.44583833,"[0.6204593377321184, 0.461525809963389, 0.06184392162774843, 0.029761295859327186, 0.9730855670943304, 0.019000804924161008, 0.8180168402264996, -0.7165653892291766, 0.9642527537491568, 0.5875955924603513, 0.8660406807053298, 0.49759302018675866, -0.378858407422241, -0.9775693205968805, -0.012100452400507056, 0.10583782281014797, -0.781829207300579, 0.36185498226379087, 0.6787877422073734, -0.07626366725505362, -0.7708034989665264, -0.9480471285125451, 0.9594942741964572, 0.9833780447546909, 0.2014068424939084, 0.734501283903092]"
4,-0.002188988,0.005017451,0.63939565,"[0.6204593377321184, 0.461525809963389, 0.06184392162774843, 0.029761295859327186, 0.9730855670943304, 0.019000804924161008, 0.8180168402264996, -0.7165653892291766, 0.9642527537491568, 0.5875955924603513, 0.8660406807053298, 0.49759302018675866, -0.378858407422241, -0.9775693205968805, -0.012100452400507056, 0.10583782281014797, -0.781829207300579, 0.36185498226379087, 0.6787877422073734, -0.07626366725505362, -0.7708034989665264, -0.9480471285125451, 0.9594942741964572, 0.9833780447546909, 0.2014068424939084, 0.734501283903092]"
5,-0.008341207,0.005186759,0.8163908,"[0.6204593377321184, 0.461525809963389, 0.06184392162774843, 0.029761295859327186, 0.9730855670943304, 0.019000804924161008, 0.8180168402264996, -0.7165653892291766, 0.9642527537491568, 0.5875955924603513, 0.8660406807053298, 0.49759302018675866, -0.378858407422241, -0.9775693205968805, -0.012100452400507056, 0.10583782281014797, -0.781829207300579, 0.36185498226379087, 0.6787877422073734, -0.07626366725505362, -0.7708034989665264, -0.9480471285125451, 0.9594942741964572, 0.9833780447546909, 0.2014068424939084, 0.734501283903092]"
6,-0.01487917,0.0064018285,0.97655183,"[0.6204593377321184, 0.461525809963389, 0.06184392162774843, 0.029761295859327186, 0.9730855670943304, 0.019000804924161008, 0.8180168402264996, -0.7165653892291766, 0.9642527537491568, 0.5875955924603513, 0.8660406807053298, 0.49759302018675866, -0.378858407422241, -0.9775693205968805, -0.012100452400507056, 0.10583782281014797, -0.781829207300579, 0.36185498226379087, 0.6787877422073734, -0.07626366725505362, -0.7708034989665264, -0.9480471285125451, 0.9594942741964572, 0.9833780447546909, 0.2014068424939084, 0.734501283903092]"
7,-0.02134338,0.008508604,1.1136792,"[0.6204593377321184, 0.461525809963389, 0.06184392162774843, 0.029761295859327186, 0.9730855670943304, 0.019000804924161008, 0.8180168402264996, -0.7165653892291766, 0.9642527537491568, 0.5875955924603513, 0.8660406807053298, 0.49759302018675866, -0.378858407422241, -0.9775693205968805, -0.012100452400507056, 0.10583782281014797, -0.781829207300579, 0.36185498226379087, 0.6787877422073734, -0.07626366725505362, -0.7708034989665264, -0.9480471285125451, 0.9594942741964572, 0.9833780447546909, 0.2014068424939084, 0.734501283903092]"
8,-0.027332792,0.011168991,1.2293699,"[0.6204593377321184, 0.461525809963389, 0.06184392162774843, 0.029761295859327186, 0.9730855670943304, 0.019000804924161008, 0.8180168402264996, -0.7165653892291766, 0.9642527537491568, 0.5875955924603513, 0.8660406807053298, 0.49759302018675866, -0.378858407422241, -0.9775693205968805, -0.012100452400507056, 0.10583782281014797, -0.781829207300579, 0.36185498226379087, 0.6787877422073734, -0.07626366725505362, -0.7708034989665264, -0.9480471285125451, 0.9594942741964572, 0.9833780447546909, 0.2014068424939084, 0.734501283903092]"
9,-0.0322071,0.013641441,1.3796383,"[0.6204593377321184, 0.461525809963389, 0.06184392162774843, 0.029761295859327186, 0.9730855670943304, 0.019000804924161008, 0.8180168402264996, -0.7165653892291766, 0.9642527537491568, 0.5875955924603513, 0.8660406807053298, 0.49759302018675866, -0.378858407422241, -0.9775693205968805, -0.012100452400507056, 0.10583782281014797, -0.781829207300579, 0.36185498226379087, 0.6787877422073734, -0.07626366725505362, -0.7708034989665264, -0.9480471285125451, 0.9594942741964572, 0.9833780447546909, 0.2014068424939084, 0.734501283903092]"
10,-0.037718657,0.0167101,1.4883987,"[0.6204593377321184, 0.461525809963389, 0.06184392162774843, 0.029761295859327186, 0.9730855670943304, 0.019000804924161008, 0.8180168402264996, -0.7165653892291766, 0.9642527537491568, 0.5875955924603513, 0.8660406807053298, 0.49759302018675866, -0.378858407422241, -0.9775693205968805, -0.012100452400507056, 0.10583782281014797, -0.781829207300579, 0.36185498226379087, 0.6787877422073734, -0.07626366725505362, -0.7708034989665264, -0.9480471285125451, 0.9594942741964572, 0.9833780447546909, 0.2014068424939084, 0.734501283903092]"
11,-0.035877097,0.02057283,1.3344101,"[0.6204593377321184, 0.461525809963389, 0.06184392162774843, 0.029761295859327186, 0.9730855670943304, 0.019000804924161008, 0.8180168402264996, -0.7165653892291766, 0.9642527537491568, 0.5875955924603513, 0.8660406807053298, 0.49759302018675866, -0.378858407422241, -0.9775693205968805, -0.012100452400507056, 0.10583782281014797, -0.781829207300579, 0.36185498226379087, 0.6787877422073734, -0.07626366725505362, -0.7708034989665264, -0.9480471285125451, 0.9594942741964572, 0.9833780447546909, 0.2014068424939084, 0.734501283903092]"
12,-0.036335062,0.022281377,1.2884233,"[0.6204593377321184, 0.461525809963389, 0.06184392162774843, 0.029761295859327186, 0.9730855670943304, 0.019000804924161008, 0.8180168402264996, -0.7165653892291766, 0.9642527537491568, 0.5875955924603513, 0.8660406807053298, 0.49759302018675866, -0.378858407422241, -0.9775693205968805, -0.012100452400507056, 0.10583782281014797, -0.781829207300579, 0.36185498226379087, 0.6787877422073734, -0.07626366725505362, -0.7708034989665264, -0.9480471285125451, 0.9594942741964572, 0.9833780447546909, 0.2014068424939084, 0.734501283903092]"
13,-0.03602391,0.021526348,1.3206066,"[0.6204593377321184, 0.461525809963389, 0.06184392162774843, 0.029761295859327186, 0.9730855670943304, 0.019000804924161008, 0.8180168402264996, -0.7165653892291766, 0.9642527537491568, 0.5875955924603513, 0.8660406807053298, 0.49759302018675866, -0.378858407422241, -0.9775693205968805, -0.012100452400507056, 0.10583782281014797, -0.781829207300579, 0.36185498226379087, 0.6787877422073734, -0.07626366725505362, -0.7708034989665264, -0.9480471285125451, 0.9594942741964572, 0.9833780447546909, 0.2014068424939084, 0.734501283903092]"
14,-0.036389463,0.01873588,1.1608934,"[0.6204593377321184, 0.461525809963389, 0.06184392162774843, 0.029761295859327186, 0.9730855670943304, 0.019000804924161008, 0.8180168402264996, -0.7165653892291766, 0.9642527537491568, 0.5875955924603513, 0.8660406807053298, 0.49759302018675866, -0.378858407422241, -0.9775693205968805, -0.012100452400507056, 0.10583782281014797, -0.781829207300579, 0.36185498226379087, 0.6787877422073734, -0.07626366725505362, -0.7708034989665264, -0.9480471285125451, 0.9594942741964572, 0.9833780447546909, 0.2014068424939084, 0.734501283903092]"
15,-0.040829856,0.015633445,0.99354064,"[0.6204593377321184, 0.461525809963389, 0.06184392162774843, 0.029761295859327186, 0.9730855670943304, 0.019000804924161008, 0.8180168402264996, -0.7165653892291766, 0.9642527537491568, 0.5875955924603513, 0.8660406807053298, 0.49759302018675866, -0.378858407422241, -0.9775693205968805, -0.012100452400507056, 0.10583782281014797, -0.781829207300579, 0.36185498226379087, 0.6787877422073734, -0.07626366725505362, -0.7708034989665264, -0.9480471285125451, 0.9594942741964572, 0.9833780447546909, 0.2014068424939084, 0.734501283903092]"
16,-0.043982327,0.012823494,0.6118083,"[0.6204593377321184, 0.461525809963389, 0.06184392162774843, 0.029761295859327186, 0.9730855670943304, 0.019000804924161008, 0.8180168402264996, -0.7165653892291766, 0.9642527537491568, 0.5875955924603513, 0.8660406807053298, 0.49759302018675866, -0.378858407422241, -0.9775693205968805, -0.012100452400507056, 0.10583782281014797, -0.781829207300579, 0.36185498226379087, 0.6787877422073734, -0.07626366725505362, -0.7708034989665264, -0.9480471285125451, 0.9594942741964572, 0.9833780447546909, 0.2014068424939084, 0.734501283903092]"
17,-0.047872156,0.008584921,0.28465855,"[0.6204593377321184, 0.461525809963389, 0.06184392162774843, 0.029761295859327186, 0.9730855670943304, 0.019000804924161008, 0.8180168402264996, -0.7165653892291766, 0.9642527537491568, 0.5875955924603513, 0.8660406807053298, 0.49759302018675866, -0.378858407422241, -0.9775693205968805, -0.012100452400507056, 0.10583782281014797, -0.781829207300579, 0.36185498226379087, 0.6787877422073734, -0.07626366725505362, -0.7708034989665264, -0.9480471285125451, 0.9594942741964572, 0.9833780447546909, 0.2014068424939084, 0.734501283903092]"
18,-0.048685834,0.0071438774,-0.24317348,"[0.6204593377321184, 0.461525809963389, 0.06184392162774843, 0.029761295859327186, 0.9730855670943304, 0.019000804924161008, 0.8180168402264996, -0.7165653892291766, 0.9642527537491568, 0.5875955924603513, 0.8660406807053298, 0.49759302018675866, -0.378858407422241, -0.9775693205968805, -0.012100452400507056, 0.10583782281014797, -0.781829207300579, 0.36185498226379087, 0.6787877422073734, -0.07626366725505362, -0.7708034989665264, -0.9480471285125451, 0.9594942741964572, 0.9833780447546909, 0.2014068424939084, 0.734501283903092]"
19,-0.05016032,0.0042662006,-0.67572963,"[0.6204593377321184, 0.461525809963389, 0.06184392162774843, 0.029761295859327186, 0.9730855670943304, 0.019000804924161008, 0.8180168402264996, -0.7165653892291766, 0.9642527537491568, 0.5875955924603513, 0.8660406807053298, 0.49759302018675866, -0.378858407422241, -0.9775693205968805, -0.012100452400507056, 0.10583782281014797, -0.781829207300579, 0.36185498226379087, 0.6787877422073734, -0.07626366725505362, -0.7708034989665264, -0.9480471285125451, 0.9594942741964572, 0.9833780447546909, 0.2014068424939084, 0.734501283903092]"
