,0
0,164
1,165
2,176
3,190
4,194
5,195
6,229
7,255
8,269
9,291
10,314
11,317
12,321
13,323
14,327
15,331
16,356
17,359
18,365
19,366
20,372
21,380
22,410
23,411
24,421
25,431
26,435
27,436
28,438
29,443
30,461
31,468
32,474
33,478
34,480
35,485
36,489
37,508
38,509
39,511
40,518
41,519
42,520
43,521
44,526
45,532
46,533
47,550
48,551
49,556
50,559
51,564
52,571
53,581
54,584
55,585
56,596
57,603
58,606
59,608
60,617
61,619
62,621
63,628
64,629
65,638
66,639
67,644
68,646
69,650
70,653
71,655
72,660
73,664
74,666
75,673
76,677
77,681
78,686
79,697
80,698
81,703
82,705
83,707
84,712
85,721
86,724
87,727
88,730
89,736
90,746
91,750
92,751
93,752
94,754
95,755
96,757
97,759
98,762
99,768
100,773
101,774
102,775
103,776
104,777
105,783
106,793
107,794
108,796
109,797
110,799
111,802
112,803
113,805
114,808
115,810
116,812
117,814
118,815
119,819
120,821
121,824
122,825
123,826
124,829
125,831
126,833
127,836
128,838
129,843
130,844
131,846
132,847
133,848
134,852
135,855
136,857
137,862
138,864
139,865
140,869
141,871
142,875
143,877
144,878
145,882
146,888
147,895
148,897
149,899
150,905
151,907
152,910
153,918
154,924
155,929
156,933
157,935
158,936
159,938
160,939
161,942
162,945
163,947
164,948
165,950
166,951
167,955
168,956
169,958
170,961
171,963
172,964
173,968
174,969
175,970
176,972
177,973
178,974
179,976
180,978
181,982
182,983
183,985
184,986
185,987
186,989
187,990
188,991
189,993
190,995
191,996
192,997
193,998
194,999
195,1000
196,1004
197,1005
198,1007
199,1009
200,1010
201,1011
202,1012
203,1013
204,1016
205,1017
206,1018
207,1019
208,1020
209,1021
210,1022
211,1024
212,1025
213,1026
214,1030
215,1031
216,1032
217,1034
218,1035
219,1036
220,1037
221,1040
222,1041
223,1042
224,1043
225,1044
226,1045
227,1046
228,1048
229,1050
230,1051
231,1052
232,1054
233,1055
234,1057
235,1060
236,1061
237,1062
238,1063
239,1065
240,1066
241,1068
242,1070
243,1071
244,1072
245,1075
246,1078
247,1079
248,1083
249,1084
250,1087
251,1088
252,1089
253,1091
254,1092
255,1094
256,1095
257,1096
258,1099
259,1100
260,1101
261,1102
262,1103
263,1106
264,1107
265,1108
266,1109
267,1110
268,1113
269,1114
270,1115
271,1116
272,1119
273,1122
274,1123
275,1124
276,1125
277,1126
278,1127
279,1129
280,1130
281,1131
282,1132
283,1133
284,1134
285,1135
286,1136
287,1138
288,1139
289,1140
290,1141
291,1142
292,1143
293,1144
294,1145
295,1147
296,1148
297,1149
298,1151
299,1152
300,1153
301,1154
302,1155
303,1156
304,1157
305,1159
306,1161
307,1162
308,1163
309,1165
310,1166
311,1167
312,1168
313,1169
314,1170
315,1171
316,1172
317,1173
318,1174
319,1175
320,1176
321,1177
322,1178
323,1179
324,1180
325,1181
326,1182
327,1183
328,1184
329,1185
330,1186
331,1187
332,1188
333,1189
334,1190
335,1191
336,1192
337,1193
338,1194
339,1195
340,1196
341,1197
342,1198
343,1199
344,1200
345,1201
346,1203
347,1204
348,1205
349,1206
350,1207
351,1208
352,1209
353,1210
354,1211
355,1212
356,1213
357,1214
358,1215
359,1216
360,1217
