,0
0,2
1,97
2,103
3,122
4,157
5,183
6,196
7,200
8,216
9,220
10,223
11,228
12,230
13,231
14,236
15,254
16,257
17,261
18,262
19,264
20,278
21,280
22,282
23,289
24,295
25,298
26,306
27,310
28,314
29,317
30,323
31,332
32,338
33,344
34,349
35,351
36,356
37,357
38,359
39,365
40,372
41,375
42,379
43,384
44,386
45,387
46,388
47,390
48,391
49,394
50,396
51,397
52,398
53,399
54,400
55,402
56,406
57,410
58,411
59,412
60,413
61,415
62,418
63,420
64,424
65,425
66,426
67,429
68,431
69,434
70,436
71,437
72,438
73,440
74,441
75,442
76,443
77,444
78,445
79,446
80,447
81,450
82,452
83,456
84,457
85,458
86,459
87,460
88,461
89,462
90,463
91,464
92,465
93,466
94,468
95,469
96,470
97,471
98,472
99,475
100,476
101,477
102,478
103,479
104,480
105,481
106,483
107,484
108,485
109,487
110,488
111,489
112,490
113,491
114,492
115,493
116,494
117,495
118,497
119,498
120,499
121,500
122,501
123,503
124,505
125,506
126,507
127,509
128,510
129,511
130,513
131,514
132,515
133,516
134,517
135,518
136,519
137,520
138,521
139,522
140,523
141,524
