Format Version,1.23,Take Name,121_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-23 12.36.38.302 P.M.,Capture Start Frame,14980688,Total Frames in Take,1859,Total Exported Frames,1859,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee,Qutee,Qutee,Qutee,Qutee,Qutee
,ID,"D113A30015711EF8C9DA3D1AAC468C","D113A30015711EF8C9DA3D1AAC468C","D113A30015711EF8C9DA3D1AAC468C","D113A30015711EF8C9DA3D1AAC468C","D113A30015711EF8C9DA3D1AAC468C","D113A30015711EF8C9DA3D1AAC468C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,3.065191,10.010622,-2.210299,-14.156943,12.456994,16.578438
1,0.010000,3.113507,9.988258,-2.302940,-14.158067,12.440881,16.576321
2,0.020000,3.126675,10.028654,-2.312082,-14.156482,12.442229,16.576431
3,0.030000,3.042768,10.083838,-2.282256,-14.157028,12.439389,16.577358
4,0.040000,2.972236,10.061290,-2.315683,-14.149174,12.449968,16.575846
5,0.050000,3.086540,10.057590,-2.346355,-14.153570,12.436820,16.575111
6,0.060000,3.037072,10.039139,-2.332444,-14.152156,12.448413,16.576267
7,0.070000,2.643146,9.953218,-2.731774,-14.157798,12.481314,16.583866
8,0.080000,2.970379,10.112314,-2.328361,-14.150645,12.448987,16.577173
9,0.090000,3.065703,10.016389,-2.295316,-14.151554,12.450066,16.581339
10,0.100000,3.016185,10.050521,-2.397693,-14.153314,12.453065,16.589228
11,0.110000,2.992237,10.017097,-2.274851,-14.152644,12.464821,16.574108
12,0.120000,3.044668,9.975032,-2.284073,-14.156977,12.441166,16.573843
13,0.130000,2.613948,9.987035,-2.585318,-14.151898,12.495199,16.582127
14,0.140000,3.117089,10.035309,-2.272951,-14.154034,12.441177,16.576662
15,0.150000,2.952474,10.072819,-2.224066,-14.155457,12.443935,16.583448
16,0.160000,3.002902,10.042933,-2.356657,-14.149851,12.452574,16.572651
17,0.170000,2.576738,9.969454,-2.662201,-14.156857,12.484961,16.584715
18,0.180000,1.855464,9.608442,-3.400282,-14.199704,12.523214,16.647655
19,0.190000,2.978988,9.975731,-2.332249,-14.153531,12.448841,16.577751
20,0.200000,2.938664,10.043210,-2.243043,-14.154382,12.447982,16.573051
21,0.210000,3.120075,10.001244,-2.228234,-14.158278,12.449184,16.579844
22,0.220000,2.259783,10.703477,-2.563581,-14.112093,12.501417,16.633457
23,0.230000,2.956980,10.021379,-2.322658,-14.148381,12.459811,16.573826
24,0.240000,2.202837,10.681169,-2.442169,-14.117249,12.503073,16.639099
25,0.250000,2.069092,9.808199,-3.215171,-14.186881,12.505969,16.648813
26,0.260000,3.003612,10.051488,-2.310803,-14.149316,12.449348,16.578856
27,0.270000,2.268390,10.684776,-2.571884,-14.109222,12.501915,16.629702
28,0.280000,3.005209,10.082994,-2.331610,-14.147873,12.451722,16.576803
29,0.290000,2.042666,9.781443,-3.184647,-14.185990,12.504818,16.645317
30,0.300000,2.021076,9.752852,-3.194448,-14.185244,12.514885,16.643888
31,0.310000,3.024196,10.098071,-2.350908,-14.148771,12.452081,16.577200
32,0.320000,3.116704,10.013069,-2.260178,-14.152113,12.442170,16.577177
33,0.330000,2.072302,9.760783,-3.270441,-14.187248,12.510631,16.646622
34,0.340000,3.009238,10.047404,-2.337997,-14.153586,12.447829,16.577793
35,0.350000,3.016252,10.034800,-2.246314,-14.152533,12.456248,16.582033
36,0.360000,3.025867,9.965616,-2.357833,-14.152400,12.451369,16.570889
37,0.370000,3.041743,10.024442,-2.352827,-14.151793,12.450595,16.577934
38,0.380000,2.793494,10.083835,-2.413062,-14.143302,12.472515,16.582596
39,0.390000,2.669588,10.006365,-2.680210,-14.153292,12.479954,16.583385
40,0.400000,3.039542,10.020468,-2.406046,-14.154024,12.442457,16.579649
41,0.410000,3.051101,10.042453,-2.335148,-14.150496,12.449919,16.578350
42,0.420000,3.066704,10.031444,-2.314036,-14.153653,12.445447,16.577045
43,0.430000,3.036892,10.080147,-2.243109,-14.149443,12.463679,16.578836
44,0.440000,3.085377,10.049178,-2.365241,-14.149313,12.442233,16.577400
45,0.450000,3.035688,9.983335,-2.325498,-14.154943,12.446313,16.576141
46,0.460000,2.192693,10.020199,-3.083695,-14.165461,12.498321,16.645824
47,0.470000,3.078315,10.008727,-2.318227,-14.154738,12.445003,16.574007
48,0.480000,3.003933,10.064292,-2.343458,-14.149544,12.451540,16.576839
49,0.490000,2.977942,10.064520,-2.283658,-14.149141,12.447331,16.577389
50,0.500000,3.094802,10.002762,-2.227217,-14.152733,12.447137,16.574598
51,0.510000,3.107042,9.965405,-2.190571,-14.156352,12.448541,16.582365
52,0.520000,3.144288,10.019146,-2.302450,-14.157297,12.453094,16.577703
53,0.530000,2.976786,10.090481,-2.280169,-14.153111,12.451027,16.575459
54,0.540000,3.140428,9.979637,-2.302608,-14.157413,12.441301,16.577639
55,0.550000,3.016904,10.066566,-2.244168,-14.147435,12.457544,16.578461
56,0.560000,3.035205,10.008697,-2.253610,-14.154755,12.462764,16.578766
57,0.570000,3.059872,10.063877,-2.419061,-14.149486,12.446501,16.577826
58,0.580000,2.979000,10.092308,-2.389203,-14.152065,12.453139,16.586575
59,0.590000,2.196695,10.682855,-2.399726,-14.115170,12.509290,16.639137
60,0.600000,2.947681,10.010618,-2.259419,-14.152535,12.458314,16.578712
61,0.610000,2.990823,10.070960,-2.349727,-14.148411,12.453043,16.576027
62,0.620000,2.969392,10.058676,-2.307679,-14.156273,12.443312,16.578569
63,0.630000,3.005718,10.000432,-2.338476,-14.152598,12.457237,16.573261
64,0.640000,3.070796,9.967447,-2.266109,-14.154917,12.449176,16.573105
65,0.650000,2.237714,10.693607,-2.544892,-14.111495,12.500842,16.633326
66,0.660000,2.972004,10.055810,-2.316999,-14.149746,12.457485,16.574057
67,0.670000,3.119967,10.048260,-2.305908,-14.153785,12.443779,16.574270
68,0.680000,3.100344,9.985004,-2.184329,-14.153652,12.450094,16.580202
69,0.690000,3.105166,10.039791,-2.266380,-14.155273,12.447413,16.574091
70,0.700000,3.064952,10.054083,-2.302249,-14.151399,12.446102,16.576532
71,0.710000,3.026106,10.020367,-2.312522,-14.155041,12.448955,16.587797
72,0.720000,2.946447,10.031622,-2.327095,-14.151478,12.449665,16.577196
73,0.730000,3.074335,10.047433,-2.341565,-14.153472,12.447464,16.575331
74,0.740000,3.132525,10.003343,-2.322204,-14.158964,12.441239,16.576715
75,0.750000,2.899944,10.052844,-2.320295,-14.148376,12.459697,16.572275
76,0.760000,3.056070,10.106840,-2.369414,-14.150124,12.451887,16.575359
77,0.770000,2.962046,10.070525,-2.335599,-14.150071,12.450802,16.577168
78,0.780000,3.065214,9.995167,-2.246919,-14.153451,12.455526,16.579180
79,0.790000,2.764980,10.110269,-2.490627,-14.146355,12.468185,16.584623
80,0.800000,3.031141,10.011079,-2.236276,-14.156248,12.460053,16.578268
81,0.810000,2.815303,10.094881,-2.472069,-14.146442,12.466315,16.584436
82,0.820000,2.841364,10.102305,-2.509619,-14.144021,12.470881,16.579107
83,0.830000,3.051736,10.025857,-2.364017,-14.148016,12.451763,16.573652
84,0.840000,3.043825,10.022630,-2.254932,-14.149130,12.452687,16.572142
85,0.850000,3.038040,10.024284,-2.354812,-14.153110,12.453766,16.583895
86,0.860000,2.204609,10.705626,-2.532223,-14.114596,12.497331,16.632425
87,0.870000,2.937481,10.103498,-2.264046,-14.152538,12.455094,16.582203
88,0.880000,3.051560,10.075059,-2.415622,-14.149334,12.453394,16.573662
89,0.890000,3.122469,10.022429,-2.231150,-14.154943,12.449526,16.578306
90,0.900000,3.005115,10.049634,-2.337667,-14.151987,12.456921,16.572329
91,0.910000,2.985016,10.088879,-2.330668,-14.152183,12.447996,16.575018
92,0.920000,3.003868,10.045400,-2.397177,-14.152861,12.453298,16.576445
93,0.930000,2.816499,10.111189,-2.392227,-14.149797,12.471539,16.590546
94,0.940000,2.769600,10.127657,-2.421955,-14.148987,12.460075,16.584713
95,0.950000,3.029857,10.047238,-2.228534,-14.151937,12.455011,16.582783
96,0.960000,3.062677,9.997676,-2.352148,-14.153859,12.448903,16.576097
97,0.970000,2.262095,10.706520,-2.566689,-14.112407,12.501311,16.633123
98,0.980000,3.052069,10.065124,-2.348490,-14.152448,12.448934,16.577831
99,0.990000,2.230443,10.699938,-2.503652,-14.111789,12.505148,16.631758
100,1.000000,3.027876,10.074512,-2.361729,-14.151114,12.451268,16.577633
101,1.010000,2.977015,10.034063,-2.312732,-14.157068,12.458169,16.584232
102,1.020000,2.643146,9.953217,-2.731774,-14.157798,12.481314,16.583866
103,1.030000,2.984032,10.053403,-2.353965,-14.152932,12.449883,16.578632
104,1.040000,3.049117,9.986094,-2.472352,-14.154569,12.447620,16.573334
105,1.050000,3.119545,10.012583,-2.243817,-14.154346,12.446688,16.575533
106,1.060000,3.064249,10.062461,-2.340644,-14.151833,12.448674,16.575022
107,1.070000,3.137195,10.052774,-2.257035,-14.152658,12.447898,16.575781
108,1.080000,2.822052,10.098754,-2.480149,-14.143083,12.469675,16.582485
109,1.090000,3.031780,9.970200,-2.238847,-14.155663,12.446783,16.576880
110,1.100000,3.010669,10.019317,-2.308321,-14.152455,12.454507,16.570816
111,1.110000,3.115659,9.972829,-2.248215,-14.160669,12.449198,16.579634
112,1.120000,3.033708,9.983163,-2.236834,-14.153142,12.455562,16.581467
113,1.130000,2.162282,10.062410,-2.964123,-14.161520,12.510231,16.641968
114,1.140000,3.037071,10.027705,-2.430545,-14.148455,12.449131,16.578568
115,1.150000,2.285315,10.735757,-2.556569,-14.114702,12.505597,16.628868
116,1.160000,3.120550,10.035269,-2.257183,-14.156297,12.445704,16.575012
117,1.170000,2.245287,10.707036,-2.557049,-14.113196,12.500032,16.632622
118,1.180000,3.017320,10.040291,-2.347044,-14.151114,12.450645,16.574699
119,1.190000,2.822052,10.098754,-2.480149,-14.143083,12.469675,16.582485
120,1.200000,3.063534,10.057017,-2.383567,-14.153854,12.450598,16.579397
121,1.210000,3.023434,10.054281,-2.213019,-14.158468,12.441041,16.578074
122,1.220000,3.119272,9.996809,-2.248400,-14.157147,12.449450,16.578203
123,1.230000,2.282129,10.695111,-2.556476,-14.111519,12.504232,16.633215
124,1.240000,3.005209,10.082994,-2.331610,-14.147873,12.451722,16.576803
125,1.250000,3.142061,10.024141,-2.302852,-14.157505,12.440520,16.577351
126,1.260000,3.133553,9.961163,-2.353086,-14.154058,12.438007,16.577698
127,1.270000,2.986099,10.081288,-2.280265,-14.151537,12.452526,16.578684
128,1.280000,2.999852,10.034005,-2.282228,-14.146401,12.457495,16.569647
129,1.290000,2.695260,9.975076,-2.678225,-14.155170,12.478280,16.579815
130,1.300000,3.016476,10.060698,-2.335857,-14.149849,12.450565,16.576227
131,1.310000,3.131389,9.980735,-2.336133,-14.160887,12.441068,16.576487
132,1.320000,2.255210,10.691486,-2.439116,-14.115079,12.511630,16.636259
133,1.330000,3.020462,10.042352,-2.247202,-14.150593,12.450844,16.576530
134,1.340000,3.106698,9.983631,-2.284960,-14.153618,12.443379,16.574648
135,1.350000,3.011542,10.040239,-2.394232,-14.152654,12.453183,16.574335
136,1.360000,3.126675,10.028654,-2.312082,-14.156482,12.442229,16.576431
137,1.370000,3.125106,9.998275,-2.303629,-14.154485,12.443728,16.575047
138,1.380000,2.975446,10.082769,-2.389926,-14.154270,12.451137,16.573309
139,1.390000,2.020958,9.720449,-3.076821,-14.191425,12.515145,16.649988
140,1.400000,2.267622,10.717726,-2.576367,-14.113837,12.500607,16.632757
141,1.410000,3.052789,9.981529,-2.183201,-14.161217,12.451760,16.582592
142,1.420000,3.054907,10.015572,-2.250655,-14.151237,12.442789,16.577662
143,1.430000,3.070815,10.022165,-2.434767,-14.152906,12.445310,16.576477
144,1.440000,3.114600,10.061525,-2.246576,-14.153724,12.446718,16.574715
145,1.450000,3.065033,10.008488,-2.317527,-14.157557,12.442711,16.576525
146,1.460000,2.999724,10.040751,-2.300336,-14.159635,12.446415,16.581070
147,1.470000,3.108883,9.969190,-2.277062,-14.157727,12.447237,16.574667
