,0
0,64
1,85
2,110
3,115
4,130
5,148
6,197
7,215
8,229
9,236
10,252
11,272
12,334
13,362
14,386
15,391
16,393
17,413
18,423
19,428
20,444
21,461
22,462
23,470
24,472
25,480
26,482
27,483
28,489
29,498
30,499
31,503
32,507
33,511
34,533
35,552
36,561
37,562
38,564
39,568
40,573
41,578
42,579
43,580
44,584
45,589
46,595
47,598
48,602
49,603
50,605
51,609
52,610
53,612
54,616
55,617
56,622
57,627
58,628
59,639
60,643
61,652
62,653
63,657
64,659
65,676
66,678
67,679
68,680
69,681
70,682
71,687
72,689
73,690
74,691
75,698
76,703
77,704
78,705
79,709
80,716
81,722
82,725
83,729
84,731
85,735
86,738
87,742
88,754
89,759
90,760
91,761
92,762
93,777
94,778
95,782
96,785
97,788
98,789
99,790
100,793
101,798
102,802
103,807
104,808
105,810
106,813
107,819
108,824
109,825
110,830
111,832
112,834
113,837
114,840
115,841
116,846
117,848
118,850
119,851
120,854
121,857
122,859
123,861
124,863
125,865
126,867
127,871
128,873
129,874
130,875
131,876
132,878
133,881
134,882
135,885
136,887
137,892
138,893
139,894
140,898
141,900
142,904
143,905
144,906
145,910
146,913
147,915
148,921
149,922
150,926
151,927
152,929
153,931
154,941
155,944
156,946
157,948
158,949
159,950
160,952
161,954
162,959
163,961
164,962
165,965
166,969
167,970
168,971
169,972
170,977
171,979
172,983
173,984
174,985
175,986
176,989
177,992
178,993
179,994
180,995
181,996
182,997
183,998
184,1000
185,1011
186,1013
187,1014
188,1015
189,1016
190,1021
191,1022
192,1023
193,1024
194,1025
195,1026
196,1028
197,1031
198,1033
199,1036
200,1038
201,1040
202,1043
203,1045
204,1046
205,1049
206,1050
207,1051
208,1052
209,1054
210,1056
211,1057
212,1058
213,1059
214,1061
215,1062
216,1063
217,1064
218,1065
219,1067
220,1069
221,1070
222,1073
223,1074
224,1078
225,1079
226,1080
227,1082
228,1084
229,1085
230,1086
231,1088
232,1091
233,1092
234,1094
235,1096
236,1098
237,1100
238,1101
239,1102
240,1104
241,1105
242,1106
243,1107
244,1108
245,1110
246,1111
247,1113
248,1114
249,1115
250,1116
251,1118
252,1119
253,1120
254,1122
255,1124
256,1125
257,1127
258,1128
259,1130
260,1132
261,1133
262,1134
263,1135
264,1137
265,1139
266,1141
267,1142
268,1144
269,1145
270,1146
271,1147
272,1148
273,1150
274,1151
275,1152
276,1153
277,1154
278,1155
279,1156
280,1157
281,1160
282,1162
283,1164
284,1165
285,1167
286,1168
287,1169
288,1170
289,1171
290,1173
291,1174
292,1176
293,1177
294,1178
295,1179
296,1180
297,1181
298,1182
299,1183
300,1184
301,1185
302,1186
303,1187
304,1188
305,1189
306,1190
307,1191
308,1193
309,1194
310,1195
311,1196
312,1197
313,1198
314,1199
315,1200
316,1201
317,1204
318,1205
319,1206
320,1207
321,1208
322,1209
323,1211
324,1212
325,1214
326,1215
327,1216
328,1217
329,1218
330,1219
331,1220
332,1221
333,1222
334,1223
335,1224
336,1225
337,1226
338,1227
339,1228
340,1229
341,1231
342,1232
343,1233
344,1234
345,1235
346,1236
347,1237
348,1238
349,1239
350,1240
351,1241
352,1242
353,1243
354,1245
355,1246
356,1247
357,1249
358,1250
359,1251
360,1252
361,1253
362,1255
363,1256
364,1257
365,1258
366,1259
367,1260
368,1261
369,1262
370,1263
371,1264
372,1265
