,alg_name,iteration,cont_size,evals,nb_updated,avg,std,min,max,ft_min,ft_max,qd_score,elapsed
0,algoQD,0,48/400,100,70,[0.6571],[0.2867],[0.0317],[0.9939],"[-9.3743,-4.7876]","[6.8484,5.8450]",31.54,2054.70
1,algoQD,1,70/400,100,45,[0.7012],[0.2686],[0.0294],[0.9994],"[-9.3743,-6.1675]","[6.8484,5.8450]",49.08,1032.66
2,algoQD,2,88/400,100,35,[0.7282],[0.2588],[0.0294],[0.9994],"[-9.3743,-6.1675]","[6.8484,6.4183]",64.08,1033.20
3,algoQD,3,104/400,100,30,[0.7512],[0.2308],[0.0465],[0.9994],"[-9.3743,-7.6872]","[7.2525,6.4183]",78.13,1035.06
4,algoQD,4,122/400,100,30,[0.7696],[0.2105],[0.0831],[0.9994],"[-9.3743,-7.6872]","[7.2701,6.4183]",93.89,1032.14
5,algoQD,5,137/400,100,42,[0.7959],[0.2048],[0.0831],[0.9994],"[-9.3743,-7.6872]","[7.2701,6.9459]",109.04,1035.06
6,algoQD,6,150/400,100,26,[0.8074],[0.199],[0.0831],[0.9994],"[-9.3743,-7.6872]","[7.2701,6.9459]",121.11,1032.00
7,algoQD,7,160/400,100,29,[0.8216],[0.1875],[0.0831],[0.9994],"[-9.3743,-7.6872]","[7.2701,6.9459]",131.45,1033.34
8,algoQD,8,173/400,100,26,[0.8083],[0.1961],[0.1996],[0.9994],"[-9.3743,-7.7464]","[8.3987,6.9459]",139.84,1031.88
9,algoQD,9,176/400,100,20,[0.8137],[0.1939],[0.1996],[0.9994],"[-9.3743,-8.9844]","[8.3987,6.9459]",143.22,1032.54
10,algoQD,10,184/400,100,24,[0.8201],[0.1889],[0.1996],[0.9994],"[-9.3743,-9.7886]","[8.3987,8.4946]",150.90,1032.39
11,algoQD,11,191/400,100,29,[0.8281],[0.1825],[0.1996],[0.9994],"[-9.3743,-9.7886]","[8.3987,8.4946]",158.17,1032.56
12,algoQD,12,197/400,100,22,[0.836],[0.1806],[0.1996],[0.9994],"[-9.3743,-9.7886]","[9.2145,8.4946]",164.69,1034.70
13,algoQD,13,203/400,100,23,[0.8377],[0.1821],[0.1996],[0.9994],"[-9.3423,-9.7886]","[9.2145,8.5254]",170.05,1034.22
14,algoQD,14,212/400,100,21,[0.8426],[0.1781],[0.1996],[0.9994],"[-9.3423,-9.7886]","[9.7765,8.5254]",178.63,1033.79
15,algoQD,15,218/400,100,19,[0.8439],[0.1773],[0.1996],[0.9999],"[-9.3423,-9.7886]","[9.7765,8.5254]",183.96,1034.06
16,algoQD,16,224/400,100,19,[0.8449],[0.1764],[0.1996],[0.9999],"[-9.7965,-9.7886]","[9.7765,8.5254]",189.25,1034.07
17,algoQD,17,229/400,100,22,[0.8513],[0.1668],[0.2088],[0.9999],"[-9.7965,-9.7886]","[9.7765,8.5254]",194.94,1033.19
18,algoQD,18,233/400,100,13,[0.855],[0.1596],[0.2088],[0.9999],"[-9.7965,-9.7886]","[9.7765,8.5254]",199.21,1033.52
19,algoQD,19,237/400,100,18,[0.8557],[0.1606],[0.1417],[0.9999],"[-9.7965,-9.7886]","[9.7765,8.5254]",202.79,1032.82
20,algoQD,20,242/400,100,17,[0.8625],[0.1547],[0.1417],[0.9999],"[-9.7965,-9.7886]","[9.7765,8.5254]",208.73,1032.25
21,algoQD,21,243/400,100,15,[0.866],[0.1541],[0.1417],[0.9999],"[-9.7965,-9.7886]","[9.7765,8.5254]",210.44,1031.91
22,algoQD,22,246/400,100,11,[0.8684],[0.1503],[0.1417],[0.9999],"[-9.7965,-9.9308]","[9.7765,8.5254]",213.61,1033.81
23,algoQD,23,249/400,100,20,[0.8712],[0.1466],[0.1417],[0.9999],"[-9.7965,-9.9308]","[9.7765,9.5495]",216.94,1032.78
24,algoQD,24,250/400,100,14,[0.8729],[0.1464],[0.1417],[0.9999],"[-9.8905,-9.9308]","[9.7765,9.5495]",218.22,1032.46
25,algoQD,25,254/400,100,12,[0.872],[0.1512],[0.1417],[0.9999],"[-9.8905,-9.9308]","[9.7765,9.5495]",221.48,1033.41
26,algoQD,26,255/400,100,8,[0.8753],[0.1507],[0.1417],[0.9999],"[-9.8905,-9.9308]","[9.7765,9.5495]",223.20,1033.02
27,algoQD,27,258/400,100,10,[0.8777],[0.1475],[0.1417],[0.9999],"[-9.8905,-9.9308]","[9.7765,9.5495]",226.45,1034.53
28,algoQD,28,258/400,100,8,[0.8807],[0.1465],[0.1417],[0.9999],"[-9.8905,-9.9308]","[9.7765,9.5495]",227.23,1033.43
29,algoQD,29,260/400,100,13,[0.8809],[0.148],[0.1417],[0.9999],"[-9.8905,-9.9308]","[9.7765,9.5495]",229.03,1033.08
