,0
0,120
1,141
2,165
3,172
4,188
5,198
6,223
7,244
8,245
9,253
10,263
11,264
12,285
13,347
14,356
15,363
16,368
17,373
18,382
19,385
20,393
21,394
22,395
23,399
24,400
25,406
26,409
27,414
28,416
29,420
30,422
31,424
32,429
33,434
34,435
35,447
36,449
37,468
38,479
39,481
40,487
41,491
42,492
43,495
44,496
45,506
46,508
47,512
48,518
49,521
50,523
51,537
52,543
53,549
54,556
55,560
56,561
57,562
58,568
59,574
60,576
61,578
62,598
63,605
64,606
65,610
66,614
67,616
68,617
69,623
70,624
71,631
72,635
73,636
74,639
75,642
76,655
77,656
78,659
79,663
80,664
81,665
82,667
83,669
84,673
85,675
86,678
87,680
88,682
89,684
90,686
91,687
92,689
93,690
94,692
95,697
96,698
97,699
98,700
99,703
100,704
101,705
102,710
103,711
104,713
105,715
106,719
107,720
108,721
109,722
110,727
111,728
112,729
113,730
114,731
115,732
116,735
117,736
118,737
119,743
120,745
121,749
122,750
123,754
124,755
125,757
126,758
127,759
128,762
129,767
130,768
131,769
132,770
133,771
134,772
135,773
136,774
137,778
138,779
139,780
140,782
141,786
142,788
143,789
144,791
145,793
146,796
147,797
148,798
149,799
150,800
151,801
152,802
153,804
154,805
155,807
156,808
157,809
158,810
159,811
160,812
161,814
162,816
163,817
164,818
165,819
166,821
167,822
168,823
169,824
170,825
171,826
172,827
173,828
174,829
175,830
176,831
177,832
178,833
179,834
180,835
181,836
182,838
183,839
184,840
185,841
186,844
187,845
188,846
189,847
190,849
191,850
192,851
193,853
194,854
195,855
196,856
197,857
198,858
199,859
200,860
201,861
202,862
203,863
204,864
205,865
206,866
207,867
208,868
209,869
210,870
211,871
212,872
213,873
214,874
215,875
216,876
217,877
218,878
219,879
220,880
221,881
222,882
223,883
224,884
225,885
226,887
227,888
228,889
229,890
230,891
231,892
232,893
233,894
234,895
235,896
236,897
237,898
238,899
239,900
240,901
241,902
242,903
243,904
244,905
