,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.48267403878522197,-0.21503692768854132,0.04521184802222944,0.04713457745822147,0.2537470644067248,-0.7769336813837091,-0.06371373800661395,0.3082324324966248,0.9710263459286386,0.27165477104241287,0.5310916216239281,-0.9967116580954678,-0.05136308561835312,-0.8413092803883877,0.19372159660749655,-0.14362444242151007,0.08124973335989649,0.3423421128792046,-0.6926124908375713,-0.335108359441159,-0.3969510176569344,0.882379082000962,-0.8722124540485694,0.5549463332175866,0.35146172377338813,-0.03859603112190868,0.015384615224356857,0.5235388736738928,-0.3114491872204559,0.0006667645656859289
1,-0.7806631000076967,0.6430542866526119,0.8659004354037649,0.5868197529126638,0.30285442418260344,0.4339765930970336,-0.8251879227742134,0.697435695603865,-0.5981326972337446,-0.4600489253706346,-0.07485279289657853,-0.47136626612478416,0.3339167554252114,-0.33255863130026975,-0.3707527999840152,0.30888913351477765,0.39756035786061306,-0.8424831617940747,0.3522533538617385,-0.270269027744503,-0.4290682302523756,0.42960538658349656,-0.1309851801785158,-0.1329598517842916,0.30111848583263856,-0.5318513308834736,-0.6418609011617553,0.9396897222460778,0.05176232908960965,-0.8588960296010051
2,-0.03529663962535601,-0.573427303157652,0.546965806158799,0.826482660622408,-0.8747605833777019,-0.4110660857221886,0.752800944192183,-0.9951387753045511,-0.08865433343379014,0.29350632788843734,0.6331766106359142,-0.632173229970517,-0.21702707252553388,0.1401791210203709,-0.8893053100663153,0.796522553943861,0.8938385198457468,-0.3845527156648154,0.37249737489691004,-0.6374061894253811,0.4216445697427418,0.8996783363471106,0.3047233959586353,0.784374560726097,0.17349192576926553,0.43051038211602877,0.8626836630718335,0.2285940012113643,0.026321966279038822,-0.219647519353807
3,0.04947863759626081,0.6698308360402627,0.34000785703843905,0.26726865578893766,0.5722904746057336,0.6666255185067447,0.7231713223249625,0.16072921906060533,0.6234629373521374,0.9265421129010953,0.784505382934495,-0.1039073947257072,0.1403344649006124,-0.8220915713775172,-0.8718465442928343,-0.2696745799506748,-0.14409279449234358,0.7574007467419575,-0.6577355151710942,0.35085668960210437,-0.6143912245887748,-0.9342515478921356,-0.914138343818681,-0.4089828337839432,0.8314967171341687,0.8178939028365058,-0.42269733582447677,-0.49585010278845143,0.07887746004394303,0.9842075838825817
4,0.562809962215409,0.7932420797439745,0.9065764710651305,0.8412871949223664,-0.22131846325096238,-0.19819690663297118,-0.5028939227439952,0.43031926477241855,-0.2191823648089719,-0.5257753559160354,-0.5420534406165318,0.325560976210584,0.9548921114004694,-0.351204353600431,-0.22679393558834837,0.06739121478895238,0.46281615165036705,0.7104725743805067,-0.33878377805965854,0.1948515666569801,-0.12819700044564897,0.13760851491514736,0.4573550768217314,0.44333456453982145,-0.9555393094461611,-0.275469375989174,0.8132440595805261,0.041051679890600656,-0.31629227453102593,0.5566641837665798
5,0.12919342295499114,0.8725859032619265,0.009370956141929287,0.4098287986712936,0.5398883031235284,0.6920997202734114,-0.44388498707678603,-0.9492376923633179,0.5533699650092325,0.2797741538248699,-0.8172556429082041,-0.6131318489910313,0.10657788673921487,-0.24609920001672547,0.6634791060868572,-0.4365416163852369,-0.2596838219949238,0.6023354864539163,-0.6641246544157211,0.34579725543077044,0.09372845601415936,-0.0378800598695912,-0.9504338870333555,-0.23013068104660817,-0.44790909615730246,-0.0781789332394156,-0.36636913337252475,0.903299879823825,-0.14300164136505633,0.41021931160397784
6,0.11557753508418567,0.8725859032619265,0.009370956141929287,0.4098287986712936,0.492568798612502,0.7972166446845175,-0.4590093813484377,-0.9252740421322145,0.49228406796338886,0.062033687772258705,-0.8172556429082041,-0.6332767946809568,0.10657788673921487,-0.530947780404583,0.6586474959018274,-0.646152537988828,-0.2596838219949238,0.5158027802121621,-0.5810592607454521,0.34579725543077044,0.23612208966468295,-0.0378800598695912,-0.9504338870333555,-0.23013068104660817,-0.5099212054442237,-0.016836160740815842,-0.36636913337252475,0.9020061182507755,-0.11690133092285504,0.35627118100640764
7,0.37704523397600176,0.7772823349452251,0.7849638108018189,0.371300926972151,0.13327524208980335,0.8698729882133405,0.2377348984618517,-0.45376308140603805,0.3893686453456018,0.3502925896556224,-0.7072075124925261,0.17017156665339117,0.7580181130070787,0.46835535121981575,-0.598914635006836,-0.9440113711349025,-0.7550761937071091,-0.6752548710988697,-0.36221379158046974,0.5700370644514539,0.48731678912878307,-0.2333218330112372,-0.9866772377083266,-0.3007947888834932,0.4967420016441484,-0.32378524489520855,-0.16475409712710531,-0.20529562182949324,0.984198745575459,-0.4891619443553512
8,0.12919342295499114,0.8725859032619265,-0.02742282602786439,0.39711361819336477,0.43006474114146154,0.7065059373405778,-0.44388498707678603,-0.9557272535191477,0.5502327365394386,0.2633050066196847,-0.8527302140921158,-0.5571664648577557,0.0923871572419348,-0.7219876171582085,0.6505884912038702,-0.6524685687803093,-0.3880828151189206,0.49732892902888604,-0.6478407353017563,0.3745145296284269,0.41440328407500737,0.03137422921918209,-0.6186244111753652,-0.23013068104660817,-0.44790909615730246,-0.029938909837022187,-0.3312872310892452,0.8458289086735395,-0.26862972368451987,0.06260691820171416
9,0.2075010349520523,0.8568875104237128,-0.4357082893243345,0.20854854397015088,0.950470793959159,-0.4883413068621436,0.9635980974392184,-0.09351186124193966,0.5404449762750623,-0.483962592688429,-0.7390297096881948,0.9743137539160998,0.4728858157574938,0.2558875767346216,0.15001599172601243,0.22371523844776742,-0.19490004812271366,-0.8031077957268398,-0.6919073151349282,-0.9708819718058692,-0.9368458912591713,-8.921748069323776e-05,0.43682867509253986,-0.3464807850061069,-0.20673109141290702,-0.15436093278721463,0.7930784505590791,-0.8468939777383093,0.9413705115840891,0.16326547473962938
