,0
0,7
1,49
2,57
3,109
4,111
5,119
6,123
7,150
8,152
9,180
10,195
11,205
12,207
13,217
14,221
15,236
16,242
17,267
18,281
19,284
20,319
21,320
22,355
23,359
24,364
25,365
26,375
27,384
28,393
29,396
30,404
31,406
32,409
33,412
34,417
35,424
36,426
37,429
38,430
39,442
40,443
41,448
42,451
43,460
44,467
45,485
46,488
47,494
48,498
49,513
50,514
51,515
52,519
53,531
54,541
55,549
56,551
57,553
58,557
59,558
60,569
61,579
62,582
63,595
64,598
65,599
66,601
67,608
68,611
69,619
70,622
71,637
72,640
73,645
74,647
75,653
76,656
77,657
78,663
79,668
80,672
81,675
82,685
83,686
84,688
85,698
86,700
87,716
88,719
89,721
90,723
91,725
92,727
93,732
94,733
95,735
96,736
97,738
98,740
99,742
100,743
101,746
102,747
103,752
104,755
105,756
106,761
107,762
108,765
109,766
110,771
111,774
112,775
113,776
114,779
115,780
116,783
117,784
118,785
119,786
120,787
121,788
122,789
123,790
124,791
125,792
126,793
127,802
128,805
129,807
130,811
131,812
132,813
133,814
134,815
135,819
136,820
137,823
138,824
139,826
140,829
141,832
142,833
143,834
144,835
145,836
146,837
147,839
148,840
149,841
150,842
151,843
152,844
153,846
154,847
155,853
156,855
157,856
158,857
159,858
160,859
161,861
162,863
163,867
164,868
165,869
166,870
167,872
168,873
169,877
170,879
171,881
172,885
173,887
174,888
175,890
176,891
177,893
178,894
179,895
180,896
181,898
182,900
183,901
184,902
185,903
186,904
187,905
188,906
189,909
190,910
191,911
192,912
193,913
194,914
195,915
196,916
197,917
198,919
199,921
200,922
201,926
202,928
203,930
204,931
205,932
206,934
207,936
208,937
209,938
210,939
211,941
212,943
213,944
214,947
215,948
216,950
217,951
218,952
219,953
220,954
221,956
222,957
223,958
224,959
225,960
226,962
227,964
228,965
229,966
230,967
231,968
232,969
233,970
234,971
235,972
236,973
237,974
238,975
239,976
240,977
241,978
242,979
243,980
244,981
245,982
246,984
247,986
248,987
249,988
250,990
251,991
252,992
253,993
254,994
255,995
256,996
257,997
258,998
259,999
260,1000
261,1001
262,1002
263,1003
264,1004
265,1005
266,1006
267,1007
268,1008
269,1009
270,1010
271,1011
272,1012
273,1013
274,1014
275,1015
276,1016
277,1017
278,1018
279,1019
280,1020
281,1021
282,1022
283,1023
284,1024
285,1025
286,1026
287,1027
288,1028
289,1029
